Arrive_time,Duration_of_stay,Station
25,4,3
25,4,3
30,4,3
30,4,3
32,7,8
32,7,8
32,7,8
32,7,8
32,7,8
34,4,5
34,4,5
34,4,5
35,5,1
35,5,1
35,5,1
35,5,1
35,5,1
36,11,2
36,4,3
36,4,3
36,4,5
36,4,5
37,12,1
37,12,1
37,12,1
37,4,3
37,4,3
37,9,3
37,9,3
38,4,6
38,4,6
38,4,6
38,4,6
38,8,7
38,8,7
38,8,7
38,8,7
38,8,7
38,8,7
39,12,7
39,12,7
39,12,7
39,12,7
40,5,0
40,7,2
40,7,2
40,5,4
40,5,4
43,4,4
43,7,4
43,7,4
43,7,4
43,12,4
43,12,4
43,4,5
43,4,5
43,4,5
43,4,5
43,4,5
45,6,2
45,6,2
45,6,2
45,6,2
45,6,2
45,4,7
45,4,7
45,4,7
45,4,7
45,4,7
45,4,7
45,4,7
46,4,2
46,4,2
46,10,2
46,10,2
46,10,2
46,4,5
46,4,5
46,4,5
46,4,5
46,8,7
46,8,7
46,5,8
46,5,8
47,4,1
47,4,1
47,4,2
47,4,2
47,10,4
47,11,4
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,8,3
48,7,5
48,7,5
49,4,0
49,4,2
49,4,2
49,4,2
49,5,4
49,12,4
49,12,4
49,12,4
50,5,0
50,5,0
50,5,0
50,5,0
50,8,0
50,8,0
50,4,1
50,4,1
50,4,1
50,12,4
51,7,0
51,8,1
51,8,1
51,6,4
51,6,4
51,10,4
51,4,5
51,5,5
51,5,5
51,5,5
51,5,6
51,5,6
51,5,6
52,10,4
52,10,4
52,7,5
52,7,5
52,7,5
52,7,5
52,7,5
52,9,5
52,9,5
52,4,6
52,4,6
52,4,6
52,4,6
52,4,6
53,4,0
53,4,0
53,4,2
53,4,2
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,4,5
53,4,5
53,4,5
55,4,1
55,4,1
55,4,6
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,7,2
56,4,5
56,4,5
56,4,7
57,4,0
57,4,0
57,4,2
57,4,3
57,4,3
57,4,3
57,4,3
57,4,3
58,11,1
58,11,1
58,4,6
59,4,1
59,4,1
59,4,1
59,4,1
59,4,1
59,10,4
59,10,4
59,10,4
60,6,4
60,7,5
60,7,5
60,7,5
60,10,5
60,10,5
61,7,2
61,7,2
61,9,4
61,9,4
61,9,4
61,9,4
61,9,4
61,9,4
61,9,4
61,10,4
61,10,4
61,10,4
61,10,4
61,9,7
61,9,7
61,9,7
62,10,2
62,10,2
62,4,7
62,4,7
62,4,7
62,4,7
63,4,0
63,4,0
63,5,0
63,5,0
63,5,0
63,5,0
63,5,0
63,5,0
63,5,0
63,4,2
63,4,2
63,4,2
63,4,2
63,5,2
63,5,2
63,5,2
64,9,4
64,9,4
64,9,4
64,4,6
64,4,6
64,4,6
65,4,1
65,4,1
65,4,1
65,4,1
65,5,2
65,10,4
65,10,4
65,10,4
65,10,4
65,4,6
65,4,6
66,8,4
66,8,4
67,7,1
67,7,1
67,7,1
67,4,2
67,4,2
67,4,2
67,6,3
67,9,4
67,9,4
67,4,5
67,4,7
67,4,7
67,9,8
69,4,6
69,4,6
69,4,6
69,4,6
69,4,6
70,7,1
70,7,1
70,7,1
71,4,1
71,4,1
72,4,0
72,4,0
72,4,0
72,4,0
72,7,0
72,4,1
72,4,1
73,12,0
73,12,0
73,12,0
73,11,2
73,11,2
73,4,5
74,5,1
74,5,1
74,5,1
74,6,3
74,6,3
74,6,3
74,6,3
74,6,3
74,6,3
74,4,7
74,4,7
74,4,7
75,9,7
75,9,7
76,5,0
76,5,0
76,10,2
76,10,2
76,10,2
76,10,2
76,10,2
76,10,2
76,4,7
76,4,7
76,4,7
76,4,7
77,4,0
77,4,0
77,4,0
77,4,0
77,4,0
77,5,0
77,5,0
77,11,6
77,11,6
77,11,6
77,11,6
77,11,6
77,11,6
77,11,6
78,4,3
79,4,0
79,4,0
79,4,0
80,5,1
80,5,1
80,5,1
80,8,7
80,8,7
80,8,7
81,4,2
82,4,2
82,4,2
