Arrive_time,Duration_of_stay,Station
30,4,3
30,4,3
30,4,3
30,4,3
30,5,3
30,5,3
30,5,3
30,5,3
33,4,8
36,5,4
36,5,4
36,5,4
37,11,2
37,11,2
37,11,2
37,11,2
37,12,2
37,4,4
37,4,4
37,4,4
37,4,4
37,4,4
37,4,4
37,4,4
38,9,2
38,9,2
39,4,2
39,4,2
39,6,2
39,10,2
39,10,2
40,7,0
40,7,0
40,7,0
40,7,0
40,7,0
40,11,1
40,11,1
40,11,1
40,11,1
40,4,2
40,4,2
40,4,2
40,4,4
40,4,4
40,4,4
40,4,4
40,9,4
40,9,4
41,4,0
41,4,0
41,4,1
41,4,1
41,4,1
41,4,1
41,4,1
41,4,4
41,4,5
42,4,8
42,4,8
43,4,0
43,4,0
43,4,0
43,4,0
44,4,0
44,11,5
44,11,5
44,11,5
45,5,5
45,5,5
45,5,5
45,5,5
45,4,6
45,4,6
45,4,6
45,4,6
45,4,8
45,4,8
45,4,8
45,4,8
46,6,1
46,6,1
46,6,1
46,6,1
46,6,1
47,5,0
47,5,0
47,5,0
47,5,0
47,7,1
47,7,1
47,7,1
47,4,2
47,4,2
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,5,7
47,5,7
47,5,7
47,4,8
47,4,8
47,4,8
48,5,2
48,5,2
48,4,3
48,4,6
48,4,6
48,4,6
48,4,6
48,4,6
48,4,6
48,4,6
48,4,6
48,5,6
48,5,6
49,4,1
49,4,1
49,4,1
49,4,1
49,5,1
49,5,1
49,5,1
50,12,2
50,12,2
50,12,2
50,4,5
51,5,0
51,5,0
51,5,0
51,5,0
51,4,1
51,4,1
51,4,1
51,4,1
51,4,1
51,9,2
51,9,2
51,9,2
51,9,2
51,9,2
51,9,5
51,9,5
52,5,0
52,8,1
52,9,2
52,9,2
52,9,2
52,9,2
52,9,2
52,10,8
52,10,8
52,10,8
53,4,3
53,4,3
53,4,3
53,4,3
53,4,3
53,9,5
53,4,6
53,4,6
53,4,6
53,4,6
54,11,1
54,11,1
54,11,1
55,5,1
55,5,1
55,5,1
55,5,1
55,5,1
55,6,5
55,6,5
55,6,5
55,6,5
55,6,7
55,6,7
55,6,7
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,0
56,4,1
56,4,1
56,4,1
56,4,1
56,4,2
56,4,5
56,4,5
56,4,5
56,4,5
56,4,8
56,4,8
56,4,8
57,4,5
57,4,5
57,4,5
57,4,5
57,4,5
57,4,5
58,4,4
58,4,4
58,4,4
58,4,4
58,4,4
58,4,4
58,4,4
59,4,0
59,6,0
59,6,0
59,6,0
59,4,2
59,4,2
59,4,3
60,4,0
60,4,0
60,4,0
60,4,0
60,4,0
60,4,0
60,4,1
60,4,1
60,5,2
60,5,2
60,5,2
60,5,2
60,4,8
60,4,8
60,4,8
60,4,8
60,4,8
60,4,8
60,4,8
61,9,0
61,9,0
61,9,0
61,4,1
61,4,1
61,4,1
61,4,1
61,4,1
61,4,1
61,4,1
61,4,1
62,4,2
62,4,2
62,7,2
62,9,2
62,9,2
62,4,3
62,4,3
62,4,3
62,5,5
62,5,5
62,5,5
62,5,5
62,5,5
62,5,7
62,9,8
62,9,8
62,9,8
62,10,8
62,10,8
63,4,1
63,4,1
63,4,1
63,4,8
63,4,8
63,4,8
63,4,8
63,4,8
64,4,3
64,4,3
65,5,0
65,5,0
65,5,0
69,4,0
69,4,0
69,4,0
69,4,5
69,4,5
69,4,6
70,5,1
70,5,1
70,4,5
71,4,8
71,8,8
72,7,3
72,7,3
72,7,3
72,7,3
72,7,3
72,4,5
72,4,5
72,4,5
72,4,5
72,4,5
73,4,1
74,4,5
74,4,5
74,4,5
75,5,0
75,5,0
75,4,2
75,4,2
75,4,2
76,6,0
76,6,0
76,6,0
76,6,0
77,4,6
79,5,1
79,5,1
79,5,5
80,4,1
80,4,1
80,4,1
80,4,1
80,4,1
80,4,1
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
81,9,0
81,9,0
81,9,0
81,4,5
81,4,5
81,4,5
81,4,5
81,4,5
82,10,0
82,10,0
83,9,0
83,9,0
83,9,0
84,4,3
