Arrive_time,Duration_of_stay,Station
22,4,7
32,5,8
34,6,4
35,4,3
35,4,3
36,12,2
36,12,2
37,7,2
37,7,2
37,10,7
37,10,7
37,10,7
38,4,0
38,5,4
38,5,4
39,4,2
39,4,2
39,5,2
39,5,4
39,5,4
39,9,7
39,9,7
39,9,7
40,4,5
40,4,5
41,10,3
41,10,3
41,9,7
41,9,7
41,4,8
41,4,8
41,4,8
42,4,0
42,4,0
42,4,0
42,4,1
42,4,1
42,4,1
42,4,1
42,4,2
42,4,2
42,4,2
42,4,2
43,4,0
43,4,2
43,4,2
43,9,2
43,4,3
43,4,3
43,10,5
43,10,5
43,10,5
43,10,5
43,10,8
43,10,8
43,10,8
44,4,0
44,4,0
44,4,0
44,4,3
44,4,3
44,4,3
44,4,3
44,7,4
44,10,4
44,10,4
44,10,4
44,10,4
44,5,5
44,5,5
44,5,5
44,5,8
44,5,8
44,5,8
44,5,8
45,4,2
45,4,2
45,4,2
45,4,5
45,4,5
45,4,5
47,4,0
47,4,1
47,4,1
47,4,1
47,4,1
47,5,4
47,5,4
47,5,4
47,5,4
48,5,2
48,5,2
48,9,2
48,9,2
48,4,3
48,4,3
48,4,3
48,4,5
48,5,8
48,5,8
48,5,8
48,5,8
49,6,8
49,6,8
49,6,8
50,4,0
50,8,4
50,8,4
50,8,4
50,8,4
51,9,2
51,12,2
51,12,2
51,12,2
51,9,4
51,9,4
52,4,0
52,4,0
52,4,0
52,7,2
52,7,2
52,7,2
52,7,2
52,4,5
52,10,8
52,10,8
53,4,0
53,4,0
53,4,0
53,4,1
53,4,1
53,4,2
53,4,8
53,4,8
53,4,8
54,4,1
54,4,5
54,4,5
54,4,5
54,4,5
54,4,5
54,4,5
55,5,0
55,5,0
55,5,0
55,5,0
55,4,1
55,4,1
55,4,1
55,4,1
55,4,1
55,5,2
55,9,4
55,9,4
55,9,4
55,9,4
55,9,4
55,4,6
55,4,6
55,4,6
55,4,6
56,4,0
56,4,0
56,12,0
56,12,0
56,5,1
56,5,1
56,5,1
57,5,0
57,5,0
57,5,0
57,5,0
57,5,0
57,9,1
57,9,1
57,9,1
57,9,1
57,9,1
57,10,5
57,10,5
57,10,5
57,4,6
57,4,6
58,7,2
58,7,2
58,7,2
58,4,3
58,4,3
58,4,5
58,4,5
58,4,5
58,4,5
58,4,5
58,4,5
58,4,5
59,4,0
59,7,0
59,6,2
60,4,1
60,4,1
60,5,6
60,5,6
60,5,6
60,5,6
60,5,6
61,4,6
61,4,6
61,4,6
61,4,6
61,7,6
61,7,6
61,7,6
61,7,6
62,4,3
62,4,3
62,4,3
62,4,3
62,4,3
62,12,4
62,12,4
62,12,4
62,4,8
62,4,8
63,5,1
63,5,1
63,5,1
63,5,1
63,5,1
63,5,1
63,5,1
63,4,8
63,4,8
63,4,8
64,4,3
64,6,4
64,6,4
64,6,4
65,4,4
65,4,4
65,4,4
65,4,4
65,4,4
65,4,4
65,4,4
65,6,4
65,6,4
65,6,4
65,6,4
65,9,4
65,10,4
65,10,4
66,5,0
66,5,0
66,5,0
66,5,3
66,5,3
66,4,6
66,4,6
66,4,8
66,4,8
66,4,8
66,4,8
67,4,0
67,4,0
67,4,0
67,4,7
67,4,7
68,6,7
68,6,7
68,6,7
69,4,6
70,6,5
70,6,5
70,6,5
70,6,5
71,7,0
71,7,0
72,4,5
72,4,5
72,4,5
72,4,6
73,5,0
73,5,0
73,5,0
73,5,0
73,6,2
73,4,3
73,4,3
73,4,3
73,4,8
73,4,8
74,4,0
74,4,0
74,4,0
75,4,3
76,8,0
76,4,5
76,4,5
76,4,6
77,4,1
77,4,1
78,4,5
78,4,5
78,4,5
78,4,5
79,4,8
79,4,8
79,4,8
80,4,0
80,4,1
80,4,1
80,4,1
80,4,1
80,7,1
80,7,1
80,7,1
80,7,1
80,4,8
80,4,8
81,12,2
81,12,2
81,12,2
81,12,2
81,12,2
81,4,8
81,4,8
81,4,8
81,4,8
82,4,1
82,4,1
82,4,1
82,4,1
82,5,6
83,5,4
83,5,4
85,4,8
85,4,8
85,4,8
85,4,8
85,4,8
85,4,8
85,4,8
85,4,8
85,4,8
