Arrive_time,Duration_of_stay,Station
33,4,7
33,4,7
33,4,7
33,4,7
34,6,4
34,6,4
34,6,4
34,6,4
34,6,4
36,5,1
36,5,1
36,5,1
36,9,1
36,9,1
37,4,0
37,4,0
37,4,0
37,7,0
37,7,0
37,4,1
37,4,1
37,7,3
37,7,3
37,7,3
37,7,3
37,7,3
37,7,3
37,4,6
37,4,6
37,4,6
37,4,6
37,4,6
37,10,7
37,10,7
37,10,7
38,6,1
38,6,1
38,6,1
38,5,4
38,5,4
38,11,7
38,11,7
38,12,7
39,7,1
39,7,1
39,7,1
39,7,1
39,4,2
39,4,2
39,5,2
39,10,2
39,10,2
40,4,0
40,7,1
40,7,1
40,7,1
40,7,1
40,7,4
40,7,4
40,7,4
40,7,4
41,6,4
41,6,4
41,6,4
41,6,4
41,9,7
41,9,7
42,4,0
42,4,0
42,4,0
42,4,1
43,4,3
43,4,3
43,5,4
43,5,4
43,5,4
43,5,4
43,5,4
43,5,4
43,5,4
43,10,4
43,10,4
43,8,7
43,8,7
43,8,7
43,8,7
44,4,0
44,4,0
44,4,0
44,4,0
44,4,0
44,4,0
44,4,3
44,4,3
44,4,3
44,4,3
44,4,3
45,4,1
45,4,1
45,4,1
45,4,1
45,4,2
45,4,2
45,9,3
45,4,4
45,4,4
45,4,4
46,10,5
46,10,5
47,9,2
47,9,2
47,9,2
47,9,2
47,9,2
47,4,3
47,4,3
47,4,3
47,4,3
47,4,3
47,4,3
47,4,3
47,4,3
47,4,3
47,4,4
47,4,4
47,4,4
47,6,4
48,5,0
48,5,0
48,7,0
48,7,0
48,7,0
48,4,2
48,4,3
48,4,3
48,5,8
49,4,3
50,4,2
50,4,2
50,4,4
50,4,4
50,4,4
50,4,4
50,5,4
50,7,5
50,7,5
50,7,5
50,7,5
50,4,8
50,4,8
51,5,0
51,5,0
51,4,2
51,4,2
51,5,2
51,12,2
51,12,2
51,4,3
51,4,3
51,11,4
51,11,4
51,11,4
52,4,1
52,4,1
52,4,1
52,4,1
52,4,1
52,4,1
52,4,1
52,7,7
52,7,7
52,7,7
52,7,7
52,7,7
53,4,2
53,4,2
53,4,2
53,4,2
53,4,5
53,4,5
53,4,8
53,4,8
53,4,8
53,4,8
53,4,8
54,6,1
54,6,1
54,6,1
55,6,0
55,6,0
55,6,0
55,6,0
55,6,0
55,7,0
55,7,0
55,7,0
55,4,3
55,4,3
55,4,3
55,9,4
55,9,4
55,4,5
56,4,5
56,4,5
56,4,5
56,4,5
57,4,7
57,4,7
57,4,8
58,4,0
58,4,0
58,4,0
58,4,1
58,4,1
58,4,5
58,4,5
59,4,0
59,4,0
59,4,4
60,4,5
60,4,5
60,4,5
60,5,6
60,5,6
60,5,6
60,5,6
60,5,6
61,4,1
61,4,1
61,4,3
61,4,3
61,4,3
61,4,3
62,4,6
63,5,1
63,5,1
63,5,1
63,9,4
63,9,4
63,9,4
63,9,4
64,4,2
64,4,2
64,5,4
65,5,4
65,5,4
65,5,4
65,6,4
66,6,1
66,6,1
66,6,1
66,6,1
66,6,1
66,5,3
66,5,3
66,9,4
67,5,0
67,5,0
70,5,3
70,5,3
71,6,0
71,6,0
71,5,1
71,5,1
71,5,1
71,5,1
71,5,1
71,5,3
71,5,3
71,5,3
71,7,4
71,7,4
71,7,4
71,7,4
71,7,4
71,7,4
71,7,4
71,7,4
71,4,5
71,4,5
72,8,3
72,8,3
72,8,3
72,5,5
72,5,5
72,5,5
72,5,5
72,4,6
73,8,1
73,8,1
73,8,1
73,8,1
73,8,1
73,8,1
74,4,1
74,4,1
74,4,1
74,7,4
74,7,4
74,7,4
74,7,4
74,7,4
74,6,7
74,6,7
74,6,7
74,6,7
74,6,7
74,4,8
76,5,0
76,11,1
76,4,6
76,4,6
76,4,6
76,4,6
76,4,8
77,5,5
77,8,8
77,8,8
77,8,8
77,8,8
77,8,8
78,8,1
78,8,1
78,4,5
78,4,5
79,5,0
79,4,1
80,4,0
80,4,0
80,4,0
80,4,0
80,4,8
80,4,8
80,4,8
80,4,8
81,11,6
81,11,6
81,11,6
82,4,1
82,4,1
82,4,1
83,5,4
84,4,0
84,4,0
