Arrive_time,Duration_of_stay,Station
17,4,3
17,4,3
22,7,1
27,5,7
32,9,7
32,9,7
32,9,7
32,9,7
33,10,7
33,10,7
33,10,7
34,4,1
34,4,1
34,4,1
34,4,1
34,7,1
34,4,3
34,5,3
34,5,3
35,4,1
35,4,1
35,4,1
35,4,1
36,4,1
36,4,1
36,4,1
36,9,7
36,9,7
36,9,7
36,9,7
36,9,7
36,9,7
37,4,2
37,4,2
37,4,2
37,4,2
37,4,2
37,4,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,2
37,8,7
37,8,7
37,8,7
37,8,7
37,10,7
37,10,7
37,10,7
38,6,0
38,6,0
39,7,0
39,7,0
39,7,0
39,4,1
39,4,1
39,4,1
39,4,1
39,4,1
39,4,1
39,5,2
39,5,2
39,5,2
39,12,2
39,12,2
39,12,2
39,12,2
39,12,2
39,12,2
39,12,2
39,4,6
39,4,6
39,4,6
40,7,1
40,7,1
40,7,1
40,7,1
40,7,1
40,7,1
40,4,5
40,4,5
41,6,4
41,6,4
42,4,0
42,4,0
42,4,0
42,6,5
42,6,5
42,6,5
43,7,2
43,4,3
43,4,3
43,4,3
44,8,2
44,8,2
44,8,2
44,8,2
44,4,6
44,4,6
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,11,3
45,11,3
45,4,5
46,8,0
46,8,0
46,8,0
46,8,0
46,4,3
46,4,3
46,4,3
46,4,3
46,8,4
46,8,4
47,7,4
47,7,4
47,7,4
47,7,4
47,6,8
47,6,8
47,6,8
47,6,8
48,4,0
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,9,3
48,9,3
48,9,3
48,11,4
48,4,5
48,4,5
48,4,5
48,11,6
48,11,6
48,11,6
48,11,6
48,11,6
48,11,6
49,5,5
49,5,5
49,5,5
49,5,5
50,4,1
50,4,1
50,4,1
50,7,2
50,7,2
50,4,3
50,4,3
50,5,5
50,5,5
50,5,5
51,4,0
51,4,0
51,4,0
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
51,4,7
51,4,7
51,4,8
51,4,8
52,4,0
52,4,0
52,4,0
52,7,4
52,7,4
52,7,4
52,12,5
52,12,5
52,12,5
53,4,1
53,4,4
53,4,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,11,4
53,4,8
53,4,8
53,4,8
53,4,8
54,11,4
54,11,4
54,11,4
54,11,4
54,11,4
55,4,2
55,4,2
55,4,2
55,4,2
55,4,2
55,5,3
55,5,3
55,6,5
55,6,5
56,4,5
56,4,5
56,4,5
56,4,5
56,4,5
56,4,5
56,5,6
56,5,6
56,5,6
56,5,6
57,4,3
57,4,3
57,4,3
57,4,7
57,4,7
58,4,0
58,4,0
58,4,0
58,9,2
58,9,2
59,4,0
59,4,0
59,4,2
59,4,2
59,4,2
59,4,2
59,7,2
59,7,2
59,7,2
59,7,2
60,6,4
60,6,4
60,6,4
60,9,4
60,9,4
60,7,5
60,7,5
60,7,5
60,7,5
60,7,5
60,11,8
60,11,8
61,4,5
61,4,5
61,8,8
62,4,1
62,4,1
62,4,1
62,4,2
62,4,2
62,4,7
62,4,7
62,4,7
63,4,6
63,4,6
63,4,6
64,4,1
64,4,1
65,4,0
65,4,0
65,4,2
65,4,2
65,4,2
65,4,2
65,6,4
65,6,4
65,6,4
65,6,4
65,5,6
65,5,6
65,4,7
65,4,7
65,4,7
65,4,7
65,4,7
65,4,7
65,4,7
65,4,7
66,4,7
67,4,1
67,4,1
67,4,1
68,4,1
68,4,1
70,4,0
72,4,5
72,4,5
72,4,5
72,4,7
73,4,0
73,12,0
73,12,0
73,12,0
73,12,0
73,12,0
73,12,0
74,5,0
74,9,2
75,4,3
75,4,3
75,4,3
75,4,3
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
77,4,6
77,4,6
77,4,6
78,7,0
81,5,6
81,5,6
81,5,6
82,7,5
82,7,5
82,7,5
84,4,3
84,4,3
84,5,6
84,5,6
84,5,6
84,5,6
