Arrive_time,Duration_of_stay,Station
1,12,0
7,4,3
7,4,3
7,4,3
7,4,3
27,4,0
27,4,0
27,4,0
27,4,0
29,4,1
29,4,1
29,4,1
29,4,1
29,4,1
29,4,1
29,8,1
29,8,1
29,8,1
29,8,1
29,8,1
29,8,1
33,4,3
33,4,3
33,4,3
33,4,3
33,4,3
33,4,3
34,4,1
34,4,1
34,4,5
34,4,5
34,4,5
34,4,6
34,4,6
34,4,6
34,4,6
34,4,6
35,4,2
36,9,1
36,9,1
36,11,2
36,11,2
36,11,2
36,11,2
36,4,6
36,4,6
36,4,6
37,5,0
37,5,0
37,5,0
37,5,0
37,12,1
37,4,6
37,4,6
37,4,6
37,4,6
37,4,6
38,6,2
38,6,2
38,6,2
38,6,2
38,12,2
38,12,2
38,12,2
38,4,5
38,4,5
38,4,5
40,8,1
40,8,1
40,10,2
40,10,2
40,5,4
40,12,8
40,12,8
40,12,8
40,12,8
41,4,0
41,8,1
41,8,1
41,8,1
41,7,2
41,10,2
41,10,2
41,10,2
42,4,0
42,4,0
42,4,0
43,4,1
43,4,1
43,5,2
43,5,2
43,5,2
43,5,2
43,4,7
43,4,7
43,4,7
43,4,7
43,4,7
44,4,0
44,4,0
44,4,0
44,4,0
44,4,0
44,4,0
44,4,0
44,5,0
44,5,0
44,5,0
44,5,0
44,5,0
44,5,0
44,5,0
44,5,0
44,5,0
44,9,1
44,9,1
44,9,1
44,9,1
45,4,0
45,4,0
45,4,0
45,4,0
45,4,3
45,4,3
45,4,3
45,4,3
46,4,0
46,4,0
46,4,0
46,5,0
46,4,1
46,4,1
46,4,5
47,4,1
47,4,1
47,4,5
47,7,5
48,5,0
48,8,4
48,8,4
48,9,5
48,9,5
48,5,6
48,5,6
49,4,0
49,4,0
49,4,0
49,4,0
49,4,0
49,4,0
49,5,2
49,9,2
49,5,5
49,5,5
49,5,5
49,5,5
49,5,5
50,4,0
50,4,0
50,4,0
50,4,1
50,4,3
50,4,3
50,4,3
50,4,3
50,5,4
50,5,4
50,7,4
50,7,4
50,4,5
50,5,5
50,4,6
50,4,6
50,4,6
50,4,6
50,4,6
51,4,0
51,4,0
51,11,2
51,11,2
51,11,2
51,11,2
52,4,3
52,4,3
52,4,3
52,4,3
52,4,5
53,5,0
53,5,0
53,5,0
53,5,0
53,5,0
53,5,0
53,5,0
54,4,0
54,4,0
54,4,1
54,5,3
54,5,3
54,5,3
55,4,0
55,4,0
55,4,0
55,4,0
55,4,0
55,5,1
55,5,1
55,5,1
55,5,1
55,5,1
55,4,3
55,4,3
55,4,3
55,4,3
55,7,3
55,7,3
55,7,3
55,7,3
55,7,3
55,4,8
56,4,2
56,4,2
56,4,5
56,4,5
57,4,0
57,4,0
59,5,0
59,5,0
59,5,0
59,12,1
59,12,1
59,9,3
59,9,3
59,9,3
59,9,3
59,9,3
60,12,6
60,12,6
60,12,6
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,1
61,4,1
62,5,0
62,5,0
62,5,0
62,4,1
62,4,1
62,8,1
62,8,1
62,8,1
62,8,1
62,9,1
62,9,1
62,9,1
62,9,1
62,9,1
62,9,1
63,4,0
63,4,0
63,4,0
63,4,0
63,6,5
63,6,5
64,5,3
64,5,3
64,5,3
64,5,3
64,5,3
64,6,8
64,6,8
64,6,8
64,6,8
67,4,1
67,4,1
67,4,1
68,7,0
68,7,0
68,4,1
68,7,5
69,8,5
69,8,5
69,8,5
69,8,5
70,6,0
70,6,0
70,6,0
70,6,0
70,6,0
70,11,1
70,11,1
70,11,1
70,11,1
70,11,1
70,5,6
70,5,6
71,4,2
71,4,5
71,4,5
71,4,5
72,4,8
72,4,8
72,4,8
73,4,1
73,4,1
73,6,4
73,6,4
73,6,4
74,5,0
74,5,0
74,5,0
74,5,0
74,5,0
74,9,6
74,9,6
74,9,6
76,4,0
76,4,0
76,4,0
76,4,7
76,4,7
76,4,7
77,4,0
77,5,0
77,4,2
77,4,2
77,8,4
77,8,4
77,8,4
77,8,4
77,5,6
77,5,6
77,5,6
78,8,5
78,8,5
78,5,6
81,4,5
83,5,3
83,5,3
83,4,5
83,4,5
