Arrive_time,Duration_of_stay,Station
15,8,0
17,7,1
17,7,1
19,4,3
19,4,3
30,4,5
30,4,5
32,6,2
32,6,2
32,6,2
34,4,3
34,4,3
34,4,3
34,4,4
34,4,4
35,7,1
35,7,1
35,7,1
35,4,3
35,4,3
35,6,4
35,6,4
37,9,2
37,9,2
37,9,2
38,10,2
38,10,2
38,10,2
38,4,3
38,4,3
38,4,3
38,4,3
38,4,3
38,11,6
38,11,6
38,11,6
38,8,7
38,8,7
38,8,7
39,4,1
39,4,1
39,4,1
39,4,1
39,4,1
39,4,1
39,8,2
39,8,2
39,9,7
39,9,7
39,11,7
40,4,0
40,4,0
40,9,3
40,9,3
40,9,3
40,4,7
40,4,7
40,4,7
40,4,7
40,4,7
40,10,7
40,10,7
40,10,7
40,10,7
40,10,7
41,4,3
41,4,3
41,4,3
41,4,3
41,12,3
41,12,3
42,7,0
42,7,0
42,7,0
42,4,1
42,4,1
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
44,6,6
44,4,8
44,4,8
45,4,3
45,5,8
45,5,8
45,5,8
47,4,1
47,4,1
47,4,1
47,4,8
47,4,8
47,4,8
47,7,8
47,7,8
48,6,0
48,11,2
48,11,2
48,11,2
48,11,2
48,4,3
49,5,3
49,5,3
49,5,3
49,11,4
49,6,7
49,6,7
49,11,7
49,11,7
49,11,7
50,4,2
50,4,2
50,9,4
50,9,4
50,8,7
50,8,7
51,6,0
51,6,0
51,6,0
51,6,2
51,6,2
51,8,7
51,8,7
51,8,7
53,4,2
53,4,2
53,4,2
53,4,2
53,7,4
53,7,4
53,7,4
53,8,4
53,8,4
53,8,4
54,8,4
54,8,4
54,8,4
54,5,8
54,5,8
54,5,8
55,11,4
55,11,4
55,11,4
55,5,6
55,5,6
55,5,6
56,4,1
56,10,2
56,7,5
56,4,6
56,4,6
56,4,6
56,4,6
57,4,1
57,4,1
57,4,1
58,9,2
58,10,8
58,10,8
58,10,8
59,5,2
59,5,2
59,5,2
59,7,3
59,7,3
59,9,8
59,9,8
60,4,1
60,4,1
60,7,2
60,7,2
60,8,2
60,8,2
60,8,2
60,8,2
60,8,2
60,8,2
60,11,4
60,11,4
60,11,4
60,11,4
60,11,4
60,4,6
61,4,0
61,6,1
61,6,1
61,4,2
61,4,2
61,4,2
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,5
61,4,5
61,4,5
61,4,5
62,4,1
62,6,1
62,6,1
62,6,1
62,4,2
62,4,2
62,4,2
62,4,7
62,4,7
62,4,7
63,4,2
63,4,2
63,4,2
63,4,3
63,4,3
63,4,3
63,4,3
64,4,4
64,7,4
64,7,4
65,5,3
65,5,3
65,5,3
66,7,4
66,7,4
67,4,1
67,4,1
68,4,3
68,4,3
68,4,3
68,4,3
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
70,4,6
70,4,6
71,4,1
71,4,1
71,4,1
71,4,1
71,5,1
71,5,1
71,5,4
71,5,4
71,4,7
71,4,7
71,4,7
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,1
72,4,1
72,4,1
73,4,1
73,4,1
73,4,1
73,4,1
73,4,1
73,4,1
73,7,1
73,7,1
73,7,1
73,7,1
73,4,4
73,4,4
73,4,4
73,4,4
73,7,7
74,5,6
74,4,7
74,4,7
74,4,7
75,5,2
75,5,2
75,4,6
75,4,6
75,4,6
75,4,7
75,4,7
76,5,0
76,5,0
76,5,0
76,5,0
76,5,0
76,5,0
76,5,0
76,6,4
76,6,4
76,6,4
76,4,6
76,5,6
76,5,6
76,5,6
76,5,6
76,5,6
77,5,0
77,5,0
77,4,2
77,4,6
77,4,7
77,4,7
77,4,7
78,5,2
78,5,2
78,8,2
78,8,2
78,8,2
78,8,4
78,8,4
78,8,4
78,4,7
78,4,7
78,4,7
78,4,7
78,4,7
78,4,7
78,8,8
78,8,8
78,8,8
78,8,8
79,4,0
79,4,0
79,4,0
80,5,0
82,5,6
82,5,6
82,5,6
82,5,6
82,5,6
