Arrive_time,Duration_of_stay,Station
33,4,3
33,4,3
33,4,3
35,4,1
35,4,1
35,4,1
35,4,6
35,4,6
35,4,6
35,4,6
35,4,6
35,4,6
35,4,6
35,4,6
35,5,6
35,5,6
35,5,6
36,8,2
36,8,2
36,8,2
36,8,2
37,4,2
37,4,2
37,4,2
37,4,2
37,4,3
37,4,3
37,4,3
37,4,3
37,4,3
37,5,6
37,5,6
37,5,6
37,5,6
37,5,6
37,5,6
37,5,6
37,5,6
38,4,0
38,4,0
38,4,0
38,4,0
39,7,4
40,4,2
40,4,2
40,4,2
40,4,2
40,4,2
40,9,2
41,12,1
41,12,1
41,12,1
41,4,3
41,4,3
41,4,3
41,4,3
41,4,3
41,10,3
41,6,4
41,6,4
41,6,4
41,6,4
41,6,4
41,6,4
41,6,4
41,6,4
41,6,4
42,12,8
42,12,8
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,12,4
43,12,4
43,12,4
43,4,8
43,4,8
43,12,8
43,12,8
45,5,0
45,5,0
46,11,4
46,11,4
46,11,4
46,11,4
46,11,4
46,11,4
47,7,4
47,7,4
48,8,2
48,9,3
48,9,3
49,9,2
49,9,2
49,9,2
50,4,0
50,4,0
50,6,0
50,6,0
50,6,0
50,4,1
50,4,1
50,4,1
50,4,1
50,9,2
50,9,2
50,9,2
50,9,2
51,6,2
51,6,2
52,4,0
52,4,0
52,7,2
52,7,4
52,7,4
52,7,4
52,7,4
52,7,4
53,4,0
53,4,1
53,4,1
53,4,1
53,4,4
53,4,4
53,4,4
53,4,4
53,4,5
53,4,6
53,4,6
53,4,6
53,4,6
53,4,8
53,4,8
55,5,3
55,5,3
55,5,3
55,5,3
55,5,3
55,5,3
55,4,5
55,4,6
55,4,6
55,4,6
55,4,6
55,4,6
55,4,6
55,4,6
56,4,4
56,4,4
56,4,4
56,4,4
56,4,5
56,4,5
56,4,5
56,4,5
57,4,0
57,4,0
57,4,0
57,7,2
57,7,2
58,4,1
58,4,1
58,4,1
58,4,1
58,4,2
58,4,3
58,4,3
58,4,3
58,4,3
58,4,4
58,4,4
58,4,4
58,6,8
59,5,0
59,4,1
59,4,1
59,4,1
59,4,1
59,4,1
59,11,4
59,11,4
59,11,4
59,5,6
59,5,6
59,5,6
59,5,6
59,5,8
59,5,8
59,5,8
60,9,2
60,9,2
60,6,4
60,6,4
60,6,4
60,6,4
60,6,4
60,6,4
60,5,5
60,5,5
62,4,2
62,4,2
62,4,2
62,4,3
62,4,3
62,4,3
62,4,3
62,5,3
62,7,7
62,7,7
62,7,7
62,7,7
62,7,7
63,8,4
63,6,8
63,6,8
64,5,0
64,5,0
64,5,0
64,10,8
64,10,8
64,10,8
65,4,0
65,11,4
65,11,4
65,11,4
65,4,5
65,4,5
66,4,1
66,4,1
66,4,1
66,4,1
66,4,1
67,4,2
67,4,2
67,4,6
68,4,1
68,4,1
68,4,1
68,4,1
68,4,1
68,4,1
68,10,1
68,10,1
68,4,6
69,4,3
69,4,3
69,5,6
69,5,6
70,4,1
70,4,1
70,4,1
70,4,1
70,4,1
70,4,1
70,4,1
71,10,1
71,10,1
71,10,1
71,10,1
71,4,3
71,4,3
71,4,3
71,10,4
71,10,4
71,10,4
71,10,4
72,4,1
72,4,1
72,4,1
72,4,1
72,4,1
72,4,1
72,4,3
72,4,3
72,4,3
72,4,3
72,10,4
72,10,4
72,10,4
73,6,3
73,8,6
73,8,6
73,8,6
73,8,6
73,10,6
73,10,6
73,10,6
73,10,6
74,4,1
74,4,1
74,4,1
74,4,1
74,4,3
75,4,3
75,4,3
75,4,6
75,5,6
75,5,6
75,5,6
77,6,0
77,6,0
77,12,4
77,12,4
77,12,4
77,12,4
78,5,6
78,5,6
78,5,6
78,5,6
78,4,8
79,4,0
79,4,0
79,4,0
79,5,6
79,5,6
79,5,6
79,5,6
79,5,6
79,5,6
79,5,6
80,5,0
80,5,0
80,5,0
80,12,1
80,12,1
80,12,1
80,12,1
80,4,6
80,4,6
80,4,6
80,5,6
80,5,6
80,5,6
80,5,6
81,8,0
81,5,6
81,5,6
81,5,6
83,4,6
83,4,6
83,4,6
