Arrive_time,Duration_of_stay,Station
13,8,1
13,8,1
13,8,1
13,8,1
13,8,1
27,4,5
27,4,5
27,4,5
27,4,5
27,4,5
27,4,5
27,4,5
27,4,5
29,4,3
29,4,3
29,4,3
32,4,8
32,4,8
32,4,8
33,4,8
33,4,8
33,4,8
34,11,3
34,11,3
34,11,3
35,4,1
35,10,4
35,10,4
35,10,4
35,10,4
36,4,3
36,4,3
37,4,7
37,4,7
37,4,7
38,7,2
38,7,2
38,7,2
38,7,2
40,5,2
40,8,4
40,8,4
40,8,4
40,8,4
40,4,7
40,4,7
40,4,7
40,4,7
40,4,7
40,4,7
41,4,1
41,4,1
41,4,1
41,8,4
41,8,4
41,8,4
41,8,4
41,4,7
41,4,7
42,4,2
42,5,2
42,5,2
42,4,3
43,9,2
43,9,2
43,9,2
43,5,6
43,5,6
43,5,6
43,5,6
44,4,0
44,4,0
44,4,1
44,4,1
44,4,1
44,4,1
44,4,1
44,4,1
44,4,5
44,4,5
44,4,6
44,4,6
45,4,2
45,4,2
45,4,2
45,9,2
45,9,2
45,9,2
45,10,3
45,10,3
45,10,3
45,10,3
45,10,3
45,10,3
45,7,4
45,7,4
45,7,4
45,4,8
45,4,8
45,4,8
45,4,8
46,4,3
46,4,3
47,9,2
47,9,2
47,9,2
47,9,2
47,5,5
47,5,5
47,5,5
48,4,3
48,6,4
48,6,4
48,7,8
48,7,8
48,7,8
48,12,8
48,12,8
48,12,8
48,12,8
48,12,8
49,5,0
49,5,0
49,5,0
49,5,0
49,5,0
49,5,0
49,5,0
49,10,1
49,10,1
49,10,1
49,10,2
49,10,2
49,10,2
49,10,2
49,8,4
50,5,0
50,5,0
50,5,0
50,5,0
50,8,2
50,8,2
50,8,2
50,4,4
50,8,4
50,8,4
50,4,7
50,4,7
50,4,7
50,4,7
50,4,7
50,4,7
51,5,0
51,5,0
51,5,0
51,5,0
51,5,0
51,5,8
51,5,8
52,10,4
52,10,4
52,10,4
52,10,4
52,10,4
52,10,4
52,10,4
52,4,5
52,4,5
52,4,5
52,4,5
52,6,6
52,6,6
52,6,6
52,4,8
52,4,8
52,4,8
52,4,8
53,4,0
53,4,0
53,4,0
53,4,0
53,4,0
53,4,1
53,4,1
53,4,1
53,11,3
53,11,3
54,4,0
54,4,0
54,4,0
54,4,0
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,4,1
54,8,4
54,8,4
54,8,4
54,8,4
54,8,4
55,4,0
55,4,0
55,4,0
55,7,3
55,7,3
56,4,1
56,4,1
56,4,1
56,4,1
57,4,3
57,4,3
57,4,3
58,7,6
58,7,6
59,9,4
59,9,4
59,9,4
60,5,1
60,5,1
60,5,1
61,8,4
61,8,4
61,8,4
61,10,4
61,10,4
61,12,4
61,12,4
61,12,4
61,12,4
61,4,5
61,4,5
61,4,5
61,4,5
62,4,5
62,4,6
62,4,6
63,4,5
63,4,5
63,4,5
63,4,5
63,4,5
63,4,5
63,4,7
63,4,7
63,4,7
63,4,7
63,4,7
64,4,3
64,4,3
64,4,3
64,4,3
64,4,3
64,4,3
64,9,4
64,9,4
64,9,4
65,6,4
65,6,4
65,6,4
65,4,7
65,4,7
65,4,7
65,4,7
66,4,1
66,4,1
66,7,4
67,4,2
67,4,2
67,4,2
68,4,1
68,4,1
68,10,2
69,4,1
69,4,3
69,4,3
69,4,3
69,4,3
69,4,3
69,4,7
69,4,7
70,8,0
70,8,0
71,12,1
72,4,2
73,4,1
73,8,3
73,8,3
73,8,3
73,4,5
74,4,0
74,4,0
74,9,0
74,9,0
74,9,0
74,9,0
74,9,0
74,9,0
74,4,6
74,4,6
74,4,6
74,4,6
74,4,6
75,7,2
75,7,2
75,7,2
75,4,4
76,4,1
76,4,1
76,11,2
76,11,2
76,11,2
77,10,4
77,10,4
77,9,6
78,4,0
78,4,0
78,4,0
78,4,0
78,11,0
78,11,0
78,5,6
78,5,6
78,5,6
78,5,6
79,4,7
79,4,7
79,4,7
79,4,7
80,5,0
80,5,0
80,5,0
80,5,6
81,5,6
81,5,6
81,5,6
82,4,6
82,4,6
82,4,6
