Arrive_time,Duration_of_stay,Station
21,4,3
32,4,5
32,4,5
32,4,7
32,4,7
35,9,7
36,4,4
36,4,4
37,12,1
37,12,1
37,12,1
37,5,7
37,5,7
37,5,7
37,5,7
39,7,0
40,4,1
40,4,1
40,4,1
40,10,1
40,10,1
40,11,1
40,11,1
40,11,1
40,4,2
40,4,2
40,4,2
40,6,4
40,6,4
40,6,4
40,6,4
40,6,4
40,6,4
41,4,0
41,4,0
41,4,0
41,4,0
42,8,0
42,5,2
42,5,2
42,5,2
42,5,2
42,5,2
42,10,3
42,10,3
42,10,3
42,10,3
42,10,3
42,10,3
42,4,5
42,4,5
43,4,1
43,4,1
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
43,4,6
43,4,6
43,4,7
43,4,7
43,4,7
43,4,7
44,6,2
44,6,2
44,6,2
44,6,2
44,6,2
45,6,0
45,6,0
45,9,1
45,9,1
45,9,1
45,9,1
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
46,4,2
46,4,2
46,4,2
46,4,2
46,4,2
46,4,2
46,4,2
46,11,2
47,10,0
47,10,0
47,10,0
47,10,0
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,4,5
47,5,5
47,5,5
47,5,5
47,5,5
47,5,5
47,5,5
47,5,5
47,4,7
47,4,7
47,4,7
48,4,0
48,4,1
48,4,1
48,7,2
48,7,2
48,11,2
48,11,2
48,4,4
48,4,4
48,4,4
48,4,4
48,4,4
48,4,4
49,4,1
49,4,1
49,10,2
49,10,2
49,10,2
49,10,2
49,10,2
50,4,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,6,2
50,6,2
50,6,2
50,6,2
50,6,5
50,6,5
50,4,6
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,4,0
51,7,2
51,4,3
51,4,3
51,4,3
51,4,3
52,8,0
52,8,0
52,8,0
53,8,0
53,8,0
53,8,0
53,8,0
53,4,1
53,4,1
53,5,2
53,5,2
53,5,4
53,5,4
53,5,4
53,4,7
54,4,0
54,4,0
54,4,0
54,4,0
54,5,0
54,5,0
54,4,3
54,4,3
54,4,3
54,4,3
55,4,4
55,4,4
55,4,4
55,5,5
55,5,5
56,9,2
56,9,2
56,4,5
56,4,5
56,4,5
56,4,5
57,4,0
57,4,0
57,4,0
57,4,0
57,4,0
57,5,0
57,5,0
57,5,0
57,4,2
57,8,5
57,8,5
57,8,5
58,4,0
58,4,0
58,4,0
58,7,0
58,7,0
58,7,0
58,7,0
58,4,1
58,4,1
58,8,1
58,4,2
58,4,2
58,4,2
58,4,2
58,4,2
58,4,2
58,4,2
58,4,2
58,8,3
58,8,3
58,8,3
58,8,3
58,8,3
59,6,0
59,6,0
60,5,2
60,5,2
60,5,2
60,5,2
60,8,2
60,8,2
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,5
61,4,5
61,4,5
61,4,5
62,5,0
62,5,0
62,5,0
62,5,0
62,5,0
62,12,0
62,12,0
62,12,0
62,12,0
62,12,0
62,5,4
62,5,4
62,5,4
63,4,2
63,4,2
63,4,2
63,4,2
63,7,2
63,7,2
63,7,2
63,7,2
63,5,5
63,5,5
63,5,5
63,5,5
64,4,1
64,4,1
64,4,1
64,4,1
64,4,1
64,4,1
64,4,1
65,10,3
65,10,3
65,10,3
65,10,3
65,10,3
66,4,1
67,4,1
67,4,1
67,4,1
68,4,3
68,4,3
68,4,3
69,4,1
69,4,1
70,8,3
70,8,3
72,12,0
72,12,0
72,12,0
72,12,0
72,12,0
72,12,0
72,12,0
72,12,0
72,4,7
72,4,7
73,5,2
73,5,2
73,5,2
74,4,3
74,4,3
74,4,3
75,5,0
75,5,0
75,5,0
75,5,0
75,5,0
75,8,5
75,8,5
75,8,5
76,4,5
76,4,5
76,4,5
76,4,5
76,4,5
76,7,6
76,7,6
76,7,6
76,7,6
78,4,7
78,4,7
78,4,7
