Arrive_time,Duration_of_stay,Station
15,4,3
15,4,3
24,4,2
24,4,2
24,4,2
26,4,5
26,4,5
26,4,5
26,4,5
28,4,8
28,4,8
31,4,1
31,4,1
31,4,1
31,4,6
31,4,6
31,4,6
31,4,6
31,4,6
31,4,6
31,4,6
32,8,7
33,4,6
33,4,6
33,4,6
33,4,8
34,6,2
34,6,2
34,4,6
34,4,6
34,4,6
34,4,6
34,4,6
35,9,2
35,9,2
35,4,6
35,4,6
36,4,1
36,4,1
36,4,1
36,4,1
36,4,6
36,4,6
36,4,6
36,4,6
36,4,6
36,4,6
36,4,6
37,5,2
37,5,2
37,9,7
37,9,7
37,9,7
37,9,7
38,8,2
38,8,2
38,8,2
38,8,2
39,4,1
40,11,2
40,11,2
40,11,2
40,8,3
40,8,3
40,8,3
40,8,3
40,8,3
40,11,3
40,11,3
40,7,4
40,7,4
40,7,4
40,7,4
40,4,6
40,4,6
41,7,2
41,7,2
41,7,2
41,9,2
41,9,2
41,4,7
41,4,7
41,4,7
42,4,0
42,4,0
42,4,0
42,4,0
42,5,2
42,6,2
42,6,2
43,4,0
43,11,2
43,11,2
43,7,4
43,7,4
44,4,1
44,4,1
44,7,2
44,7,2
44,7,2
44,7,2
44,4,4
44,4,4
44,4,4
44,4,4
44,10,4
44,10,4
44,6,5
45,4,0
45,4,0
45,4,0
45,4,1
45,6,2
45,6,2
45,6,2
45,6,2
45,6,2
45,5,6
45,5,6
46,4,0
46,4,0
46,4,0
46,4,0
46,4,0
46,4,0
46,4,0
46,5,0
46,4,3
46,4,3
46,4,3
46,4,3
46,4,5
46,4,5
47,4,1
47,4,1
47,4,1
47,5,1
47,5,1
47,7,5
47,7,5
47,12,8
47,12,8
47,12,8
47,12,8
48,4,0
48,4,0
48,4,0
48,4,0
48,8,2
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,4,3
48,9,7
49,4,0
49,4,1
49,4,1
49,6,1
49,6,1
49,6,1
49,11,4
49,6,6
49,6,6
49,6,6
49,6,6
50,8,0
50,8,0
50,8,0
50,9,4
50,9,4
50,5,5
50,5,5
50,5,5
51,4,1
51,4,1
51,4,4
51,4,4
51,4,4
51,4,4
51,4,6
51,4,6
52,4,0
52,4,0
52,4,0
52,4,0
52,4,0
52,8,2
52,8,2
54,5,0
54,5,0
54,5,2
54,5,2
54,5,3
54,6,5
54,6,5
54,4,6
54,4,6
55,4,1
55,4,1
55,5,1
55,5,1
55,5,1
55,4,2
55,4,2
55,4,2
55,4,5
55,4,5
55,4,5
55,4,5
55,4,6
55,4,6
56,4,0
56,4,3
56,4,5
56,6,8
56,6,8
56,10,8
57,6,4
57,6,4
57,6,4
58,4,0
58,7,4
58,7,4
58,7,4
58,4,5
58,4,5
58,4,5
58,4,5
58,5,5
58,5,5
59,6,0
59,7,4
59,7,4
59,7,4
60,4,1
60,4,1
60,4,1
60,6,2
61,4,8
61,4,8
61,4,8
62,4,0
62,4,0
62,4,7
62,4,7
62,4,7
63,4,5
63,4,5
63,4,5
63,4,5
63,7,5
63,7,5
63,7,5
63,7,5
63,7,5
63,5,8
64,5,0
64,5,0
64,4,1
64,4,1
64,4,1
64,4,1
64,4,1
64,4,3
64,4,3
64,4,3
64,4,3
65,5,6
65,5,6
65,5,6
65,5,6
66,6,3
66,6,3
66,6,3
66,6,3
66,6,4
66,6,4
66,6,4
67,4,1
67,4,1
67,6,2
67,6,2
68,4,7
68,4,7
69,5,6
69,5,6
70,4,2
70,4,2
70,4,2
72,4,3
73,4,6
73,4,6
73,4,6
74,4,0
74,4,0
74,4,0
74,6,2
74,6,2
74,5,5
74,5,5
74,5,5
74,10,5
74,10,5
76,6,0
76,6,0
76,6,0
76,4,5
76,4,5
76,4,5
76,4,5
76,9,6
77,4,3
77,4,3
77,4,3
77,4,4
77,5,6
77,5,6
77,4,8
77,4,8
77,4,8
77,4,8
78,4,1
78,4,1
78,9,2
78,9,2
78,9,2
78,9,2
78,9,2
78,9,5
78,9,5
79,5,6
81,5,6
81,5,6
81,5,6
81,5,6
81,5,6
81,5,6
81,5,6
82,6,6
82,6,6
82,6,6
