Arrive_time,Duration_of_stay,Station
17,7,1
17,7,1
17,7,1
17,7,1
17,7,1
17,7,1
19,4,3
19,4,3
19,4,3
19,4,3
19,4,3
29,4,3
29,4,3
29,4,3
30,4,5
30,4,5
33,4,3
33,4,3
33,4,3
33,4,3
37,4,3
37,4,3
37,4,3
37,9,7
37,9,7
38,8,2
38,8,2
38,4,3
38,11,6
38,11,6
38,11,6
38,11,6
38,11,6
38,11,6
38,8,7
38,8,7
38,8,7
38,8,7
38,9,7
39,4,1
39,9,7
39,9,7
39,9,7
39,9,7
40,4,0
40,4,0
40,9,1
40,9,1
40,9,1
40,9,1
40,9,1
40,4,6
40,4,6
40,4,6
40,4,6
40,4,6
40,10,7
40,10,7
40,10,7
40,10,7
41,4,3
41,4,3
41,4,3
41,4,3
41,4,3
41,4,3
41,12,3
42,4,0
42,4,0
42,4,1
42,4,1
43,4,0
43,4,0
43,10,4
43,10,4
44,4,5
44,4,5
45,4,3
45,4,3
45,11,4
45,11,4
45,11,4
45,5,5
45,5,5
45,5,5
45,5,5
45,5,5
46,6,2
46,6,2
46,6,2
46,4,8
46,4,8
46,4,8
47,4,3
47,4,3
47,5,4
47,4,5
47,4,5
47,4,5
47,4,5
47,4,8
48,4,3
48,5,3
48,5,3
49,4,0
49,4,0
49,4,0
49,4,0
49,4,0
49,12,3
50,4,1
50,4,1
50,4,1
50,4,1
50,7,2
50,7,2
50,10,4
50,10,4
50,10,4
50,10,4
50,10,4
50,4,6
50,4,6
50,4,6
50,4,8
50,4,8
50,4,8
51,6,2
51,6,2
51,6,2
51,6,2
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,7,4
52,7,4
52,4,5
52,4,5
53,4,2
53,5,2
53,5,2
53,5,2
53,5,2
53,11,3
53,11,3
53,11,3
53,11,3
53,11,3
53,7,4
53,7,4
53,7,4
53,7,4
53,7,4
53,8,4
53,8,4
53,8,4
53,8,4
53,8,4
53,8,4
53,8,4
54,8,4
54,8,4
54,5,8
55,4,1
55,4,1
55,4,1
55,4,1
56,5,0
56,5,0
56,4,1
56,4,2
56,4,2
56,7,5
56,7,5
56,7,5
56,9,5
56,9,5
56,9,5
56,4,6
56,4,7
57,5,2
57,5,2
57,5,2
57,5,2
57,5,2
57,5,2
58,7,2
58,7,2
58,7,2
58,6,3
58,6,3
58,6,3
58,6,3
58,4,5
58,4,5
58,10,8
59,5,2
59,6,6
59,9,8
59,9,8
59,9,8
59,9,8
59,9,8
60,8,2
60,8,2
60,8,2
60,4,3
60,4,3
60,11,4
60,11,4
60,4,6
61,6,1
61,6,1
61,6,1
61,4,3
61,4,3
61,4,3
61,6,4
61,6,4
61,6,4
61,4,5
61,4,5
62,5,5
62,5,5
62,5,5
62,5,5
62,5,5
62,5,5
62,5,5
62,4,7
62,4,7
62,4,7
62,10,8
62,10,8
62,10,8
62,10,8
63,4,2
63,4,2
63,4,2
63,4,2
63,4,2
63,4,2
64,4,2
64,4,2
64,7,4
65,4,6
66,4,3
66,4,3
66,4,3
66,4,3
66,7,5
66,7,5
67,8,2
67,8,2
68,4,7
68,4,7
68,4,7
68,4,7
68,4,7
69,4,1
69,4,1
69,4,1
69,4,1
69,4,1
71,4,1
71,6,1
71,6,1
71,6,1
71,6,1
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,7,0
72,7,0
72,4,1
72,4,1
72,4,1
72,4,1
72,4,1
72,4,1
72,10,1
72,10,1
72,10,1
72,10,1
72,10,1
72,4,7
72,4,7
72,4,7
72,4,7
73,7,1
73,7,1
73,7,1
73,9,4
73,9,4
73,9,4
73,4,5
74,4,1
74,4,1
74,5,6
74,5,6
75,8,0
75,8,0
75,8,0
76,4,3
76,4,3
76,6,4
76,6,4
76,5,6
77,5,0
77,5,0
77,4,6
77,4,6
77,4,6
78,5,2
78,5,2
78,5,2
78,5,2
78,5,2
78,8,2
78,8,2
78,8,2
78,8,2
78,8,2
78,8,4
78,8,4
78,8,4
79,7,0
79,4,6
79,4,6
79,4,6
79,4,6
80,5,0
80,5,0
80,5,0
81,4,0
84,4,0
84,4,0
84,4,0
