Arrive_time,Duration_of_stay,Station
30,4,2
30,4,2
30,4,2
30,4,2
30,4,2
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
34,10,0
34,10,0
34,10,0
34,10,0
34,10,0
34,8,1
34,8,1
36,11,0
36,11,0
38,4,1
38,4,1
39,4,0
39,5,2
39,5,2
39,5,2
39,5,2
39,5,2
40,12,1
40,12,1
41,7,2
41,7,2
42,9,0
42,9,0
42,9,0
42,9,0
42,9,0
42,9,0
42,4,1
42,4,1
42,4,1
42,4,1
42,4,4
42,4,4
42,4,7
42,4,7
43,7,0
43,7,0
43,7,0
43,11,1
43,10,5
43,10,5
43,4,7
43,4,7
43,4,7
43,4,7
43,4,7
44,4,0
44,4,0
44,4,0
44,4,0
44,4,2
44,4,2
44,4,2
44,6,2
44,6,2
44,7,2
44,7,2
44,7,2
44,4,7
44,4,7
44,4,7
44,4,7
45,4,6
45,4,6
45,4,6
46,4,2
46,4,2
46,4,2
46,4,2
46,8,4
46,8,4
46,8,4
46,5,5
46,5,5
46,5,5
46,5,5
46,5,5
46,4,6
46,4,6
47,4,2
47,4,2
47,8,4
48,4,0
48,4,0
48,4,0
48,4,0
48,4,1
48,4,1
48,10,1
48,10,1
48,10,1
48,10,1
48,6,2
48,6,2
48,6,2
48,4,4
48,4,4
48,4,4
48,4,4
48,4,4
48,4,5
48,6,6
48,6,6
48,6,6
49,4,0
49,4,0
49,4,0
49,4,3
49,4,3
49,4,3
49,4,6
49,4,7
49,4,7
50,4,1
50,4,1
50,5,2
50,5,2
50,5,2
50,9,2
50,9,2
50,9,2
50,9,2
50,9,8
51,5,0
51,5,0
51,5,0
51,5,0
51,5,0
51,6,2
51,6,2
51,6,2
52,9,2
52,9,2
52,9,2
52,4,4
52,4,4
52,4,4
53,4,1
53,4,1
53,6,4
53,6,4
53,6,4
53,6,4
53,6,4
53,4,6
53,4,6
54,4,1
54,4,1
54,4,1
54,4,6
54,4,6
55,4,3
56,9,1
56,9,1
56,9,1
56,9,1
56,9,1
57,5,2
57,8,2
57,8,2
57,8,2
57,8,2
57,4,4
57,5,6
57,5,6
57,5,6
57,5,6
58,8,3
58,8,3
58,8,3
58,8,3
58,6,8
58,6,8
58,6,8
58,6,8
58,6,8
58,6,8
59,4,0
59,4,0
59,4,0
59,4,0
59,4,0
59,11,0
59,11,0
59,11,0
59,6,2
59,6,2
59,12,2
59,12,2
59,9,6
60,4,0
60,4,0
60,4,0
60,4,0
60,4,3
60,4,3
60,4,3
60,4,5
60,4,5
60,4,5
60,4,5
60,4,5
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,0
61,4,1
61,4,1
61,4,1
61,4,1
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
61,4,3
61,4,3
61,4,3
61,4,3
62,4,5
62,4,5
63,9,1
63,9,1
63,8,2
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,6,5
64,6,5
64,12,8
64,12,8
64,12,8
65,8,1
65,8,1
65,4,7
65,4,7
65,4,7
67,4,0
67,4,0
67,4,0
67,4,0
67,4,0
67,7,6
67,7,6
67,4,7
67,4,7
68,5,0
68,5,0
68,4,1
68,4,1
68,4,1
68,4,1
68,6,2
68,6,2
69,4,3
69,4,3
69,4,5
69,4,5
69,4,5
69,4,5
69,4,5
69,4,5
69,4,5
69,4,6
69,4,6
69,4,6
70,10,2
70,10,2
70,10,2
70,4,5
71,4,0
71,4,0
71,4,0
71,4,0
72,4,5
73,4,3
73,4,3
73,5,6
73,5,6
73,5,6
73,5,6
74,4,0
74,4,1
74,4,1
75,4,8
77,5,0
77,5,0
77,4,5
77,4,5
77,4,5
78,4,0
78,10,0
78,10,0
78,10,0
78,4,1
78,4,1
78,4,1
78,4,1
78,5,7
79,4,2
79,6,8
79,6,8
79,6,8
80,4,0
80,4,3
80,4,3
81,10,0
81,10,0
81,10,0
81,10,0
82,4,3
82,4,3
83,10,0
