Arrive_time,Duration_of_stay,Station
7,4,3
7,4,3
7,4,3
7,4,3
14,4,3
28,8,4
29,4,3
29,4,3
29,4,3
34,9,5
35,4,1
35,4,1
35,4,1
35,4,1
35,9,2
36,12,2
37,12,8
37,12,8
37,12,8
37,12,8
39,4,0
39,4,0
39,4,0
39,4,0
39,4,0
39,6,2
39,6,2
39,6,2
39,4,7
39,4,7
39,4,7
39,4,7
40,4,0
40,4,0
40,4,7
40,4,7
41,8,7
41,8,7
41,8,7
41,8,7
41,8,7
41,8,7
41,8,7
42,4,0
42,9,2
42,9,2
42,9,2
42,9,2
42,9,2
42,12,2
42,12,2
43,4,0
43,7,2
43,7,2
43,7,2
43,4,3
43,4,3
43,4,3
43,4,3
43,4,3
44,5,0
44,5,0
44,5,2
44,10,3
44,10,3
44,10,3
44,9,4
44,11,4
44,11,4
44,11,4
45,4,3
45,4,3
45,4,4
45,4,4
45,4,4
45,4,4
45,4,4
45,4,5
45,4,5
45,4,5
45,4,5
46,9,7
46,9,7
46,9,7
47,5,0
47,4,2
47,4,3
47,4,6
47,4,6
47,4,6
47,4,6
48,10,2
48,4,3
48,4,3
48,4,3
48,5,3
48,5,3
48,6,3
48,6,3
48,6,3
48,9,3
48,9,3
48,9,3
48,9,3
48,8,4
49,4,2
49,4,2
49,4,2
49,7,4
49,7,4
49,7,4
49,8,4
49,8,4
49,8,4
49,8,4
49,8,4
49,8,4
49,11,4
49,11,4
49,11,4
49,7,5
49,7,5
49,7,5
49,7,5
49,4,6
50,4,3
50,4,3
50,7,3
50,7,3
50,7,3
50,7,3
50,4,4
50,4,7
50,4,7
51,4,2
51,4,2
51,4,2
51,8,7
51,8,7
51,7,8
51,7,8
52,5,2
52,5,2
52,12,2
52,12,2
52,12,4
52,8,5
52,8,5
53,4,0
53,11,2
53,11,2
53,4,3
53,4,8
54,5,0
54,5,0
54,5,0
54,5,0
54,6,0
54,6,0
54,6,0
54,8,4
54,8,4
54,7,6
54,7,6
54,7,6
54,7,6
54,7,6
54,7,6
55,6,0
55,6,0
55,6,2
55,6,2
55,6,2
55,4,3
55,4,3
55,6,4
55,6,4
55,7,8
55,7,8
55,7,8
55,7,8
56,4,7
56,4,7
58,4,0
58,4,1
58,4,1
58,4,1
58,4,1
58,4,1
58,4,1
58,4,2
58,4,2
58,11,4
58,4,7
59,4,1
59,9,1
59,9,1
59,4,6
59,4,6
59,4,6
59,10,6
59,10,6
60,5,0
60,5,1
60,5,1
60,5,4
60,5,4
60,4,7
60,4,7
61,5,0
61,5,0
61,5,1
61,7,2
61,7,2
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
62,4,3
62,4,3
62,4,3
62,4,3
63,4,1
63,5,3
63,5,3
63,5,3
63,5,3
64,6,0
64,6,0
64,6,0
64,5,2
64,5,2
64,5,2
64,5,2
64,4,4
64,4,4
64,4,4
64,4,4
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,1
65,4,2
65,6,2
65,6,2
65,4,3
65,4,3
65,4,3
65,4,3
65,4,3
66,5,0
66,5,0
66,4,2
66,4,2
66,8,2
66,8,2
66,8,2
67,4,1
67,4,1
67,4,3
67,4,7
67,4,7
67,4,7
69,4,1
69,4,1
69,4,1
69,4,1
69,4,3
69,4,3
69,6,8
69,6,8
69,6,8
71,4,5
72,4,0
72,4,0
72,4,0
72,4,0
72,4,0
72,4,1
72,4,1
72,4,6
72,4,6
72,4,6
72,4,6
72,4,6
73,9,0
73,4,1
73,4,1
73,4,1
73,4,3
73,4,3
73,4,3
74,4,6
74,4,6
74,4,6
74,4,6
74,4,6
74,4,6
75,7,6
75,7,6
75,7,6
75,7,6
75,7,6
75,7,6
76,4,0
76,4,0
76,4,0
76,4,1
76,4,1
77,4,1
77,4,1
77,4,1
77,4,3
78,7,3
78,7,3
78,7,3
78,6,5
78,11,6
78,11,6
78,11,6
78,11,6
78,11,6
78,4,7
78,4,7
78,4,7
79,6,6
79,6,6
79,6,6
81,4,0
81,4,0
82,5,6
82,5,6
82,5,6
