Arrive_time,Duration_of_stay,Station
7,4,1
7,4,1
7,4,1
7,4,1
28,6,0
28,6,0
28,6,0
33,4,3
33,4,3
37,4,2
37,4,2
37,4,2
37,4,2
37,7,2
37,7,2
37,7,2
37,7,2
37,4,3
37,4,3
37,4,3
37,8,7
38,10,2
39,4,0
39,4,0
39,4,1
39,4,1
39,4,1
39,7,1
39,7,1
39,7,1
40,7,1
40,5,6
40,5,6
40,5,6
40,5,6
40,4,7
40,4,7
40,4,7
40,4,7
41,11,4
41,11,4
41,11,4
41,11,4
41,11,4
41,11,4
41,11,4
42,4,3
42,4,3
42,4,3
42,4,7
42,4,7
42,4,7
42,4,7
43,4,0
43,4,0
43,4,7
44,6,0
44,5,1
44,5,1
44,5,1
44,5,1
44,5,1
44,5,1
44,5,2
44,5,2
44,5,2
44,5,2
44,5,2
44,4,3
44,4,3
44,4,3
44,4,3
44,11,4
44,11,4
44,11,4
44,11,4
44,12,4
44,12,4
44,12,4
44,12,4
44,12,4
45,4,3
45,4,3
45,4,3
45,6,4
45,4,5
45,4,5
45,4,5
45,4,5
45,4,5
46,11,2
46,4,4
46,4,4
46,4,4
47,4,1
47,4,1
47,4,1
47,4,1
47,7,5
47,7,5
47,7,5
48,4,1
48,4,1
48,4,1
48,7,2
48,7,2
48,7,2
48,4,3
48,4,3
48,4,3
48,8,3
48,11,3
48,11,3
48,11,3
48,11,3
48,6,5
48,6,5
48,6,5
48,6,5
48,6,5
49,10,0
49,10,0
49,10,0
49,5,1
49,5,1
49,4,6
49,4,6
49,4,6
50,4,5
50,4,5
51,4,0
51,4,0
51,4,0
51,6,2
51,6,2
51,4,4
51,4,4
51,4,4
51,4,4
51,4,4
51,4,4
51,7,4
51,7,4
51,7,4
51,7,4
51,7,4
51,7,4
51,4,5
51,4,7
51,4,7
51,4,7
52,4,0
52,4,0
52,4,0
52,4,0
52,4,0
52,5,1
52,9,2
52,7,3
52,7,3
53,4,1
53,4,1
53,4,1
53,4,1
53,4,1
53,4,1
53,4,1
53,4,1
53,5,1
53,5,1
53,5,1
53,4,2
53,4,2
53,4,2
53,4,2
53,6,2
53,6,2
53,6,2
54,4,7
54,4,7
54,9,7
54,9,7
54,9,7
54,9,7
55,4,4
56,4,0
56,4,2
56,4,2
56,4,2
56,4,2
56,4,2
56,10,2
57,6,5
57,6,5
58,7,1
58,7,1
59,5,2
59,5,2
59,4,7
59,4,7
59,4,7
60,4,0
60,4,0
60,4,0
60,4,0
60,5,1
60,5,1
60,5,1
60,11,2
60,11,2
60,4,6
60,4,6
60,4,6
60,4,6
61,5,0
61,7,1
61,7,1
61,4,3
61,4,3
61,4,3
61,4,3
61,4,3
62,4,1
62,4,1
62,4,1
62,4,3
63,6,2
64,4,2
64,4,2
64,4,2
64,4,2
64,4,2
65,4,1
65,4,1
65,5,1
65,5,1
65,5,1
65,5,1
65,9,2
65,9,2
66,4,6
66,4,6
66,6,8
66,6,8
66,6,8
67,7,6
67,7,6
68,4,3
68,4,3
68,4,3
68,4,3
68,4,3
68,4,3
68,4,6
68,4,7
69,10,4
69,10,4
69,4,6
70,4,1
70,4,1
70,4,3
70,4,3
70,4,3
71,7,3
71,7,3
71,7,3
71,7,3
71,7,3
72,4,1
72,4,1
72,4,1
72,4,2
72,4,2
72,4,2
72,11,2
72,11,2
72,4,3
72,4,3
72,4,3
72,4,3
72,4,3
72,4,3
74,5,0
74,5,0
74,8,0
74,4,5
74,4,5
74,4,5
74,4,6
74,4,6
75,5,6
75,5,6
75,5,6
75,5,6
75,5,6
75,5,6
75,4,7
75,7,7
75,7,7
75,7,7
75,7,7
75,4,8
75,4,8
75,4,8
75,4,8
76,5,6
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,4,2
78,4,2
78,4,2
78,4,2
78,4,2
78,4,4
78,4,4
79,4,0
79,4,0
79,4,0
79,4,0
80,5,4
80,5,4
80,5,4
80,5,4
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
82,5,0
82,5,0
82,5,0
82,5,0
84,9,0
84,9,0
84,9,0
84,9,0
