Arrive_time,Duration_of_stay,Station
10,4,7
10,4,7
14,4,3
14,4,3
14,4,3
15,4,3
15,4,3
33,4,8
33,4,8
33,4,8
33,4,8
34,8,1
34,8,1
34,6,6
34,6,6
35,4,2
36,4,4
36,4,4
36,4,4
37,4,3
37,4,3
39,5,2
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
41,8,2
41,4,5
41,4,5
42,6,1
42,6,1
42,4,6
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,5
43,4,5
43,4,5
44,6,0
44,6,0
44,4,2
44,4,2
44,4,2
44,4,2
44,4,2
44,4,2
44,7,5
44,7,5
44,4,6
44,4,6
44,4,7
44,4,7
44,4,7
44,4,7
44,12,8
44,12,8
44,12,8
45,4,0
45,4,0
45,4,0
45,4,0
45,4,4
45,4,4
45,4,4
45,5,4
46,4,1
46,4,1
46,5,5
46,5,5
46,5,5
46,11,5
46,11,5
46,11,5
47,8,0
47,8,0
47,8,0
47,8,0
47,8,0
47,4,1
47,4,1
47,4,1
47,5,2
47,6,2
47,6,2
47,6,2
47,6,2
47,6,2
47,6,2
47,10,2
47,10,2
48,4,3
48,4,3
48,4,3
48,4,3
48,5,4
48,5,4
48,8,7
49,4,1
49,4,1
49,4,1
49,5,2
49,5,2
49,4,3
49,4,3
49,4,8
49,4,8
50,8,2
50,8,2
50,8,2
50,8,2
51,9,2
51,4,6
51,4,6
51,4,6
51,4,6
52,11,2
52,6,3
52,6,3
52,6,3
52,4,5
52,4,5
53,4,0
53,4,0
53,4,0
53,11,2
53,11,2
53,4,5
53,4,5
53,4,5
53,10,5
53,10,5
53,4,6
53,4,6
54,5,0
54,4,5
54,6,5
54,6,5
54,6,5
55,4,0
55,4,0
55,9,0
55,9,0
55,9,0
55,9,0
55,6,1
55,4,2
55,4,2
55,4,2
55,4,5
55,4,5
55,4,5
55,4,5
55,4,5
55,4,5
56,4,0
56,4,0
56,4,0
56,4,0
56,4,1
56,4,1
56,4,1
56,4,1
56,10,6
56,10,6
57,4,0
57,4,0
57,4,0
57,4,1
57,4,1
57,4,1
57,4,3
57,4,5
57,4,5
57,8,5
57,8,5
57,8,5
58,5,1
58,5,1
58,5,1
58,11,1
58,11,1
58,11,1
58,6,2
58,6,2
58,6,2
58,6,2
58,6,2
58,4,5
58,4,5
58,5,6
58,5,6
58,5,6
58,7,8
58,7,8
59,4,5
59,4,5
59,4,5
59,4,5
59,4,5
59,4,5
60,4,0
60,4,0
60,4,0
60,4,1
60,4,1
60,4,1
60,4,5
60,4,7
60,4,7
60,4,7
60,4,7
60,4,7
61,4,5
61,7,5
61,7,5
61,7,5
61,5,8
61,5,8
61,5,8
61,12,8
62,4,5
62,5,5
62,5,5
63,4,1
63,7,1
63,7,1
63,7,1
63,7,1
63,5,2
63,5,2
63,5,2
63,5,2
64,5,0
64,5,0
64,5,0
64,8,1
64,8,1
64,4,2
64,11,2
64,11,2
64,4,3
64,8,5
64,8,5
64,8,5
65,10,1
65,4,3
65,4,3
65,4,3
65,4,3
65,4,5
65,4,5
65,6,5
66,4,8
66,4,8
66,4,8
66,4,8
67,6,2
69,4,5
69,4,5
69,5,5
69,5,5
69,5,5
69,7,5
69,7,5
69,7,5
69,7,5
69,7,5
70,4,1
70,4,1
70,4,1
70,4,3
70,4,3
70,4,3
70,4,3
70,4,5
70,6,5
71,4,5
71,4,5
71,4,5
71,4,5
71,4,5
71,4,7
72,8,0
72,8,0
72,8,0
72,8,0
72,8,0
72,8,0
72,4,1
72,4,1
72,4,1
72,4,1
73,5,3
74,4,8
74,4,8
74,4,8
74,4,8
75,4,0
75,4,0
75,4,0
75,4,0
75,4,0
75,5,0
75,6,0
75,6,0
75,5,7
75,5,7
76,4,5
76,4,5
76,4,5
76,4,5
76,4,5
76,4,5
76,4,6
77,4,5
77,4,5
77,4,5
77,4,5
77,7,8
77,7,8
77,7,8
78,11,5
79,5,6
80,8,5
80,8,5
80,8,5
80,8,5
81,9,0
81,9,0
81,4,5
81,4,5
83,4,1
83,4,1
85,4,5
85,4,5
85,4,5
