Arrive_time,Duration_of_stay,Station
32,9,7
32,9,7
34,11,1
34,11,1
34,11,1
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,7
34,4,7
34,4,7
34,4,7
34,4,7
34,4,7
34,4,7
39,5,0
39,5,0
39,5,0
39,5,0
39,5,0
39,5,0
39,4,3
39,4,3
39,4,3
39,4,3
39,5,3
39,5,3
39,5,3
41,4,0
41,4,0
41,4,2
41,4,2
41,4,2
41,4,6
41,4,6
41,4,6
41,4,6
41,4,6
41,4,6
42,12,4
42,4,7
42,4,7
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,8,0
43,8,0
44,5,0
44,10,0
44,10,0
44,10,0
44,4,3
44,4,3
44,7,7
44,7,7
44,7,7
44,7,7
45,5,2
45,5,2
46,5,0
46,5,0
46,5,0
46,5,0
46,5,0
46,4,1
46,4,1
46,4,1
46,4,1
46,4,1
46,4,1
46,4,1
46,4,1
46,4,1
46,5,3
46,5,3
46,5,3
46,9,4
46,9,4
46,9,4
47,4,1
47,4,1
47,4,1
47,4,1
47,4,3
47,4,3
47,4,3
47,8,3
47,8,3
47,8,3
47,8,3
47,9,5
47,9,5
48,4,1
48,4,1
48,9,2
48,9,2
48,9,2
48,9,2
48,10,2
48,10,2
48,10,2
48,10,2
48,10,2
48,4,4
48,4,4
48,4,4
48,4,4
48,11,4
48,11,4
48,11,4
48,11,4
48,11,4
49,4,0
49,4,0
49,4,0
49,4,2
49,6,5
49,6,5
49,6,5
49,6,5
49,6,5
49,8,8
49,8,8
49,8,8
49,8,8
49,8,8
49,8,8
49,8,8
49,11,8
49,11,8
49,11,8
49,11,8
50,4,2
50,4,2
50,4,2
50,4,2
50,4,2
51,11,2
51,11,2
51,11,2
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
51,4,5
52,4,1
52,4,1
52,4,1
52,11,2
52,4,4
52,4,4
52,4,4
52,4,4
52,5,5
53,4,7
53,4,7
53,4,7
53,4,7
54,5,0
54,5,0
54,5,0
54,5,0
54,5,0
54,5,1
54,5,1
54,4,3
54,4,3
54,4,3
54,4,3
55,5,0
55,10,2
55,10,2
55,10,2
55,10,2
55,10,2
55,10,2
55,10,2
55,6,4
55,6,4
55,6,4
55,9,8
55,9,8
55,9,8
56,10,2
56,10,2
56,10,2
56,10,2
56,10,2
57,7,1
57,7,1
57,7,1
57,10,1
57,10,1
57,5,5
57,5,5
57,5,5
57,5,5
57,6,8
57,6,8
57,6,8
57,6,8
57,6,8
58,5,0
58,5,0
58,5,0
58,5,0
58,4,1
58,4,1
58,7,1
58,7,1
58,7,1
58,7,1
58,7,1
58,10,3
58,10,3
58,10,3
58,10,3
58,5,5
58,5,5
58,4,7
58,4,7
58,4,7
58,4,7
58,4,7
58,4,7
59,4,1
59,4,1
59,4,1
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
61,4,5
62,4,1
62,4,1
62,4,8
62,4,8
62,4,8
62,8,8
62,8,8
63,4,1
63,4,1
63,4,1
63,4,1
63,4,1
65,4,0
65,4,0
65,4,0
65,4,0
66,4,3
67,7,2
67,4,3
67,4,3
67,4,3
67,4,3
67,4,3
67,4,3
67,6,5
67,6,5
68,4,0
68,4,0
68,4,0
68,4,0
68,7,0
68,7,0
68,7,0
68,7,0
68,7,0
68,7,0
68,7,0
68,7,0
68,7,0
68,12,3
68,12,3
68,12,3
68,12,3
68,12,3
69,5,0
69,5,0
69,5,0
69,5,0
69,5,0
69,5,0
70,9,1
70,9,1
70,9,1
70,9,1
71,4,3
71,4,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,6,3
71,4,5
71,4,5
71,4,5
71,5,8
71,5,8
71,5,8
72,8,0
72,4,4
72,4,4
72,4,4
72,4,4
72,4,4
73,4,2
74,4,2
74,4,2
74,4,2
74,4,2
74,4,2
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
76,4,1
78,4,0
78,4,0
79,6,1
