Arrive_time,Duration_of_stay,Station
9,4,3
9,4,3
9,4,3
16,4,3
16,4,3
16,4,3
33,4,3
33,4,3
36,10,2
37,4,3
37,4,6
37,4,6
37,4,6
37,10,7
37,10,7
37,10,7
37,10,7
37,10,7
38,4,3
39,4,0
39,4,0
39,4,0
39,8,7
39,8,7
39,9,7
39,9,7
39,9,7
39,9,7
39,9,7
39,11,7
39,11,7
40,6,0
40,6,0
40,6,0
40,6,0
40,11,7
41,4,1
41,5,1
41,5,3
41,5,3
42,4,0
42,4,0
42,4,1
42,10,2
42,10,2
42,12,3
42,4,4
43,5,3
43,5,3
43,5,3
43,4,4
43,4,4
43,4,4
43,4,4
43,12,4
43,12,4
43,12,4
43,12,4
43,4,5
43,4,5
43,4,5
44,4,1
44,4,1
44,4,1
44,8,2
44,8,2
44,5,3
44,12,4
44,9,8
44,9,8
44,11,8
44,11,8
44,11,8
45,5,0
45,5,0
45,5,0
45,5,1
45,4,3
46,6,0
47,4,3
47,4,3
47,4,3
47,4,5
47,4,5
47,11,7
48,4,1
48,4,1
48,4,1
48,4,1
48,5,2
48,5,2
48,5,2
48,5,2
48,5,2
48,5,2
48,5,2
48,4,3
48,4,3
48,4,3
48,4,3
48,8,4
48,8,4
48,11,4
49,5,0
49,5,0
49,5,0
49,11,5
50,4,1
50,4,1
50,4,1
50,10,2
50,10,2
50,10,2
50,10,2
50,10,2
50,10,2
50,11,3
50,11,3
50,8,7
50,8,7
50,8,7
50,8,7
50,8,7
50,8,7
51,4,0
51,4,0
51,4,0
51,4,0
51,4,1
51,4,1
51,4,1
51,5,1
52,4,0
52,4,0
52,6,2
52,6,2
52,6,2
52,4,8
52,4,8
52,4,8
52,4,8
52,4,8
53,4,0
53,4,0
53,4,0
53,4,0
53,4,0
53,4,0
53,4,0
53,4,2
53,4,2
53,4,2
53,4,2
53,5,2
53,5,2
53,4,7
53,4,7
54,5,1
54,5,1
54,5,1
54,4,2
54,4,2
54,4,2
54,4,3
54,4,3
54,4,3
54,4,3
54,4,3
54,4,3
54,5,5
54,5,5
55,4,0
55,4,0
55,4,0
55,4,0
55,4,0
56,4,0
56,4,0
56,4,2
56,4,3
57,8,5
57,8,5
58,4,0
58,4,1
58,4,1
59,4,0
59,4,6
59,4,6
59,4,6
59,9,7
59,9,7
60,4,1
60,4,1
60,4,1
60,4,1
60,4,1
60,4,1
60,4,6
60,4,6
61,4,3
62,7,1
62,7,1
62,7,1
62,9,4
62,11,5
62,11,5
62,4,6
62,4,6
62,4,6
62,4,6
62,5,6
63,5,2
63,5,2
64,4,1
65,4,0
65,4,0
65,4,0
65,4,1
65,4,3
65,4,3
65,4,3
65,5,3
65,5,3
65,5,3
65,8,4
65,8,4
65,9,6
65,9,6
65,4,7
65,4,7
66,4,0
66,7,1
66,7,1
66,4,2
66,7,2
66,7,2
66,5,4
66,5,4
66,5,4
66,5,4
67,8,1
67,8,1
67,4,3
67,4,3
67,4,3
67,4,3
68,4,0
68,4,0
68,4,0
68,4,0
68,4,0
68,4,0
69,4,7
69,4,7
69,4,7
69,4,7
70,12,4
70,12,4
71,4,1
71,4,1
71,4,1
71,4,1
71,4,1
71,4,1
71,4,1
71,4,1
71,7,6
71,7,6
71,7,6
71,7,6
71,7,6
72,6,6
72,6,6
73,4,1
73,4,1
73,4,7
73,4,7
73,4,7
73,4,7
73,4,7
73,4,7
73,8,7
73,6,8
73,6,8
73,6,8
73,6,8
73,6,8
74,10,6
74,10,6
74,10,6
74,10,6
74,5,7
75,4,1
75,4,1
75,4,1
75,4,1
75,4,1
75,4,1
75,4,1
76,4,0
76,4,0
76,4,0
76,4,5
77,11,0
77,11,0
77,11,0
77,4,1
77,4,1
77,4,1
77,4,3
77,4,3
77,4,3
77,4,3
78,4,1
78,4,1
78,4,1
78,7,4
78,7,4
78,7,4
78,7,4
78,7,4
79,4,7
79,4,7
80,9,0
80,9,0
80,9,0
80,9,0
80,9,0
80,9,0
80,4,6
80,4,6
81,10,0
81,10,0
81,10,0
82,4,1
82,4,1
82,4,1
82,4,1
82,4,1
82,4,1
84,4,2
84,4,2
84,4,3
84,4,3
