Arrive_time,Duration_of_stay,Station
30,4,7
30,4,7
32,9,7
32,9,7
34,11,1
34,11,1
34,11,1
34,6,2
34,6,2
34,6,2
34,6,2
34,6,2
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
34,4,3
36,8,0
36,8,0
36,8,0
36,4,6
36,4,6
37,11,2
39,12,0
39,12,0
39,12,1
39,12,1
39,12,1
39,4,2
39,4,3
39,4,3
39,4,3
39,5,7
40,4,3
41,10,1
41,10,1
41,10,1
42,6,1
42,4,3
42,4,3
42,4,5
42,4,5
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,4,7
42,5,8
42,5,8
42,5,8
42,5,8
42,5,8
42,5,8
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,4,0
43,8,0
43,8,0
43,8,0
43,8,0
43,6,1
43,6,1
43,4,5
43,4,5
44,4,1
44,4,1
44,4,1
44,4,3
44,4,3
44,4,3
44,4,3
44,4,3
44,4,3
44,5,7
44,5,7
44,5,7
44,7,7
44,7,7
45,4,5
45,4,5
45,4,5
46,7,0
46,7,0
46,7,0
46,7,0
46,5,3
46,5,3
46,5,3
46,5,3
46,5,3
46,5,3
46,10,5
46,10,5
46,10,5
47,4,1
47,4,1
47,5,2
47,9,5
47,9,5
47,9,5
47,4,6
47,4,6
47,4,6
47,4,6
48,9,2
48,9,2
48,9,2
48,6,5
48,6,5
49,7,0
49,7,0
49,4,2
49,4,2
50,5,1
50,10,2
50,10,2
50,10,2
50,10,2
50,12,5
50,12,5
50,12,5
50,5,7
50,5,7
50,5,7
50,5,7
51,4,0
51,4,0
51,4,0
51,4,0
51,4,4
51,4,5
51,4,5
51,4,6
51,8,8
51,8,8
51,8,8
52,4,1
52,4,1
52,4,5
52,4,5
52,4,5
52,4,5
52,4,5
52,4,5
53,6,0
53,6,0
53,6,0
53,4,1
53,4,1
53,7,1
53,4,3
53,4,3
54,5,0
54,5,0
54,5,0
54,5,1
54,5,1
54,7,2
54,7,2
54,4,3
54,4,3
54,4,3
54,12,5
54,12,5
54,12,5
54,12,5
55,4,0
55,4,0
55,5,0
55,5,0
55,5,0
55,5,0
55,7,2
55,7,2
55,7,2
55,7,6
55,7,6
56,4,0
56,4,0
56,4,0
56,11,1
56,11,1
56,11,1
56,11,1
57,4,0
57,4,0
57,4,0
57,4,1
57,4,1
57,4,1
57,4,1
57,4,1
57,4,5
57,4,5
57,4,5
57,5,5
57,5,5
57,9,8
57,9,8
58,4,0
58,4,0
58,4,0
58,4,0
58,4,0
58,5,0
58,5,0
58,5,0
58,5,0
58,10,3
58,10,3
58,10,3
58,10,3
58,4,7
58,4,7
58,4,7
60,5,2
60,5,2
60,5,2
60,5,4
60,5,4
60,6,6
60,6,6
60,6,6
61,4,3
61,4,3
61,4,3
61,4,5
61,4,5
61,4,5
61,4,5
61,5,5
61,4,7
61,4,7
61,4,8
62,5,2
62,5,2
62,5,2
62,5,2
62,10,3
62,5,8
63,5,0
63,4,1
63,4,1
63,4,1
63,7,2
63,7,2
63,7,2
63,7,2
63,4,3
63,4,3
63,4,3
63,4,3
63,4,3
63,8,7
63,8,7
64,4,1
64,4,1
64,12,8
65,4,0
65,4,0
65,4,0
65,4,0
65,4,0
65,4,0
65,6,0
65,6,0
65,5,8
66,4,1
66,4,1
67,4,0
67,4,0
67,4,0
67,4,3
67,4,3
67,4,3
67,4,3
69,4,0
69,5,0
69,5,0
69,6,6
70,9,1
70,9,1
70,6,6
70,6,6
71,11,0
71,11,0
71,11,0
71,11,0
71,6,3
71,4,5
71,4,5
71,4,5
71,4,5
71,4,5
71,4,5
71,4,5
71,4,7
71,4,7
71,4,7
72,8,0
72,8,0
72,10,0
72,10,0
73,4,1
73,4,1
73,4,1
73,4,1
73,4,2
73,4,2
73,4,2
73,4,2
74,4,5
74,4,5
74,4,5
74,4,5
74,4,5
75,12,0
75,12,0
75,12,0
75,12,0
75,12,0
75,12,0
75,12,0
78,4,0
78,4,0
78,4,0
79,10,5
79,10,5
79,10,5
79,10,5
79,10,5
