Arrive_time,Duration_of_stay,Station
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
3,4,3
3,4,3
7,4,1
7,4,1
9,5,8
9,5,8
24,5,3
24,5,3
29,5,3
32,4,3
32,4,3
33,4,3
33,4,3
33,4,3
33,4,3
34,5,1
34,4,3
35,4,0
35,4,0
35,4,1
37,12,0
37,4,2
37,4,2
37,4,2
37,4,2
37,4,3
37,4,3
37,4,3
37,4,3
37,4,3
37,4,4
37,4,4
37,4,4
37,4,4
37,4,4
37,8,7
37,8,7
37,8,7
37,9,7
37,9,7
37,9,7
37,9,7
38,10,0
38,10,0
38,10,2
38,10,2
39,4,0
39,7,1
39,7,1
39,5,2
40,4,0
40,4,0
40,4,0
40,4,0
40,4,0
40,4,0
40,5,6
40,5,6
41,6,2
41,6,2
41,6,2
41,6,2
41,4,4
41,4,4
41,4,4
41,11,4
41,11,4
42,4,1
42,4,1
42,4,1
42,11,2
42,4,3
42,4,3
42,4,3
42,4,3
42,4,3
42,11,3
42,11,3
42,11,3
42,4,7
42,4,7
43,4,0
43,4,0
43,4,0
43,4,0
43,12,2
43,12,2
43,4,3
43,4,3
43,6,3
43,6,3
43,6,3
43,5,5
44,5,1
44,5,1
44,4,3
44,4,3
44,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
46,4,2
46,4,2
46,4,2
46,4,2
46,4,2
46,4,3
46,4,3
46,4,3
46,4,3
46,4,4
46,4,4
46,11,4
47,5,0
47,5,0
47,5,0
47,6,0
47,6,0
47,4,1
47,4,1
47,4,3
47,4,3
47,12,4
47,12,4
47,12,4
47,12,4
47,12,4
47,9,7
47,9,7
47,9,7
48,11,2
48,11,2
48,4,3
48,4,3
48,4,3
48,8,3
48,5,5
49,10,0
49,10,0
49,10,0
49,10,0
49,10,0
49,5,1
49,5,1
50,4,1
50,4,1
50,4,1
50,4,1
50,10,4
51,7,4
51,7,4
51,7,4
51,7,4
52,4,0
52,4,0
52,5,1
52,5,1
52,5,1
52,5,1
52,6,2
52,6,2
52,9,2
52,9,2
52,9,2
52,9,2
52,9,4
52,9,4
53,4,1
53,4,1
53,5,1
53,5,1
53,4,2
53,4,2
53,4,2
53,4,2
53,4,2
53,4,5
53,4,5
53,4,5
53,4,5
53,4,5
53,4,5
53,5,6
53,5,6
54,4,1
54,4,1
54,4,1
54,4,1
54,8,4
54,8,4
54,9,7
55,4,3
55,4,3
55,4,3
55,4,4
55,4,4
55,4,4
55,4,4
55,8,4
55,8,4
55,8,4
55,8,4
56,4,1
56,4,1
56,4,2
56,10,2
56,10,2
56,10,2
56,5,6
56,5,6
58,4,1
58,4,1
58,4,1
58,4,1
58,4,1
58,4,3
58,5,3
58,5,3
58,4,4
58,12,4
58,12,4
59,5,2
59,4,7
59,4,7
59,4,7
59,4,7
59,4,7
59,4,7
59,4,7
60,4,6
60,4,6
60,4,6
60,4,6
60,4,6
62,4,1
62,4,3
62,4,3
62,4,3
63,6,2
63,4,5
63,4,5
63,5,6
64,11,4
64,4,8
64,4,8
64,4,8
64,4,8
64,4,8
64,4,8
65,4,1
65,4,1
65,5,1
65,5,1
65,5,1
65,9,2
66,7,4
66,6,8
68,4,1
68,4,1
68,4,1
68,4,6
69,7,5
69,7,5
69,7,5
69,7,5
69,4,6
71,4,1
71,4,1
71,4,1
72,4,1
72,4,1
72,4,1
73,4,0
73,12,1
73,12,1
73,12,1
75,5,6
75,5,6
75,4,7
75,4,7
75,4,7
75,4,7
75,7,7
75,7,7
75,7,7
75,7,7
77,4,3
77,4,3
77,4,6
77,5,6
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,10,1
78,10,1
78,10,1
78,10,1
78,4,2
78,4,2
78,4,2
78,5,6
78,5,6
78,5,6
79,4,0
79,4,0
79,6,3
80,4,1
80,4,1
80,5,4
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,5,6
80,4,8
81,4,0
81,4,0
81,4,0
82,9,0
82,9,0
84,9,0
84,4,6
84,4,6
84,4,6
