Arrive_time,Duration_of_stay,Station
27,4,0
27,4,0
29,4,5
29,4,5
33,11,0
33,11,0
33,11,0
33,8,1
33,8,1
33,8,1
33,8,1
33,8,1
36,9,1
36,4,3
36,4,3
37,7,2
37,11,2
37,11,2
37,11,2
37,11,2
37,11,2
38,7,0
38,7,0
38,8,2
38,4,5
38,4,5
38,4,5
38,4,5
38,6,6
38,6,6
38,6,6
38,6,6
39,4,0
39,4,0
39,4,0
39,4,0
39,10,2
39,10,2
39,10,2
39,10,2
39,10,2
39,4,3
39,4,3
39,4,3
39,4,3
41,4,0
41,4,0
41,4,0
41,7,2
41,7,2
41,8,2
41,8,2
41,8,2
41,8,2
41,4,5
42,4,0
42,4,0
42,5,2
42,5,2
43,4,0
43,4,0
43,11,2
43,11,2
43,4,3
43,4,3
43,4,3
43,4,3
43,4,6
43,4,6
43,4,6
43,4,6
43,4,7
43,4,7
43,4,7
43,4,7
43,4,7
44,5,0
44,5,0
44,5,0
44,5,0
44,12,1
44,12,1
44,12,1
44,12,1
44,12,1
44,12,1
44,4,6
44,4,6
44,4,6
44,4,6
44,5,7
44,5,7
44,5,7
44,5,7
44,5,7
44,5,7
45,5,2
45,5,2
45,5,2
45,5,2
45,4,3
45,4,3
46,4,0
46,5,0
46,5,0
46,4,5
46,4,5
46,10,5
46,10,5
46,10,5
47,4,1
47,4,1
47,6,2
47,4,5
47,4,5
48,8,4
48,9,5
48,9,5
48,9,5
48,9,5
49,4,0
49,4,0
49,4,0
49,4,0
49,4,0
49,4,1
49,4,1
49,4,1
49,4,1
49,4,1
49,4,1
49,4,2
49,4,2
49,4,2
49,4,2
49,4,5
49,4,5
49,4,5
49,4,5
49,4,5
49,4,5
49,9,8
49,9,8
49,9,8
50,5,0
50,7,1
50,7,1
50,7,1
50,4,3
50,4,3
50,4,3
50,4,3
50,4,7
50,4,7
50,4,7
50,5,8
50,5,8
50,5,8
50,5,8
51,5,2
51,4,5
51,4,5
51,4,6
51,4,6
51,4,6
51,4,6
51,4,6
52,4,0
52,5,0
52,5,0
52,5,0
52,5,0
52,10,0
52,10,0
52,10,0
52,10,0
52,4,2
52,4,2
52,4,3
52,4,5
52,4,5
52,9,6
52,9,6
52,9,6
52,9,6
52,9,6
52,9,6
52,9,6
52,9,6
53,5,0
53,5,0
53,4,5
53,4,5
53,4,5
53,8,5
54,4,0
54,4,0
54,4,0
54,4,0
54,8,2
54,8,2
54,8,2
54,4,4
54,4,4
54,4,4
54,4,5
54,6,5
54,6,5
54,6,5
55,4,3
55,4,3
55,4,3
55,4,8
55,4,8
55,4,8
56,5,0
56,5,0
56,5,0
56,4,2
56,4,2
56,4,2
56,4,2
56,4,2
56,4,2
56,4,2
56,6,6
56,6,6
56,6,6
56,6,6
57,4,0
57,4,0
57,4,0
57,4,0
57,4,2
57,4,2
57,4,2
57,4,7
57,4,7
59,12,1
59,12,1
59,12,1
59,5,4
60,8,0
61,4,1
61,4,1
61,4,1
61,4,1
61,8,2
61,8,2
61,8,2
61,8,2
61,4,3
61,4,3
61,4,3
61,4,6
61,4,6
62,5,0
62,5,0
63,4,5
63,4,5
63,4,5
64,4,3
64,4,3
64,4,3
64,4,3
64,4,3
64,4,5
64,4,5
64,4,5
64,5,5
64,5,5
68,4,1
68,7,5
68,7,5
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
69,4,0
70,4,1
70,4,1
70,4,1
70,4,1
70,4,1
70,4,1
70,11,1
70,11,1
70,11,1
70,5,6
70,5,6
70,5,6
71,7,0
71,4,2
71,4,2
71,4,2
71,4,2
71,4,2
71,4,2
71,4,3
71,4,3
71,4,3
71,4,3
72,4,3
72,4,3
72,4,3
72,4,3
72,10,5
72,10,5
72,10,5
72,10,5
72,10,5
72,4,8
73,10,0
73,10,0
73,10,0
73,4,1
73,4,1
73,4,1
75,4,7
76,4,3
76,4,3
76,5,6
76,5,6
76,5,6
77,8,4
77,8,4
77,8,4
77,4,8
78,5,6
78,5,6
78,5,6
80,5,5
80,5,5
81,9,0
81,9,0
81,9,0
84,4,2
84,4,2
84,4,2
