Arrive_time,Duration_of_stay,Station
16,4,3
16,4,3
25,4,3
25,4,3
25,4,3
25,4,3
31,6,4
33,4,3
33,4,3
33,4,3
33,12,3
33,12,3
35,9,2
35,9,2
35,9,2
35,4,3
35,4,3
35,4,3
35,4,3
36,4,3
36,4,3
36,4,5
36,4,5
37,4,3
37,4,3
37,10,3
39,5,3
39,5,3
39,5,3
39,5,3
39,8,7
39,8,7
39,12,7
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,6,0
40,4,3
40,4,3
40,11,7
41,10,1
41,10,1
41,10,1
41,5,3
41,5,3
41,5,3
41,5,3
42,4,0
42,4,2
42,4,2
42,4,2
42,4,2
42,4,4
42,4,4
42,4,4
42,4,4
42,4,4
42,4,4
43,4,1
43,5,3
43,5,3
43,5,3
43,4,4
43,7,4
43,12,4
43,12,4
44,5,3
44,5,3
44,9,8
44,9,8
44,9,8
45,5,0
45,5,1
45,5,1
45,6,2
45,6,2
46,4,2
46,7,3
46,7,3
46,7,3
46,5,8
46,5,8
46,5,8
47,4,1
47,5,2
47,4,5
48,4,0
48,4,0
48,5,2
48,5,2
48,5,2
48,4,3
48,8,3
48,8,3
48,8,3
48,12,8
48,12,8
48,12,8
48,12,8
48,12,8
49,5,0
49,4,1
49,4,1
49,4,1
49,5,1
49,5,1
49,5,1
49,5,1
49,5,4
49,5,4
49,5,4
49,10,4
49,10,4
49,10,4
49,10,4
49,12,4
49,4,5
49,4,5
49,4,5
49,4,5
49,4,5
50,5,0
50,4,1
50,4,1
50,4,1
50,4,1
50,4,1
50,10,2
50,11,3
50,11,3
50,12,4
51,4,0
51,4,0
51,4,0
51,4,0
51,4,1
51,4,1
51,8,1
51,8,1
51,10,4
51,10,4
51,10,4
51,10,4
51,10,4
51,4,5
51,4,5
52,4,0
52,4,0
52,4,0
52,6,0
52,7,1
52,7,1
52,7,1
52,5,3
52,5,3
52,10,4
52,4,8
52,4,8
52,4,8
53,4,2
53,4,2
53,4,2
53,6,4
53,4,5
53,4,5
53,4,7
53,4,7
54,4,3
54,4,3
54,4,3
54,4,3
54,4,3
54,4,3
54,5,5
55,4,0
55,4,0
55,4,1
55,4,1
55,4,6
56,4,0
56,4,0
56,4,0
56,4,2
56,4,2
56,7,2
56,7,2
56,4,3
56,4,3
56,12,4
56,12,4
57,8,5
59,4,0
59,9,7
59,9,7
59,9,7
60,4,0
60,4,1
60,4,1
60,4,1
60,4,1
60,4,1
60,4,1
60,4,1
60,10,5
60,10,5
60,10,5
60,10,5
60,10,5
60,10,5
60,4,6
62,4,0
62,4,0
62,10,2
62,10,2
62,9,4
62,9,4
62,9,4
63,5,0
63,5,0
63,5,2
63,5,2
63,5,2
63,5,2
63,5,2
63,5,2
63,5,2
63,5,2
63,11,4
64,4,1
64,4,1
64,4,1
64,4,1
64,4,1
65,4,0
65,4,0
65,4,1
65,4,1
65,4,1
65,5,2
65,5,2
65,5,3
65,5,3
65,5,3
65,8,4
65,9,6
65,9,6
65,9,6
65,9,6
65,9,6
65,9,6
65,4,7
65,4,7
65,4,7
65,4,7
65,4,7
66,4,0
66,6,1
66,6,1
66,6,1
66,7,1
66,7,1
66,5,4
67,7,1
67,7,1
67,7,1
68,4,0
68,4,0
68,4,0
69,4,1
69,4,1
69,4,1
69,4,7
69,4,7
70,4,3
70,4,3
70,12,4
71,4,1
71,4,1
71,4,1
71,4,1
71,4,1
72,4,0
72,4,0
72,4,0
72,4,1
72,4,1
73,4,5
73,4,5
73,4,7
73,4,7
73,6,8
73,6,8
74,5,1
74,10,6
74,10,6
74,10,6
74,4,7
74,4,7
74,4,7
74,4,7
74,4,7
74,5,7
74,5,7
74,5,7
75,4,1
77,5,0
77,5,0
78,4,1
78,4,1
78,4,1
78,4,1
78,4,1
78,4,2
78,4,2
78,4,2
78,4,2
78,7,4
78,7,4
79,11,0
79,4,1
79,4,1
79,4,7
80,4,6
80,4,6
80,4,6
80,4,6
80,8,7
80,8,7
80,8,7
80,8,7
80,8,7
81,10,0
81,10,0
82,4,1
82,4,3
84,4,2
84,4,2
84,4,2
84,4,2
