Arrive_time,Duration_of_stay,Station
30,4,2
30,4,2
30,4,2
30,4,2
30,4,2
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
32,4,7
34,10,0
34,10,0
34,10,0
35,4,1
39,4,0
39,10,2
40,5,1
40,5,1
40,12,1
40,9,2
41,7,2
41,7,2
42,4,7
42,4,7
42,4,7
43,7,0
43,7,0
43,7,0
43,7,0
43,11,1
43,11,1
43,4,3
43,4,7
43,4,7
43,4,7
43,4,7
43,4,7
43,4,7
44,4,0
44,4,0
44,4,2
44,4,2
44,6,2
44,6,2
44,7,2
44,8,2
44,8,2
44,8,2
44,4,3
44,4,3
44,4,3
44,4,3
45,4,2
45,4,5
45,5,5
45,5,5
45,4,6
46,8,0
46,8,0
46,8,0
46,8,0
46,4,1
46,4,1
46,4,2
46,8,4
46,4,5
46,4,5
46,5,5
46,5,5
46,5,5
46,5,5
46,5,5
46,5,5
46,5,5
46,5,5
46,4,6
47,4,1
47,8,4
47,8,8
47,8,8
47,8,8
48,4,0
48,4,0
48,4,0
48,4,0
48,4,0
48,4,0
48,4,0
48,4,0
48,4,0
48,4,1
48,4,1
48,4,1
48,4,1
48,10,1
48,10,1
48,6,2
48,6,2
48,4,4
48,4,4
48,4,7
48,4,7
49,12,1
49,4,3
49,4,3
49,4,7
49,4,7
49,4,7
49,4,7
49,6,8
49,6,8
49,6,8
50,4,0
50,4,0
50,4,0
50,4,0
50,4,0
50,5,2
50,5,2
50,5,2
50,9,8
50,9,8
51,5,0
51,5,0
52,5,0
52,5,0
52,5,0
52,5,0
52,5,0
52,5,0
52,5,0
52,9,2
52,9,2
52,9,2
52,9,2
52,9,2
52,4,4
53,4,1
53,4,1
53,4,1
53,4,1
53,4,1
53,6,4
53,6,4
53,6,4
53,6,4
53,4,6
53,4,6
53,4,6
53,4,6
54,4,1
54,4,1
54,9,2
54,9,2
54,9,2
54,9,2
54,4,3
54,4,3
54,4,3
54,4,6
54,4,6
55,5,2
55,4,3
55,4,3
55,5,3
55,5,3
56,4,0
56,4,0
56,9,1
56,9,1
56,9,1
57,5,0
57,5,0
57,5,0
57,5,0
57,5,0
57,5,0
57,8,2
57,5,6
57,5,6
57,5,6
57,5,6
58,5,1
58,5,1
58,5,1
58,5,1
58,10,1
58,8,3
58,8,3
58,8,3
58,6,8
58,6,8
58,6,8
59,4,0
59,4,0
59,4,0
59,4,0
59,11,0
59,6,2
59,12,2
59,12,2
59,12,2
59,12,2
59,12,2
59,12,2
59,12,2
60,4,0
60,4,0
60,4,0
60,4,0
60,6,2
60,6,2
60,4,3
60,4,3
60,4,3
60,4,3
60,4,5
61,6,0
61,6,0
61,6,0
61,6,0
61,4,1
61,4,1
61,4,1
61,4,1
61,4,1
61,4,2
61,4,2
61,4,2
61,4,2
61,4,2
62,4,5
62,4,5
63,8,2
63,8,2
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
64,4,0
65,5,0
65,5,0
65,4,7
67,4,0
67,4,0
67,4,0
67,7,6
67,4,7
67,4,7
67,4,7
68,5,0
68,4,1
68,4,1
68,6,2
68,6,2
68,6,2
68,4,5
68,4,5
68,4,5
68,4,5
69,5,0
69,5,0
69,4,3
69,4,3
69,4,3
69,4,3
69,4,5
69,4,5
69,4,5
69,4,5
69,4,6
69,4,6
70,10,2
70,10,2
70,10,2
70,4,3
70,4,3
70,4,5
71,9,4
71,9,4
71,9,4
71,9,4
71,9,4
72,4,5
73,4,3
73,4,3
73,4,3
73,5,6
73,5,6
73,5,6
73,5,6
74,4,0
74,5,0
74,5,0
74,5,0
74,4,1
74,4,1
75,6,2
75,6,2
75,6,6
75,6,6
75,4,8
75,4,8
77,4,5
78,4,0
78,4,0
78,4,0
78,4,0
78,4,0
78,4,0
78,10,0
78,10,0
78,4,7
78,4,7
78,4,7
78,4,7
78,5,7
78,5,7
78,5,7
78,5,7
79,9,1
79,9,1
79,4,2
79,4,2
79,6,8
79,6,8
79,6,8
79,6,8
80,4,0
80,4,0
80,4,0
80,4,3
80,4,3
80,4,3
81,10,0
81,10,0
81,10,0
