Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,22.50380612,39.42063424,1004.16468407,0.0,0.22503806,0.39420634,0.65960399,0.59323222,0.58314328,0.56192262,0.62748027,0.61163293,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,45.7754377,45.28331955,923.26020927,0.0,0.45775438,0.4528332,0.59323222,0.58314328,0.56192262,0.62748027,0.61163293,0.76073953,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,44.91874823,45.31673405,910.96219384,0.0,0.44918748,0.45316734,0.58314328,0.56192262,0.62748027,0.61163293,0.76073953,0.66954441,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,9.70958281,7.7489911,885.09507612,0.0,0.09709583,0.07748991,0.56192262,0.62748027,0.61163293,0.76073953,0.66954441,0.6354469,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,13.15260065,32.5445757,965.00718334,0.0,0.13152601,0.32544576,0.62748027,0.61163293,0.76073953,0.66954441,0.6354469,0.686636,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,11.33087225,26.32537508,945.68992451,0.0,0.11330872,0.26325375,0.61163293,0.76073953,0.66954441,0.6354469,0.686636,0.59674665,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,44.62684656,1127.44479093,0.0,0.0,0.44626847,0.76073953,0.66954441,0.6354469,0.686636,0.59674665,0.68600591,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,19.77398604,46.20879807,1016.28165307,0.0,0.19773986,0.46208798,0.66954441,0.6354469,0.686636,0.59674665,0.68600591,0.62994934,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.59946926,0.0,12.48318424,974.71817705,0.02599469,0.0,0.12483184,0.6354469,0.686636,0.59674665,0.68600591,0.62994934,0.6700925,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,27.34635147,44.8938101,1037.115608,0.0,0.27346351,0.4489381,0.686636,0.59674665,0.68600591,0.62994934,0.6700925,0.65552611,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,23.40912206,8.04825204,927.5441504,0.0,0.23409122,0.08048252,0.59674665,0.68600591,0.62994934,0.6700925,0.65552611,0.60374491,0,0,0,0,0,0,0,0,0
11,02:45,0,0,4.0443919,3.23989051,19.98839933,1036.34754638,0.04044392,0.03239891,0.19988399,0.68600591,0.62994934,0.6700925,0.65552611,0.60374491,0.5431955,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,7.3689121,4.390285,968.01687212,0.0,0.07368912,0.04390285,0.62994934,0.6700925,0.65552611,0.60374491,0.5431955,0.59350745,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,0.0,2.71485378,1016.94975652,0.0,0.0,0.02714854,0.6700925,0.65552611,0.60374491,0.5431955,0.59350745,0.65469681,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,8.96356552,25.82989733,999.19392268,0.0,0.08963566,0.25829897,0.65552611,0.60374491,0.5431955,0.59350745,0.65469681,0.57286799,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,0.0,0.0,936.07474728,0.0,0.0,0.0,0.60374491,0.5431955,0.59350745,0.65469681,0.57286799,0.64570951,0,0,0,0,0,0,0,0,0
16,04:00,0,0,13.19039572,10.51571907,14.21315831,862.26748907,0.13190396,0.10515719,0.14213158,0.5431955,0.59350745,0.65469681,0.57286799,0.64570951,0.63689101,0,0,0,0,0,0,0,0,0
17,04:15,0,0,17.48070847,0.0,0.0,923.59569697,0.17480708,0.0,0.0,0.59350745,0.65469681,0.57286799,0.64570951,0.63689101,0.56529924,0,0,0,0,0,0,0,0,0
18,04:30,0,0,16.05262098,0.0,24.33462235,998.18303947,0.16052621,0.0,0.24334622,0.65469681,0.57286799,0.64570951,0.63689101,0.56529924,0.51633286,0,0,0,0,0,0,0,0,0
19,04:45,0,0,10.79926426,20.20666368,22.12355095,898.43704434,0.10799264,0.20206664,0.22123551,0.57286799,0.64570951,0.63689101,0.56529924,0.51633286,0.657611,0,0,0,0,0,0,0,0,0
20,05:00,0,0,5.35794866,7.93917742,18.76891494,987.2278813,0.05357949,0.07939177,0.18768915,0.64570951,0.63689101,0.56529924,0.51633286,0.657611,0.74426191,0,0,0,0,0,0,0,0,0
21,05:15,5,5,24.25502604,21.20684637,50.95441239,976.47849433,0.24255026,0.21206846,0.50954412,0.63689101,0.56529924,0.51633286,0.657611,0.74426191,0.64077927,0,0,0,5,0,0,0,0,0
22,05:30,0,5,25.83022116,15.66456507,9.48259089,889.21103961,0.25830221,0.15664565,0.09482591,0.56529924,0.51633286,0.657611,0.74426191,0.64077927,0.57566205,0,0,0,5,0,0,0,0,0
23,05:45,0,5,29.08730088,68.43370047,48.78800336,829.52302306,0.29087301,0.684337,0.48788003,0.51633286,0.657611,0.74426191,0.64077927,0.57566205,0.38930133,0,0,0,5,0,0,0,0,0
24,06:00,0,5,28.13605327,11.99599001,42.51621684,1001.73530753,0.28136053,0.1199599,0.42516217,0.657611,0.74426191,0.64077927,0.57566205,0.38930133,0.60507127,0,0,0,5,0,0,0,0,0
25,06:15,0,0,8.30858388,22.92814032,48.81262472,1107.35923806,0.08308584,0.2292814,0.48812625,0.74426191,0.64077927,0.57566205,0.38930133,0.60507127,0.39262487,0,0,0,0,0,0,0,0,0
26,06:30,0,0,12.36446642,6.51733524,12.72539764,981.21811967,0.12364466,0.06517335,0.12725398,0.64077927,0.57566205,0.38930133,0.60507127,0.39262487,0.45958885,0,0,0,0,0,0,0,0,0
27,06:45,0,0,29.11574566,5.2850512,33.77477704,901.84288091,0.29115746,0.05285051,0.33774777,0.57566205,0.38930133,0.60507127,0.39262487,0.45958885,0.37912385,0,0,0,0,0,0,0,0,0
