Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,12.12558194,15.97447442,799.43308157,0.0,0.12125582,0.15974474,0.57234709,0.4934646,0.52131106,0.54530482,0.65332889,0.65754914,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,26.26852086,25.1722543,732.41369057,0.0,0.26268521,0.25172254,0.4934646,0.52131106,0.54530482,0.65332889,0.65754914,0.86536151,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,27.1291236,33.15129394,756.07233626,0.0,0.27129124,0.33151294,0.52131106,0.54530482,0.65332889,0.65754914,0.86536151,0.7207665,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,3.72104586,0.0,776.45768086,0.0,0.03721046,0.0,0.54530482,0.65332889,0.65754914,0.86536151,0.7207665,0.62629258,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,20.88023473,28.14485336,868.23605896,0.0,0.20880235,0.28144853,0.65332889,0.65754914,0.86536151,0.7207665,0.62629258,0.67555773,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,33.565953,24.07873753,871.82163147,0.0,0.33565953,0.24078738,0.65754914,0.86536151,0.7207665,0.62629258,0.67555773,0.52046935,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,27.18883787,45.81214969,1048.38117947,0.0,0.27188838,0.4581215,0.86536151,0.7207665,0.62629258,0.67555773,0.52046935,0.61921702,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,58.06488259,47.01860238,925.53175392,0.0,0.58064883,0.47018602,0.7207665,0.62629258,0.67555773,0.52046935,0.61921702,0.55485613,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.76706899,33.37224944,7.38490306,845.26572797,0.02767069,0.33372249,0.07384903,0.62629258,0.67555773,0.52046935,0.61921702,0.55485613,0.64219093,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,46.25429321,44.46145484,887.12191068,0.0,0.46254293,0.44461455,0.67555773,0.52046935,0.61921702,0.55485613,0.64219093,0.65590488,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,35.17775601,6.99396812,755.35720903,0.0,0.35177756,0.06993968,0.52046935,0.61921702,0.55485613,0.64219093,0.65590488,0.62817156,0,0,0,0,0,0,0,0,0
11,02:45,0,0,3.68945268,12.08630486,23.57392512,839.25426287,0.03689453,0.12086305,0.23573925,0.61921702,0.55485613,0.64219093,0.65590488,0.62817156,0.62385734,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,17.74009664,11.71842579,784.57257557,0.0,0.17740097,0.11718426,0.55485613,0.64219093,0.65590488,0.62817156,0.62385734,0.67136756,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,6.29523061,16.2369566,858.77313637,0.0,0.06295231,0.16236957,0.64219093,0.65590488,0.62817156,0.62385734,0.67136756,0.80962606,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,39.4539299,45.9507977,870.42464545,0.0,0.3945393,0.45950798,0.65590488,0.62817156,0.62385734,0.67136756,0.80962606,0.68019968,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,36.48575843,15.05990344,846.86213229,0.0,0.36485758,0.15059903,0.62817156,0.62385734,0.67136756,0.80962606,0.68019968,0.71460292,0,0,0,0,0,0,0,0,0
16,04:00,0,0,12.68248886,54.9123138,37.32769398,843.19672049,0.12682489,0.54912314,0.37327694,0.62385734,0.67136756,0.80962606,0.68019968,0.71460292,0.65218561,0,0,0,0,0,0,0,0,0
17,04:15,0,0,17.63066471,23.25744115,5.32464268,883.56190363,0.17630665,0.23257441,0.05324643,0.67136756,0.80962606,0.68019968,0.71460292,0.65218561,0.5111083,0,0,0,0,0,0,0,0,0
18,04:30,0,0,16.75617392,28.7153161,43.48178159,1001.02776386,0.16756174,0.28715316,0.43481782,0.80962606,0.68019968,0.71460292,0.65218561,0.5111083,0.45620211,0,0,0,0,0,0,0,0,0
19,04:45,0,0,12.1102812,56.73902171,35.13692912,891.06575976,0.12110281,0.56739022,0.35136929,0.68019968,0.71460292,0.65218561,0.5111083,0.45620211,0.64505787,0,0,0,0,0,0,0,0,0
20,05:00,0,0,6.40770731,35.40096078,24.32335496,920.29511418,0.06407707,0.35400961,0.24323355,0.71460292,0.65218561,0.5111083,0.45620211,0.64505787,0.82335774,0,0,0,0,0,0,0,0,0
21,05:15,0,0,30.66410597,35.74096749,53.55264169,867.26471622,0.30664106,0.35740967,0.53552642,0.65218561,0.5111083,0.45620211,0.64505787,0.82335774,0.72498893,0,0,0,0,0,0,0,0,0
22,05:30,0,0,34.94155944,15.95287029,3.01921456,747.40396265,0.34941559,0.1595287,0.03019215,0.5111083,0.45620211,0.64505787,0.82335774,0.72498893,0.69761547,0,0,0,0,0,0,0,0,0
23,05:45,0,0,42.47322691,46.8423387,44.03514897,700.75509192,0.42473227,0.46842339,0.44035149,0.45620211,0.64505787,0.82335774,0.72498893,0.69761547,0.51630033,0,0,0,0,0,0,0,0,0
24,06:00,0,0,43.79941189,0.0,35.96586646,861.20891328,0.43799412,0.0,0.35965866,0.64505787,0.82335774,0.72498893,0.69761547,0.51630033,0.82221337,0,0,0,0,0,0,0,0,0
25,06:15,0,0,13.75497645,0.0,46.92976089,1012.69434047,0.13754976,0.0,0.46929761,0.82335774,0.72498893,0.69761547,0.51630033,0.82221337,0.50629293,0,0,0,0,0,0,0,0,0
26,06:30,0,0,21.36824277,0.0,7.94912703,929.11917253,0.21368243,0.0,0.07949127,0.72498893,0.69761547,0.51630033,0.82221337,0.50629293,0.60601237,0,0,0,0,0,0,0,0,0
27,06:45,0,0,52.31119208,0.0,34.75499239,905.8623965,0.52311192,0.0,0.34754992,0.69761547,0.51630033,0.82221337,0.50629293,0.60601237,0.51516847,0,0,0,0,0,0,0,0,0
28,07:00,0,0,48.4547001,26.0240705,2.71980683,751.81516445,0.484547,0.2602407,0.02719807,0.51630033,0.82221337,0.50629293,0.60601237,0.51516847,0.75047367,0,0,0,0,0,0,0,0,0
29,07:15,0,0,39.16119411,5.74099849,56.04849971,1011.72207266,0.39161194,0.05740998,0.560485,0.82221337,0.50629293,0.60601237,0.51516847,0.75047367,0.47778905,0,0,0,0,0,0,0,0,0
30,07:30,5,5,56.45446001,13.41254541,1.9578441,743.31277713,0.5645446,0.13412545,0.01957844,0.50629293,0.60601237,0.51516847,0.75047367,0.47778905,0.39626672,0,0,0,0,0,0,0,5,0
31,07:45,0,5,57.36832762,0.0,18.78549174,828.03545296,0.57368328,0.0,0.18785492,0.60601237,0.51516847,0.75047367,0.47778905,0.39626672,0.50163508,0,0,0,0,0,0,0,5,0
32,08:00,3,8,75.18885201,6.08779653,35.88833547,750.85352725,0.75188852,0.06087797,0.35888335,0.51516847,0.75047367,0.47778905,0.39626672,0.50163508,0.0,0,0,0,0,0,0,0,8,0
33,08:15,0,8,29.43596936,1.95907984,43.7764315,950.77127648,0.29435969,0.0195908,0.43776431,0.75047367,0.47778905,0.39626672,0.50163508,0.0,0.35457606,0,0,0,0,0,0,0,8,0
34,08:30,20,23,73.00696021,16.36914198,48.09700146,719.09558209,0.7300696,0.16369142,0.48097001,0.47778905,0.39626672,0.50163508,0.0,0.35457606,0.37285368,0,4,2,11,0,0,0,6,0
35,08:45,0,23,46.47082244,47.03322595,22.37943459,649.83336009,0.46470822,0.47033226,0.22379435,0.39626672,0.50163508,0.0,0.35457606,0.37285368,0.35405537,0,4,2,11,0,0,0,6,0
36,09:00,0,23,30.46222527,58.71314324,34.9062552,739.3554194,0.30462225,0.58713143,0.34906255,0.50163508,0.0,0.35457606,0.37285368,0.35405537,0.09558137,0,4,2,11,0,0,0,6,0
37,09:15,3,26,76.36001717,81.15690576,35.60764078,313.16102938,0.76360017,0.81156906,0.35607641,0.0,0.35457606,0.37285368,0.35405537,0.09558137,0.33677981,0,4,5,11,0,0,0,6,0
38,09:30,0,12,67.03908731,48.8946909,56.10709949,614.41253924,0.67039087,0.48894691,0.56107099,0.35457606,0.37285368,0.35405537,0.09558137,0.33677981,0.3709068,0,4,5,0,0,0,0,3,0
39,09:45,18,30,58.05815591,41.29362923,45.4739706,629.94139772,0.58058156,0.41293629,0.45473971,0.37285368,0.35405537,0.09558137,0.33677981,0.3709068,0.43368715,3,4,8,7,0,0,0,8,0
40,10:00,3,31,46.8505664,83.89525302,83.02207677,613.97016339,0.46850566,0.83895253,0.83022077,0.35405537,0.09558137,0.33677981,0.3709068,0.43368715,0.46920084,6,4,6,7,0,0,0,8,0
41,10:15,4,32,73.59440269,78.37504875,46.27259456,394.36795885,0.73594403,0.78375049,0.46272595,0.09558137,0.33677981,0.3709068,0.43368715,0.46920084,0.54105207,10,4,6,7,0,0,0,5,0
42,10:30,9,41,54.86686134,72.62449057,80.7935168,599.29266325,0.54866861,0.72624491,0.80793517,0.33677981,0.3709068,0.43368715,0.46920084,0.54105207,0.43737801,10,8,6,7,2,0,0,8,0
43,10:45,9,44,64.39198414,30.23551767,47.81440111,628.28730886,0.64391984,0.30235518,0.47814401,0.3709068,0.43368715,0.46920084,0.54105207,0.43737801,0.4088189,17,10,3,4,2,0,0,8,0
44,11:00,17,48,20.67154014,100.0,88.63235164,681.62615214,0.2067154,1.0,0.88632352,0.43368715,0.46920084,0.54105207,0.43737801,0.4088189,0.28827345,21,12,3,2,2,0,0,8,0
45,11:15,7,47,31.49539703,94.22837843,91.39897823,711.79894773,0.31495397,0.94228378,0.91398978,0.46920084,0.54105207,0.43737801,0.4088189,0.28827345,0.5701367,17,8,7,2,2,3,0,8,0
46,11:30,12,56,34.39542349,87.09579312,100.0,772.84450331,0.34395423,0.87095793,1.0,0.54105207,0.43737801,0.4088189,0.28827345,0.5701367,0.52329466,20,8,7,2,7,7,0,5,0
47,11:45,19,73,56.89663459,64.32531823,60.14772604,684.76193904,0.56896635,0.64325318,0.60147726,0.43737801,0.4088189,0.28827345,0.5701367,0.52329466,0.42704728,18,14,12,5,7,12,0,5,0
48,12:00,10,72,29.71866661,100.0,71.24681641,660.49782797,0.29718667,1.0,0.71246816,0.4088189,0.28827345,0.5701367,0.52329466,0.42704728,0.27996567,18,11,13,3,8,14,0,5,0
49,12:15,3,64,54.33940285,100.0,72.42235477,558.08115111,0.54339403,1.0,0.72422355,0.28827345,0.5701367,0.52329466,0.42704728,0.27996567,0.31155175,12,9,14,3,8,11,0,5,2
50,12:30,1,61,16.45970576,60.03970297,64.84628165,797.55511084,0.16459706,0.60039703,0.64846282,0.5701367,0.52329466,0.42704728,0.27996567,0.31155175,0.57895925,12,9,11,3,8,11,0,5,2
51,12:45,10,47,48.51957777,53.86209345,91.5596854,757.75762145,0.48519578,0.53862093,0.91559685,0.52329466,0.42704728,0.27996567,0.31155175,0.57895925,0.55211525,2,3,15,0,8,14,3,0,2
52,13:00,14,52,8.78748191,94.78025727,62.17028908,675.98484694,0.08787482,0.94780257,0.62170289,0.42704728,0.27996567,0.31155175,0.57895925,0.55211525,0.29936486,2,1,16,0,9,19,3,0,2
53,13:15,0,51,41.48728741,96.89764968,63.96150513,551.02278146,0.41487287,0.9689765,0.63961505,0.27996567,0.31155175,0.57895925,0.55211525,0.29936486,0.27334352,2,1,15,0,9,19,3,0,2
54,13:30,21,66,49.43225437,100.0,80.83191456,577.85863726,0.49432254,1.0,0.80831915,0.31155175,0.57895925,0.55211525,0.29936486,0.27334352,0.6077012,9,10,15,3,7,17,3,0,2
55,13:45,16,71,17.50617945,88.36087321,89.90504302,805.05083703,0.17506179,0.88360873,0.89905043,0.57895925,0.55211525,0.29936486,0.27334352,0.6077012,0.2123269,15,10,18,3,7,14,0,0,4
56,14:00,5,61,28.65199183,83.30883333,87.8048352,782.24389678,0.28651992,0.83308833,0.87804835,0.55211525,0.29936486,0.27334352,0.6077012,0.2123269,0.26289447,16,10,21,3,5,2,0,0,4
57,14:15,17,72,27.31815942,100.0,41.09810439,567.50453309,0.27318159,1.0,0.41098104,0.29936486,0.27334352,0.6077012,0.2123269,0.26289447,0.30539834,16,16,17,3,5,10,0,0,5
58,14:30,9,78,36.76864179,83.68287134,29.56296993,545.39653229,0.36768642,0.83682871,0.2956297,0.27334352,0.6077012,0.2123269,0.26289447,0.30539834,0.43619333,21,16,17,2,5,10,0,2,5
59,14:45,0,56,9.83933998,71.48737383,89.53864815,829.47029702,0.0983934,0.71487374,0.89538648,0.6077012,0.2123269,0.26289447,0.30539834,0.43619333,0.42929356,8,7,17,2,5,10,0,2,5
60,15:00,0,50,36.713379,65.61057517,22.55176093,493.556178,0.36713379,0.65610575,0.22551761,0.2123269,0.26289447,0.30539834,0.43619333,0.42929356,0.51133913,5,7,16,2,5,10,0,2,3
