Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,25.06149567,1045.32913167,0.0,0.0,0.25061496,0.64232863,0.57530012,0.56472469,0.49943319,0.5626885,0.52508082,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,11.49282164,32.77337222,971.99454989,0.0,0.11492822,0.32773372,0.57530012,0.56472469,0.49943319,0.5626885,0.52508082,0.6772628,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,6.7558397,37.71024406,960.42417912,0.0,0.0675584,0.37710244,0.56472469,0.49943319,0.5626885,0.52508082,0.6772628,0.58347355,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,0.0,0.0,888.99002773,0.0,0.0,0.0,0.49943319,0.5626885,0.52508082,0.6772628,0.58347355,0.52963356,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,0.0,29.8134402,958.19642585,0.0,0.0,0.2981344,0.5626885,0.52508082,0.6772628,0.58347355,0.52963356,0.60311364,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,0.0,24.31783673,917.05059472,0.0,0.0,0.24317837,0.52508082,0.6772628,0.58347355,0.52963356,0.60311364,0.4983437,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,45.90607724,1083.54992439,0.0,0.0,0.45906077,0.6772628,0.58347355,0.52963356,0.60311364,0.4983437,0.58253982,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,0.0,43.75375215,980.9369393,0.0,0.0,0.43753752,0.58347355,0.52963356,0.60311364,0.4983437,0.58253982,0.50377729,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.91232055,0.0,5.40859461,922.0316657,0.02912321,0.0,0.05408595,0.52963356,0.60311364,0.4983437,0.58253982,0.50377729,0.52546822,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,11.27158221,39.27201932,1002.42478001,0.0,0.11271582,0.39272019,0.60311364,0.4983437,0.58253982,0.50377729,0.52546822,0.48528974,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,15.44778422,0.88393631,887.7980424,0.0,0.15447784,0.00883936,0.4983437,0.58253982,0.50377729,0.52546822,0.48528974,0.43354787,0,0,0,0,0,0,0,0,0
11,02:45,0,0,4.02396798,7.44128438,13.66920665,979.91536603,0.04023968,0.07441284,0.13669207,0.58253982,0.50377729,0.52546822,0.48528974,0.43354787,0.36982175,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,14.60394219,0.0,893.74282279,0.0,0.14603942,0.0,0.50377729,0.52546822,0.48528974,0.43354787,0.36982175,0.48659063,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,1.57581408,0.0,917.47444398,0.0,0.01575814,0.0,0.52546822,0.48528974,0.43354787,0.36982175,0.48659063,0.55239338,0,0,0,0,0,0,0,0,0
14,03:30,4,4,0.0,23.15049784,23.42403391,873.5159596,0.0,0.23150498,0.23424034,0.48528974,0.43354787,0.36982175,0.48659063,0.55239338,0.4896745,0,0,0,4,0,0,0,0,0
15,03:45,0,4,0.0,21.1191652,0.0,816.90618926,0.0,0.21119165,0.0,0.43354787,0.36982175,0.48659063,0.55239338,0.4896745,0.60190519,0,0,0,4,0,0,0,0,0
16,04:00,0,4,15.75016096,39.20935061,6.44592861,747.18469034,0.15750161,0.39209351,0.06445929,0.36982175,0.48659063,0.55239338,0.4896745,0.60190519,0.59073078,0,0,0,4,0,0,0,0,0
17,04:15,0,4,21.22220512,14.10479295,0.0,874.93923779,0.21222205,0.14104793,0.0,0.48659063,0.55239338,0.4896745,0.60190519,0.59073078,0.48729233,0,0,0,4,0,0,0,0,0
18,04:30,0,0,19.8909565,22.91211162,13.71898006,946.93273746,0.19890957,0.22912112,0.1371898,0.55239338,0.4896745,0.60190519,0.59073078,0.48729233,0.43859974,0,0,0,0,0,0,0,0,0
19,04:45,0,0,13.92227419,51.3857556,7.77943363,878.31324072,0.13922274,0.51385756,0.07779434,0.4896745,0.60190519,0.59073078,0.48729233,0.43859974,0.5615503,0,0,0,0,0,0,0,0,0
20,05:00,0,0,7.18907938,30.09886127,6.48579957,1001.10264371,0.07189079,0.30098861,0.064858,0.60190519,0.59073078,0.48729233,0.43859974,0.5615503,0.62887024,0,0,0,0,0,0,0,0,0
21,05:15,0,0,32.19455074,30.56479023,43.85034246,988.87693105,0.32194551,0.3056479,0.43850342,0.59073078,0.48729233,0.43859974,0.5615503,0.62887024,0.47141657,0,0,0,0,0,0,0,0,0
22,05:30,0,0,34.73979988,13.14605182,1.112293,875.70695399,0.347398,0.13146052,0.01112293,0.48729233,0.43859974,0.5615503,0.62887024,0.47141657,0.40305617,0,0,0,0,0,0,0,0,0
23,05:45,0,0,39.27979961,47.22962058,49.53919959,822.43334082,0.392798,0.47229621,0.495392,0.43859974,0.5615503,0.62887024,0.47141657,0.40305617,0.20201493,0,0,0,0,0,0,0,0,0
24,06:00,0,0,39.56393106,3.89731835,45.66186474,956.95114634,0.39563931,0.03897318,0.45661865,0.5615503,0.62887024,0.47141657,0.40305617,0.20201493,0.47726569,0,0,0,0,0,0,0,0,0
25,06:15,0,0,11.4629439,16.76639946,53.06429032,1030.60457471,0.11462944,0.16766399,0.5306429,0.62887024,0.47141657,0.40305617,0.20201493,0.47726569,0.25440075,0,0,0,0,0,0,0,0,0
26,06:30,0,0,16.56566315,8.7961956,13.64347938,858.33759906,0.16565663,0.08796196,0.13643479,0.47141657,0.40305617,0.20201493,0.47726569,0.25440075,0.38365054,0,0,0,0,0,0,0,0,0
27,06:45,0,0,40.32893917,10.39993741,37.99090446,783.54582432,0.40328939,0.10399937,0.37990904,0.40305617,0.20201493,0.47726569,0.25440075,0.38365054,0.35482641,0,0,0,0,0,0,0,0,0
28,07:00,0,0,35.91396984,39.72357872,3.61658975,563.59053801,0.3591397,0.39723579,0.0361659,0.20201493,0.47726569,0.25440075,0.38365054,0.35482641,0.58025655,0,0,0,0,0,0,0,0,0
29,07:15,0,0,28.12870152,19.76452095,54.3854603,864.73700798,0.28128702,0.19764521,0.5438546,0.47726569,0.25440075,0.38365054,0.35482641,0.58025655,0.36333523,0,0,0,0,0,0,0,0,0
30,07:30,2,2,39.59993317,29.20258615,1.63961274,620.90483156,0.39599933,0.29202586,0.01639613,0.25440075,0.38365054,0.35482641,0.58025655,0.36333523,0.29645508,0,0,0,2,0,0,0,0,0
31,07:45,0,2,41.06605524,20.91916368,17.40250279,762.3144953,0.41066055,0.20919164,0.17402503,0.38365054,0.35482641,0.58025655,0.36333523,0.29645508,0.41250544,0,0,0,2,0,0,0,0,0
32,08:00,0,2,51.84378869,34.97682419,34.9386374,730.77858663,0.51843789,0.34976824,0.34938637,0.35482641,0.58025655,0.36333523,0.29645508,0.41250544,0.0,0,0,0,2,0,0,0,0,0
33,08:15,1,3,20.53867209,31.69239628,40.89679219,977.417281,0.20538672,0.31692396,0.40896792,0.58025655,0.36333523,0.29645508,0.41250544,0.0,0.34531701,0,0,0,2,0,0,0,0,1
34,08:30,5,8,53.63291828,37.74442946,39.05201381,740.08791695,0.53632918,0.37744429,0.39052014,0.36333523,0.29645508,0.41250544,0.0,0.34531701,0.40865545,0,5,0,2,0,0,0,0,1
35,08:45,3,9,36.86515085,56.99433768,13.20948368,666.91565934,0.36865151,0.56994338,0.13209484,0.29645508,0.41250544,0.0,0.34531701,0.40865545,0.42059352,0,5,3,0,0,0,0,0,1
36,09:00,5,14,25.00590143,49.25692586,27.86505734,793.88408491,0.25005901,0.49256926,0.27865057,0.41250544,0.0,0.34531701,0.40865545,0.42059352,0.17942373,0,5,3,0,5,0,0,0,1
37,09:15,1,14,67.75182432,53.99702879,28.08505052,342.56995738,0.67751824,0.53997029,0.28085051,0.0,0.34531701,0.40865545,0.42059352,0.17942373,0.37299966,0,5,4,0,5,0,0,0,0
38,09:30,7,21,67.77451627,18.19379163,53.40508733,720.37453227,0.67774516,0.18193792,0.53405087,0.34531701,0.40865545,0.42059352,0.17942373,0.37299966,0.35691281,0,5,9,2,5,0,0,0,0
39,09:45,4,22,61.26953625,1.56946584,50.81846354,789.67188612,0.61269536,0.01569466,0.50818464,0.40865545,0.42059352,0.17942373,0.37299966,0.35691281,0.3819674,0,5,10,2,5,0,0,0,0
40,10:00,10,30,51.50254089,37.31900671,94.73824304,802.73309501,0.51502541,0.37319007,0.94738243,0.42059352,0.17942373,0.37299966,0.35691281,0.3819674,0.39081431,1,6,11,2,10,0,0,0,0
41,10:15,12,39,82.06111814,36.70963231,59.49024127,538.87394894,0.82061118,0.36709632,0.59490241,0.17942373,0.37299966,0.35691281,0.3819674,0.39081431,0.4696377,1,12,13,2,11,0,0,0,0
42,10:30,0,32,65.09215702,41.82091397,94.86023139,750.66157894,0.65092157,0.41820914,0.94860231,0.37299966,0.35691281,0.3819674,0.39081431,0.4696377,0.37647936,1,7,13,0,11,0,0,0,0
43,10:45,9,41,74.87297064,18.33094141,55.98414558,733.06127516,0.74872971,0.18330941,0.55984146,0.35691281,0.3819674,0.39081431,0.4696377,0.37647936,0.38606395,10,7,13,0,11,0,0,0,0
44,11:00,10,47,24.37948103,89.45277445,91.64202958,760.47300655,0.24379481,0.89452774,0.9164203,0.3819674,0.39081431,0.4696377,0.37647936,0.38606395,0.30621994,12,7,15,0,8,0,0,5,0
45,11:15,17,50,37.21701706,89.3958954,91.16953174,770.15223827,0.37217017,0.89395895,0.91169532,0.39081431,0.4696377,0.37647936,0.38606395,0.30621994,0.57868144,12,1,11,0,4,5,7,5,5
46,11:30,5,54,39.36965106,80.72339369,100.0,856.3913633,0.39369651,0.80723394,1.0,0.4696377,0.37647936,0.38606395,0.30621994,0.57868144,0.48249829,11,6,11,0,4,5,7,5,5
47,11:45,14,54,65.01700752,51.36346955,54.69403991,754.46865645,0.65017008,0.5136347,0.5469404,0.37647936,0.38606395,0.30621994,0.57868144,0.48249829,0.42034001,8,6,11,0,4,8,7,5,5
48,12:00,8,54,34.24984731,82.82529611,71.72003772,764.95496317,0.34249847,0.82825296,0.71720038,0.38606395,0.30621994,0.57868144,0.48249829,0.42034001,0.26628759,6,6,11,3,4,8,11,0,5
49,12:15,4,39,64.36447497,78.08897175,79.94787578,677.59919914,0.64364475,0.78088972,0.79947876,0.30621994,0.57868144,0.48249829,0.42034001,0.26628759,0.25737414,6,10,8,3,0,8,4,0,0
50,12:30,8,42,19.91117669,37.15774033,78.59976762,975.69398379,0.19911177,0.3715774,0.78599768,0.57868144,0.48249829,0.42034001,0.26628759,0.25737414,0.48418064,6,10,13,3,0,6,4,0,0
51,12:45,7,43,59.08916789,39.63222686,100.0,870.46188334,0.59089168,0.39632227,1.0,0.48249829,0.42034001,0.26628759,0.25737414,0.48418064,0.48313583,8,14,11,3,0,3,4,0,0
52,13:00,12,40,10.67906806,82.35232992,84.58288898,802.4557284,0.10679068,0.8235233,0.84582889,0.42034001,0.26628759,0.25737414,0.48418064,0.48313583,0.32671622,7,11,14,0,0,3,2,0,3
53,13:15,12,46,48.51685385,89.70038257,87.41242185,633.90999831,0.48516854,0.89700383,0.87412422,0.26628759,0.25737414,0.48418064,0.48313583,0.32671622,0.36776427,9,8,18,3,0,5,0,0,3
54,13:30,8,50,56.27466066,93.02396756,100.0,624.15796872,0.56274661,0.93023968,1.0,0.25737414,0.48418064,0.48313583,0.32671622,0.36776427,0.6857303,9,9,21,3,0,5,0,0,3
55,13:45,7,46,18.8093699,74.25118532,100.0,872.30250966,0.1880937,0.74251185,1.0,0.48418064,0.48313583,0.32671622,0.36776427,0.6857303,0.41287031,5,4,19,3,0,12,0,0,3
56,14:00,10,54,29.53387122,73.42442519,100.0,871.15940811,0.29533871,0.73424425,1.0,0.48313583,0.32671622,0.36776427,0.6857303,0.41287031,0.49771626,3,8,20,3,0,12,0,0,8
57,14:15,6,54,25.26121455,100.0,61.66762702,700.02377111,0.25261215,1.0,0.61667627,0.32671622,0.36776427,0.6857303,0.41287031,0.49771626,0.53642588,0,9,20,0,0,17,0,0,8
58,14:30,4,58,31.34602004,88.39295789,50.51219911,744.93364398,0.3134602,0.88392958,0.50512199,0.36776427,0.6857303,0.41287031,0.49771626,0.53642588,0.61923095,0,11,21,0,0,17,0,0,9
59,14:45,6,61,7.5080829,92.74715093,100.0,1092.81405118,0.07508083,0.92747151,1.0,0.6857303,0.41287031,0.49771626,0.53642588,0.61923095,0.54896449,2,13,21,2,0,14,0,0,9
60,15:00,6,50,27.12742572,95.5019929,41.35672356,794.28327673,0.27127426,0.95501993,0.41356724,0.41287031,0.49771626,0.53642588,0.61923095,0.54896449,0.58128451,3,9,18,2,0,11,0,0,7
61,15:15,9,43,22.65317445,100.0,81.87350167,887.1115762,0.22653174,1.0,0.81873502,0.49771626,0.53642588,0.61923095,0.54896449,0.58128451,0.4861197,8,10,12,2,0,4,0,0,7
62,15:30,22,57,13.44973453,100.0,71.84928618,929.46300524,0.13449735,1.0,0.71849286,0.53642588,0.61923095,0.54896449,0.58128451,0.4861197,0.46221988,8,10,14,3,0,11,0,4,7
63,15:45,16,66,14.27199421,80.11260929,88.15871959,1020.05841702,0.14271994,0.80112609,0.8815872,0.61923095,0.54896449,0.58128451,0.4861197,0.46221988,0.72243751,7,15,21,1,0,9,0,4,9
