Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,23.41178922,1153.13979166,0.0,0.0,0.23411789,0.800428,0.73831036,0.69279447,0.63197554,0.69452244,0.62272357,0,0,0,0,0,0,0,0,0
1,00:15,2,2,0.0,18.77351376,30.58752192,1097.23446179,0.0,0.18773514,0.30587522,0.73831036,0.69279447,0.63197554,0.69452244,0.62272357,0.78888973,0,0,0,0,0,0,0,2,0
2,00:30,0,2,0.0,30.33608375,35.28241681,1056.27056313,0.0,0.30336084,0.35282417,0.69279447,0.63197554,0.69452244,0.62272357,0.78888973,0.64284279,0,0,0,0,0,0,0,2,0
3,00:45,0,2,0.0,6.25088181,0.0,1001.53405671,0.0,0.06250882,0.0,0.63197554,0.69452244,0.62272357,0.78888973,0.64284279,0.54418179,0,0,0,0,0,0,0,2,0
4,01:00,0,2,0.0,11.24099834,32.17609422,1057.82572175,0.0,0.11240998,0.32176094,0.69452244,0.62272357,0.78888973,0.64284279,0.54418179,0.62173002,0,0,0,0,0,0,0,2,0
5,01:15,0,0,0.0,5.54076424,25.14646159,993.20736816,0.0,0.05540764,0.25146462,0.62272357,0.78888973,0.64284279,0.54418179,0.62173002,0.46142314,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,46.87718936,1142.75544963,0.0,0.0,0.46877189,0.78888973,0.64284279,0.54418179,0.62173002,0.46142314,0.57765809,0,0,0,0,0,0,0,0,0
7,01:45,4,4,0.0,4.59257652,47.42261344,1011.31448904,0.0,0.04592577,0.47422613,0.64284279,0.54418179,0.62173002,0.46142314,0.57765809,0.51464945,0,4,0,0,0,0,0,0,0
8,02:00,0,4,2.35315518,0.0,8.87097019,922.52045705,0.02353155,0.0,0.0887097,0.54418179,0.62173002,0.46142314,0.57765809,0.51464945,0.61794575,0,4,0,0,0,0,0,0,0
9,02:15,0,4,0.0,4.69156406,46.27020928,992.3131763,0.0,0.04691564,0.46270209,0.62173002,0.46142314,0.57765809,0.51464945,0.61794575,0.62336896,0,4,0,0,0,0,0,0,0
10,02:30,0,4,0.0,7.02976962,7.87058282,848.03839718,0.0,0.0702977,0.07870583,0.46142314,0.57765809,0.51464945,0.61794575,0.62336896,0.52017457,0,4,0,0,0,0,0,0,0
11,02:45,0,0,2.58303241,0.0,27.64416839,952.64882813,0.02583032,0.0,0.27644168,0.57765809,0.51464945,0.61794575,0.62336896,0.52017457,0.49258194,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,9.00815606,22.71077939,895.94160705,0.0,0.09008156,0.22710779,0.51464945,0.61794575,0.62336896,0.52017457,0.49258194,0.49675251,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,4.1239799,33.35793819,988.90737289,0.0,0.0412398,0.33357938,0.61794575,0.62336896,0.52017457,0.49258194,0.49675251,0.58440825,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,38.15855501,68.56145691,993.78820815,0.0,0.38158555,0.68561457,0.62336896,0.52017457,0.49258194,0.49675251,0.58440825,0.41503078,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,38.63069931,37.73789816,900.91416409,0.0,0.38630699,0.37737898,0.52017457,0.49258194,0.49675251,0.58440825,0.41503078,0.49150594,0,0,0,0,0,0,0,0,0
16,04:00,0,0,6.06918633,57.27454182,61.90345801,876.08104289,0.06069186,0.57274542,0.61903458,0.49258194,0.49675251,0.58440825,0.41503078,0.49150594,0.48431748,0,0,0,0,0,0,0,0,0
17,04:15,0,0,8.01328759,24.21343686,26.42138324,879.83452028,0.08013288,0.24213437,0.26421383,0.49675251,0.58440825,0.41503078,0.49150594,0.48431748,0.3794139,0,0,0,0,0,0,0,0,0
18,04:30,0,0,7.53338103,30.89065284,57.38032335,958.72391211,0.07533381,0.30890653,0.57380323,0.58440825,0.41503078,0.49150594,0.48431748,0.3794139,0.39357229,0,0,0,0,0,0,0,0,0
19,04:45,0,0,5.72509749,59.08700862,42.98270809,806.28567794,0.05725097,0.59087009,0.42982708,0.41503078,0.49150594,0.48431748,0.3794139,0.39357229,0.61938673,0,0,0,0,0,0,0,0,0
20,05:00,0,0,3.16220505,38.56259094,29.48719506,875.11264919,0.03162205,0.38562591,0.29487195,0.49150594,0.48431748,0.3794139,0.39357229,0.61938673,0.79296101,0,0,0,0,0,0,0,0,0
