Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,34.39656484,53.51546681,1091.92520571,0.0,0.34396565,0.53515467,0.9380802,0.84694354,0.81623506,0.76510203,0.81263373,0.76084421,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,58.56986391,62.68472645,1010.39688132,0.0,0.58569864,0.62684726,0.84694354,0.81623506,0.76510203,0.81263373,0.76084421,0.95002683,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,67.54012612,65.17292917,982.92592332,0.0,0.67540126,0.65172929,0.81623506,0.76510203,0.81263373,0.76084421,0.95002683,0.81949269,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,40.62906215,25.34834401,937.18373768,0.0,0.40629062,0.25348344,0.76510203,0.81263373,0.76084421,0.95002683,0.81949269,0.7942766,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,46.90727072,49.03760132,979.70427489,0.0,0.46907271,0.49037601,0.81263373,0.76084421,0.95002683,0.81949269,0.7942766,0.86025338,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,47.96651512,40.44218802,933.37481368,0.0,0.47966515,0.40442188,0.76084421,0.95002683,0.81949269,0.7942766,0.86025338,0.73791463,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,19.5329125,56.1325809,1102.61232762,0.0,0.19532912,0.56132581,0.95002683,0.81949269,0.7942766,0.86025338,0.73791463,0.82310137,0,0,0,0,0,0,0,0,0
7,01:45,6,6,0.0,36.11563759,55.16677291,985.84010872,0.0,0.36115638,0.55166773,0.81949269,0.7942766,0.86025338,0.73791463,0.82310137,0.71597744,0,0,0,6,0,0,0,0,0
8,02:00,0,6,2.63843501,0.0,21.22553547,963.28250169,0.02638435,0.0,0.21225535,0.7942766,0.86025338,0.73791463,0.82310137,0.71597744,0.72022444,0,0,0,6,0,0,0,0,0
9,02:15,0,6,0.0,8.54521565,57.07810183,1022.30349353,0.0,0.08545216,0.57078102,0.86025338,0.73791463,0.82310137,0.71597744,0.72022444,0.62644022,0,0,0,6,0,0,0,0,0
10,02:30,0,6,0.0,0.23585004,24.68359214,912.8626417,0.0,0.0023585,0.24683592,0.73791463,0.82310137,0.71597744,0.72022444,0.62644022,0.50356943,0,0,0,6,0,0,0,0,0
11,02:45,0,0,3.71364277,0.0,41.19823871,989.06833978,0.03713643,0.0,0.41198239,0.82310137,0.71597744,0.72022444,0.62644022,0.50356943,0.43009911,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,2.81348542,29.09989274,893.23824464,0.0,0.02813485,0.29099893,0.71597744,0.72022444,0.62644022,0.50356943,0.43009911,0.47170427,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,5.59094984,29.91059211,897.03749069,0.0,0.0559095,0.29910592,0.72022444,0.62644022,0.50356943,0.43009911,0.47170427,0.5595722,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,54.12624661,51.27625706,813.14073557,0.0,0.54126247,0.51276257,0.62644022,0.50356943,0.43009911,0.47170427,0.5595722,0.47074363,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,66.43469251,14.66004484,703.22393801,0.0,0.66434693,0.14660045,0.50356943,0.43009911,0.47170427,0.5595722,0.47074363,0.59461411,0,0,0,0,0,0,0,0,0
16,04:00,0,0,15.27341384,92.82849979,27.30235712,637.4994286,0.15273414,0.928285,0.27302357,0.43009911,0.47170427,0.5595722,0.47074363,0.59461411,0.5891028,0,0,0,0,0,0,0,0,0
17,04:15,0,0,21.48137352,55.9065265,0.0,674.71824813,0.21481374,0.55906526,0.0,0.47170427,0.5595722,0.47074363,0.59461411,0.5891028,0.53117633,0,0,0,0,0,0,0,0,0
18,04:30,0,0,20.66352191,57.58501899,20.1381556,753.32246034,0.20663522,0.57585019,0.20138156,0.5595722,0.47074363,0.59461411,0.5891028,0.53117633,0.48925875,0,0,0,0,0,0,0,0,0
19,04:45,0,0,14.796625,82.47017983,10.66813678,673.85888862,0.14796625,0.8247018,0.10668137,0.47074363,0.59461411,0.5891028,0.53117633,0.48925875,0.68845163,0,0,0,0,0,0,0,0,0
20,05:00,0,0,7.72207093,52.21754872,2.83457966,784.6699801,0.07722071,0.52217549,0.0283458,0.59461411,0.5891028,0.53117633,0.48925875,0.68845163,0.84435881,0,0,0,0,0,0,0,0,0
21,05:15,0,0,36.04101502,51.92870776,35.22492163,779.73971704,0.36041015,0.51928708,0.35224922,0.5891028,0.53117633,0.48925875,0.68845163,0.84435881,0.71572531,0,0,0,0,0,0,0,0,0
22,05:30,0,0,39.79348191,30.04658465,0.0,727.92030011,0.39793482,0.30046585,0.0,0.53117633,0.48925875,0.68845163,0.84435881,0.71572531,0.63015802,0,0,0,0,0,0,0,0,0
23,05:45,0,0,46.00120107,68.2296199,40.55802256,690.4219989,0.46001201,0.6822962,0.40558023,0.48925875,0.68845163,0.84435881,0.71572531,0.63015802,0.43918537,0,0,0,0,0,0,0,0,0
24,06:00,0,0,44.59752296,3.58117467,37.50093274,868.61441745,0.44597523,0.03581175,0.37500933,0.68845163,0.84435881,0.71572531,0.63015802,0.43918537,0.67042516,0,0,0,0,0,0,0,0,0
25,06:15,0,0,12.95019617,6.24720819,47.66421154,1008.08465603,0.12950196,0.06247208,0.47664212,0.84435881,0.71572531,0.63015802,0.43918537,0.67042516,0.43479436,0,0,0,0,0,0,0,0,0
26,06:30,2,2,19.11785892,0.0,10.04006008,893.01269392,0.19117859,0.0,0.1004006,0.71572531,0.63015802,0.43918537,0.67042516,0.43479436,0.45534007,0,2,0,0,0,0,0,0,0
27,06:45,0,2,44.20992607,0.0,29.57334474,816.46657606,0.44209926,0.0,0.29573345,0.63015802,0.43918537,0.67042516,0.43479436,0.45534007,0.3476105,0,2,0,0,0,0,0,0,0
28,07:00,2,4,40.807896,12.43658856,0.0,645.62774931,0.40807896,0.12436589,0.0,0.43918537,0.67042516,0.43479436,0.45534007,0.3476105,0.5857255,0,2,0,0,2,0,0,0,0
29,07:15,4,8,33.27334079,0.0,37.61278193,852.48844094,0.33273341,0.0,0.37612782,0.67042516,0.43479436,0.45534007,0.3476105,0.5857255,0.3364875,0,2,0,4,2,0,0,0,0
30,07:30,0,8,48.24967865,1.0322444,0.0,641.6996706,0.48249679,0.01032244,0.0,0.43479436,0.45534007,0.3476105,0.5857255,0.3364875,0.28508903,0,2,0,4,2,0,0,0,0
31,07:45,0,8,50.82045885,0.0,0.0,660.07929608,0.50820459,0.0,0.0,0.45534007,0.3476105,0.5857255,0.3364875,0.28508903,0.43210958,0,2,0,4,2,0,0,0,0
32,08:00,0,8,69.98024427,14.14596075,10.83713466,563.70740638,0.69980244,0.14145961,0.10837135,0.3476105,0.5857255,0.3364875,0.28508903,0.43210958,0.0,0,2,0,4,2,0,0,0,0
33,08:15,0,2,29.37466197,16.71611163,19.95984774,776.718474,0.29374662,0.16716112,0.19959848,0.5857255,0.3364875,0.28508903,0.43210958,0.0,0.41261888,0,0,0,0,2,0,0,0,0
34,08:30,5,7,80.77261296,30.7941624,25.33223707,553.75708478,0.80772613,0.30794162,0.25332237,0.3364875,0.28508903,0.43210958,0.0,0.41261888,0.49176828,0,0,0,0,2,5,0,0,0
