Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,31.73544196,800.92202832,0.0,0.0,0.31735442,0.56461639,0.53927163,0.56914385,0.59701469,0.70537461,0.6939583,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,20.453349,37.10326575,773.95359148,0.0,0.20453349,0.37103266,0.53927163,0.56914385,0.59701469,0.70537461,0.6939583,0.86568701,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,28.56552907,39.59930925,805.73953148,0.0,0.28565529,0.39599309,0.56914385,0.59701469,0.70537461,0.6939583,0.86568701,0.74764679,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,7.81519331,0.18634168,835.39587667,0.0,0.07815193,0.00186342,0.59701469,0.70537461,0.6939583,0.86568701,0.74764679,0.69702762,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,18.36188204,27.05091771,950.69771542,0.0,0.18361882,0.27050918,0.70537461,0.6939583,0.86568701,0.74764679,0.69702762,0.72841039,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,22.28909682,18.39625149,938.5500366,0.0,0.22289097,0.18396251,0.6939583,0.86568701,0.74764679,0.69702762,0.72841039,0.61575228,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,5.43504482,36.69642586,1121.28029042,0.0,0.05435045,0.36696426,0.86568701,0.74764679,0.69702762,0.72841039,0.61575228,0.71123964,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,24.23616845,36.56018276,995.67799725,0.0,0.24236168,0.36560183,0.74764679,0.69702762,0.72841039,0.61575228,0.71123964,0.63158345,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.16764398,0.4539818,0.0,941.81598979,0.02167644,0.00453982,0.0,0.69702762,0.72841039,0.61575228,0.71123964,0.63158345,0.6807378,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,16.78978502,34.43154026,975.2092446,0.0,0.16789785,0.3443154,0.72841039,0.61575228,0.71123964,0.63158345,0.6807378,0.63743835,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,12.5477889,1.30863796,855.33386023,0.0,0.12547789,0.01308638,0.61575228,0.71123964,0.63158345,0.6807378,0.63743835,0.54712995,0,0,0,0,0,0,0,0,0
11,02:45,0,0,3.0782834,0.61141798,22.20330115,956.9384783,0.03078283,0.00611418,0.22203301,0.71123964,0.63158345,0.6807378,0.63743835,0.54712995,0.48781215,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,13.45231225,12.17171005,872.17923233,0.0,0.13452312,0.1217171,0.63158345,0.6807378,0.63743835,0.54712995,0.48781215,0.51397614,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,8.30498236,17.56904399,924.48258248,0.0,0.08304982,0.17569044,0.6807378,0.63743835,0.54712995,0.48781215,0.51397614,0.58326869,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,39.82722787,45.65081054,878.40921967,0.0,0.39827228,0.45650811,0.63743835,0.54712995,0.48781215,0.51397614,0.58326869,0.48411174,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,39.36279613,12.83125035,782.31534721,0.0,0.39362796,0.1283125,0.54712995,0.48781215,0.51397614,0.58326869,0.48411174,0.58498791,0,0,0,0,0,0,0,0,0
16,04:00,0,0,11.89492897,58.9004506,29.07024582,719.1974353,0.11894929,0.58900451,0.29070246,0.48781215,0.51397614,0.58326869,0.48411174,0.58498791,0.5888675,0,0,0,0,0,0,0,0,0
17,04:15,0,0,16.861247,26.97976663,0.0,747.03757812,0.16861247,0.26979767,0.0,0.51397614,0.58326869,0.48411174,0.58498791,0.5888675,0.51996614,0,0,0,0,0,0,0,0,0
18,04:30,0,0,16.65878073,32.98824354,26.31594587,820.76925871,0.16658781,0.32988244,0.26315946,0.58326869,0.48411174,0.58498791,0.5888675,0.51996614,0.49933869,0,0,0,0,0,0,0,0,0
19,04:45,0,0,12.80046281,60.95467777,17.55887009,715.25996767,0.12800463,0.60954678,0.1755887,0.48411174,0.58498791,0.5888675,0.51996614,0.49933869,0.65759607,0,0,0,0,0,0,0,0,0
20,05:00,0,0,7.0748607,40.46321867,10.75835804,822.59861324,0.07074861,0.40463219,0.10758358,0.58498791,0.5888675,0.51996614,0.49933869,0.65759607,0.77995221,0,0,0,0,0,0,0,0,0
21,05:15,0,0,35.03590419,42.1734872,42.41813144,826.72674978,0.35035904,0.42173487,0.42418131,0.5888675,0.51996614,0.49933869,0.65759607,0.77995221,0.6815048,0,0,0,0,0,0,0,0,0
22,05:30,0,0,40.20959912,24.7507745,0.0,753.41131923,0.40209599,0.24750774,0.0,0.51996614,0.49933869,0.65759607,0.77995221,0.6815048,0.61215729,0,0,0,0,0,0,0,0,0
23,05:45,0,0,47.35488815,61.1527307,40.58582456,731.4624102,0.47354888,0.61152731,0.40585825,0.49933869,0.65759607,0.77995221,0.6815048,0.61215729,0.41828556,0,0,0,0,0,0,0,0,0
24,06:00,0,0,48.83938104,12.76611678,34.87832503,899.85831226,0.48839381,0.12766117,0.34878325,0.65759607,0.77995221,0.6815048,0.61215729,0.41828556,0.64359597,0,0,0,0,0,0,0,0,0
25,06:15,0,0,14.74052312,21.88924761,43.95205114,1030.05301815,0.14740523,0.21889248,0.43952051,0.77995221,0.6815048,0.61215729,0.41828556,0.64359597,0.39399337,0,0,0,0,0,0,0,0,0
26,06:30,0,0,21.9619667,13.61525558,8.23738643,925.29872237,0.21961967,0.13615256,0.08237386,0.6815048,0.61215729,0.41828556,0.64359597,0.39399337,0.44228022,0,0,0,0,0,0,0,0,0
27,06:45,0,0,52.50489898,18.3656532,36.6345175,851.50856189,0.52504899,0.18365653,0.36634518,0.61215729,0.41828556,0.64359597,0.39399337,0.44228022,0.34597292,0,0,0,0,0,0,0,0,0
28,07:00,0,0,46.4798461,48.20084204,7.18151556,645.21672286,0.46479846,0.48200842,0.07181516,0.41828556,0.64359597,0.39399337,0.44228022,0.34597292,0.52520577,0,0,0,0,0,0,0,0,0
29,07:15,0,0,36.92433606,25.79900863,62.11158492,884.96131334,0.36924336,0.25799009,0.62111585,0.64359597,0.39399337,0.44228022,0.34597292,0.52520577,0.29669264,0,0,0,0,0,0,0,0,0
30,07:30,1,1,51.63169423,31.49130823,12.9423286,619.36828667,0.51631694,0.31491308,0.12942329,0.39399337,0.44228022,0.34597292,0.52520577,0.29669264,0.22205696,0,0,0,1,0,0,0,0,0
31,07:45,0,1,53.47873733,14.49874709,29.24143743,670.74857262,0.53478737,0.14498747,0.29241437,0.44228022,0.34597292,0.52520577,0.29669264,0.22205696,0.32551404,0,0,0,1,0,0,0,0,0
32,08:00,2,3,73.00535162,21.79787512,45.06067005,568.27147768,0.73005352,0.21797875,0.4506067,0.34597292,0.52520577,0.29669264,0.22205696,0.32551404,0.0,0,0,0,1,0,0,0,0,2
33,08:15,0,3,30.247906,14.70200504,48.75738819,758.98662216,0.30247906,0.14702005,0.48757388,0.52520577,0.29669264,0.22205696,0.32551404,0.0,0.289588,0,0,0,1,0,0,0,0,2
34,08:30,3,5,79.43436883,19.28130026,46.39194239,515.83413457,0.79434369,0.192813,0.46391942,0.29669264,0.22205696,0.32551404,0.0,0.289588,0.33836237,0,0,0,0,0,3,0,0,2
35,08:45,7,12,53.27352926,39.47433278,16.49530041,436.4170224,0.53273529,0.39474333,0.164953,0.22205696,0.32551404,0.0,0.289588,0.33836237,0.35023478,0,7,0,0,0,3,0,0,2
36,09:00,8,20,34.74707262,35.17347744,27.55919324,546.50193529,0.34747073,0.35173477,0.27559193,0.32551404,0.0,0.289588,0.33836237,0.35023478,0.15886664,0,7,3,5,0,3,0,0,2
37,09:15,20,40,87.12222851,47.86068854,25.54591253,200.13431308,0.87122229,0.47860689,0.25545913,0.0,0.289588,0.33836237,0.35023478,0.15886664,0.38262667,0,14,3,18,0,3,0,0,2
38,09:30,5,42,73.70005676,14.72023639,47.55498258,508.27434552,0.73700057,0.14720236,0.47554983,0.289588,0.33836237,0.35023478,0.15886664,0.38262667,0.43118394,0,14,3,18,0,0,1,4,2
39,09:45,0,40,58.70225391,9.15388382,40.76226315,560.17337158,0.58702254,0.09153884,0.40762263,0.33836237,0.35023478,0.15886664,0.38262667,0.43118394,0.482167,0,14,3,18,0,0,1,4,0
