Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,3.75462218,979.31912392,0.0,0.0,0.03754622,0.76865418,0.77384963,0.82064478,0.84377795,0.85891823,0.80464931,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,9.87034268,19.22583686,983.8553269,0.0,0.09870343,0.19225837,0.77384963,0.82064478,0.84377795,0.85891823,0.80464931,0.97514821,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,20.88443261,26.32607854,1024.71269812,0.0,0.20884433,0.26326079,0.82064478,0.84377795,0.85891823,0.80464931,0.97514821,0.82321845,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,1.4844411,0.0,1044.91053626,0.0,0.01484441,0.0,0.84377795,0.85891823,0.80464931,0.97514821,0.82321845,0.77259761,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,12.88212189,14.37751872,1058.12968014,0.0,0.12882122,0.14377519,0.85891823,0.80464931,0.97514821,0.82321845,0.77259761,0.85602465,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,16.07788193,8.08905757,1010.74687595,0.0,0.16077882,0.08089058,0.80464931,0.97514821,0.82321845,0.77259761,0.85602465,0.75953862,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,30.66401605,1159.61138684,0.0,0.0,0.30664016,0.97514821,0.82321845,0.77259761,0.85602465,0.75953862,0.86676557,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,22.91502759,33.42733704,1026.95979972,0.0,0.22915028,0.33427337,0.82321845,0.77259761,0.85602465,0.75953862,0.86676557,0.77951396,0,0,0,0,0,0,0,0,0
8,02:00,0,0,1.51197861,0.86506004,2.3161666,982.76217397,0.01511979,0.0086506,0.02316167,0.77259761,0.85602465,0.75953862,0.86676557,0.77951396,0.79774086,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,18.76234852,47.7963818,1055.60325981,0.0,0.18762349,0.47796382,0.85602465,0.75953862,0.86676557,0.77951396,0.79774086,0.73282547,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,13.74602043,15.53576921,971.36022382,0.0,0.1374602,0.15535769,0.75953862,0.86676557,0.77951396,0.79774086,0.73282547,0.65206886,0,0,0,0,0,0,0,0,0
11,02:45,0,0,2.02360188,0.74225831,28.67498899,1064.98127883,0.02023602,0.00742258,0.28674989,0.86676557,0.77951396,0.79774086,0.73282547,0.65206886,0.54203372,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,16.2517434,9.43025263,988.8009212,0.0,0.16251743,0.09430253,0.77951396,0.79774086,0.73282547,0.65206886,0.54203372,0.62876944,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,14.14912548,5.8590154,1004.71503526,0.0,0.14149125,0.05859015,0.79774086,0.73282547,0.65206886,0.54203372,0.62876944,0.71791039,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,48.46674103,26.41611307,948.03667196,0.0,0.48466741,0.26416113,0.73282547,0.65206886,0.54203372,0.62876944,0.71791039,0.60302572,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,42.79117555,0.0,877.52716585,0.0,0.42791176,0.0,0.65206886,0.54203372,0.62876944,0.71791039,0.60302572,0.68762586,0,0,0,0,0,0,0,0,0
16,04:00,0,0,5.83220252,53.87743289,7.63624316,781.45424699,0.05832203,0.53877433,0.07636243,0.54203372,0.62876944,0.71791039,0.60302572,0.68762586,0.63920306,0,0,0,0,0,0,0,0,0
17,04:15,0,0,7.91420839,7.18529716,0.0,857.18418628,0.07914208,0.07185297,0.0,0.62876944,0.71791039,0.60302572,0.68762586,0.63920306,0.506163,0,0,0,0,0,0,0,0,0
18,04:30,0,0,7.41557799,0.06017132,30.4777305,935.01415217,0.07415578,0.00060171,0.3047773,0.71791039,0.60302572,0.68762586,0.63920306,0.506163,0.41446675,0,0,0,0,0,0,0,0,0
19,04:45,0,0,5.6082922,28.12294219,31.01475731,834.7070496,0.05608292,0.28122942,0.31014757,0.60302572,0.68762586,0.63920306,0.506163,0.41446675,0.56205641,0,0,0,0,0,0,0,0,0
20,05:00,0,0,3.19830533,8.1348427,31.00931972,908.57238257,0.03198305,0.08134843,0.3100932,0.68762586,0.63920306,0.506163,0.41446675,0.56205641,0.67372562,0,0,0,0,0,0,0,0,0
21,05:15,0,0,16.51681599,20.54413483,63.99103554,866.29389813,0.16516816,0.20544135,0.63991036,0.63920306,0.506163,0.41446675,0.56205641,0.67372562,0.55269509,0,0,0,0,0,0,0,0,0
22,05:30,0,0,20.63625462,13.33481604,17.13148334,750.13512134,0.20636255,0.13334816,0.17131483,0.506163,0.41446675,0.56205641,0.67372562,0.55269509,0.50757867,0,0,0,0,0,0,0,0,0
23,05:45,0,0,26.93260898,59.63247307,55.19674284,670.07409362,0.26932609,0.59632473,0.55196743,0.41446675,0.56205641,0.67372562,0.55269509,0.50757867,0.30340072,0,0,0,0,0,0,0,0,0
24,06:00,0,0,30.06212576,14.66317134,45.08449948,798.93628257,0.30062126,0.14663171,0.45084499,0.56205641,0.67372562,0.55269509,0.50757867,0.30340072,0.62181173,0,0,0,0,0,0,0,0,0
25,06:15,0,0,10.13618729,24.32252947,54.8326994,896.43593143,0.10136187,0.24322529,0.54832699,0.67372562,0.55269509,0.50757867,0.30340072,0.62181173,0.36748088,0,0,0,0,0,0,0,0,0
26,06:30,0,0,16.79796048,13.73476703,14.9939605,790.76281603,0.1679796,0.13734767,0.14993961,0.55269509,0.50757867,0.30340072,0.62181173,0.36748088,0.49336557,0,0,0,0,0,0,0,0,0
27,06:45,0,0,42.66773893,18.40783023,39.54815761,751.3711618,0.42667739,0.1840783,0.39548158,0.50757867,0.30340072,0.62181173,0.36748088,0.49336557,0.43697481,0,0,0,0,0,0,0,0,0
28,07:00,0,0,40.26012812,44.28743088,3.67360003,573.10109369,0.40260128,0.44287431,0.036736,0.30340072,0.62181173,0.36748088,0.49336557,0.43697481,0.6802419,0,0,0,0,0,0,0,0,0
29,07:15,8,8,32.98832977,22.57251058,55.74731998,851.10932955,0.3298833,0.22572511,0.5574732,0.62181173,0.36748088,0.49336557,0.43697481,0.6802419,0.43678239,0,0,0,8,0,0,0,0,0
30,07:30,0,8,47.13390469,26.2902414,0.75571244,629.05020689,0.47133905,0.26290241,0.00755712,0.36748088,0.49336557,0.43697481,0.6802419,0.43678239,0.35399132,0,0,0,8,0,0,0,0,0
