Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,9.89598059,48.26515261,1140.84716954,0.0,0.09895981,0.48265153,0.68699857,0.59829316,0.585237,0.53433317,0.61244361,0.58482619,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,34.09843491,53.27661907,1036.78479953,0.0,0.34098435,0.53276619,0.59829316,0.585237,0.53433317,0.61244361,0.58482619,0.76770094,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,39.60618138,54.55255744,1021.46831646,0.0,0.39606181,0.54552557,0.585237,0.53433317,0.61244361,0.58482619,0.76770094,0.66494931,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,13.76428452,5.7972583,961.75184808,0.0,0.13764285,0.05797258,0.53433317,0.61244361,0.58482619,0.76770094,0.66494931,0.62024407,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,20.47523313,33.62976817,1053.38501981,0.0,0.20475233,0.33629768,0.61244361,0.58482619,0.76770094,0.66494931,0.62024407,0.71422528,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,21.20162283,22.218581,1020.98638111,0.0,0.21201623,0.22218581,0.58482619,0.76770094,0.66494931,0.62024407,0.71422528,0.62448192,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,3.68894553,42.51900055,1235.52098617,0.0,0.03688946,0.42519001,0.76770094,0.66494931,0.62024407,0.71422528,0.62448192,0.74548783,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,23.60670934,42.20254562,1114.98066269,0.0,0.23606709,0.42202546,0.66494931,0.62024407,0.71422528,0.62448192,0.74548783,0.69404776,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.6572519,0.90472586,2.31103628,1062.5359135,0.02657252,0.00904726,0.02311036,0.62024407,0.71422528,0.62448192,0.74548783,0.69404776,0.75227545,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,15.1555501,42.09027172,1172.78745112,0.0,0.1515555,0.42090272,0.71422528,0.62448192,0.74548783,0.69404776,0.75227545,0.74741723,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,8.63748695,5.5502432,1067.50743593,0.0,0.08637487,0.05550243,0.62448192,0.74548783,0.69404776,0.75227545,0.74741723,0.6471142,0,0,0,0,0,0,0,0,0
11,02:45,0,0,3.84346302,0.0,27.91269914,1209.4622703,0.03843463,0.0,0.27912699,0.74548783,0.69404776,0.75227545,0.74741723,0.6471142,0.59315852,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,0.0,17.66100584,1149.11673012,0.0,0.0,0.17661006,0.69404776,0.75227545,0.74741723,0.6471142,0.59315852,0.56139635,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,0.0,23.48667648,1217.42497944,0.0,0.0,0.23486676,0.75227545,0.74741723,0.6471142,0.59315852,0.56139635,0.66491351,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,2.55038675,55.67299053,1211.72569156,0.0,0.02550387,0.55672991,0.74741723,0.6471142,0.59315852,0.56139635,0.66491351,0.53064926,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,0.0,19.62859629,1094.05788455,0.0,0.0,0.19628596,0.6471142,0.59315852,0.56139635,0.66491351,0.53064926,0.59776426,0,0,0,0,0,0,0,0,0
16,04:00,3,3,12.10570183,13.48128782,40.52702254,1030.7612335,0.12105702,0.13481288,0.40527023,0.59315852,0.56139635,0.66491351,0.53064926,0.59776426,0.59489306,0,0,0,3,0,0,0,0,0
17,04:15,0,3,15.72530304,0.0,0.92539516,993.50029321,0.15725303,0.0,0.00925395,0.56139635,0.66491351,0.53064926,0.59776426,0.59489306,0.50238619,0,0,0,3,0,0,0,0,0
18,04:30,0,3,14.93019952,7.15395625,38.85589538,1114.93866928,0.149302,0.07153956,0.38855895,0.66491351,0.53064926,0.59776426,0.59489306,0.50238619,0.50181134,0,0,0,3,0,0,0,0,0
19,04:45,0,3,10.05597165,53.69873449,29.0646188,957.4301659,0.10055972,0.53698734,0.29064619,0.53064926,0.59776426,0.59489306,0.50238619,0.50181134,0.66326528,0,0,0,3,0,0,0,0,0
20,05:00,0,0,5.41791263,48.96724485,22.45070792,1036.16432837,0.05417913,0.48967245,0.22450708,0.59776426,0.59489306,0.50238619,0.50181134,0.66326528,0.80065,0,0,0,0,0,0,0,0,0
21,05:15,0,0,25.87620663,56.7430242,57.03708881,1032.79606043,0.25876207,0.56743024,0.57037089,0.59489306,0.50238619,0.50181134,0.66326528,0.80065,0.66953165,0,0,0,0,0,0,0,0,0
22,05:30,0,0,31.70105194,37.64821005,6.54266001,924.27411111,0.31701052,0.3764821,0.0654266,0.50238619,0.50181134,0.66326528,0.80065,0.66953165,0.60499348,0,0,0,0,0,0,0,0,0
23,05:45,0,0,41.80195267,63.9136267,55.29815021,923.59973903,0.41801953,0.63913627,0.5529815,0.50181134,0.66326528,0.80065,0.66953165,0.60499348,0.3972385,0,0,0,0,0,0,0,0,0
24,06:00,0,0,46.06334876,6.78980023,47.43245547,1113.00509103,0.46063349,0.067898,0.47432455,0.66326528,0.80065,0.66953165,0.60499348,0.3972385,0.66527876,0,0,0,0,0,0,0,0,0
25,06:15,1,1,15.4396261,12.09698289,56.01080766,1274.17428785,0.15439626,0.12096983,0.56010808,0.80065,0.66953165,0.60499348,0.3972385,0.66527876,0.39425743,0,0,0,1,0,0,0,0,0
26,06:30,0,1,26.64279207,7.90820821,12.27334165,1120.3563154,0.26642792,0.07908208,0.12273342,0.66953165,0.60499348,0.3972385,0.66527876,0.39425743,0.48580744,0,0,0,1,0,0,0,0,0
27,06:45,0,1,66.53164573,20.31691199,41.34804592,1044.64509968,0.66531646,0.20316912,0.41348046,0.60499348,0.3972385,0.66527876,0.39425743,0.48580744,0.41274639,0,0,0,1,0,0,0,0,0
28,07:00,0,1,65.29773567,56.69804041,7.67357237,800.92291739,0.65297736,0.5669804,0.07673572,0.3972385,0.66527876,0.39425743,0.48580744,0.41274639,0.62293878,0,0,0,1,0,0,0,0,0
29,07:15,0,0,54.44645971,33.8676984,69.60871861,1115.3671581,0.5444646,0.33867698,0.69608719,0.66527876,0.39425743,0.48580744,0.41274639,0.62293878,0.36670407,0,0,0,0,0,0,0,0,0
30,07:30,0,0,77.20044702,33.07536964,15.35057721,797.42575355,0.77200447,0.3307537,0.15350577,0.39425743,0.48580744,0.41274639,0.62293878,0.36670407,0.28461474,0,0,0,0,0,0,0,0,0
31,07:45,6,6,78.76556265,3.95763094,37.16218555,904.82518817,0.78765563,0.03957631,0.37162186,0.48580744,0.41274639,0.62293878,0.36670407,0.28461474,0.40644483,0,0,0,0,6,0,0,0,0
32,08:00,0,6,100.0,5.51802069,59.91003098,819.11558433,1.0,0.05518021,0.59910031,0.41274639,0.62293878,0.36670407,0.28461474,0.40644483,0.0,0,0,0,0,6,0,0,0,0
33,08:15,2,8,41.80757939,0.0,65.62939364,1065.69714423,0.41807579,0.0,0.65629394,0.62293878,0.36670407,0.28461474,0.40644483,0.0,0.36380899,0,0,0,2,6,0,0,0,0
34,08:30,0,8,100.0,9.16388601,65.65898295,765.10227822,1.0,0.09163886,0.65658983,0.36670407,0.28461474,0.40644483,0.0,0.36380899,0.42955825,0,0,0,2,6,0,0,0,0
35,08:45,2,10,68.93879437,40.82562059,32.73635337,668.80137717,0.68938794,0.40825621,0.32736353,0.28461474,0.40644483,0.0,0.36380899,0.42955825,0.4662228,0,0,0,4,6,0,0,0,0
36,09:00,8,18,46.66123642,46.11159703,43.53736816,811.72307969,0.46661236,0.46111597,0.43537368,0.40644483,0.0,0.36380899,0.42955825,0.4662228,0.26158593,0,0,0,10,6,2,0,0,0
37,09:15,5,16,100.0,66.71399364,40.75028743,334.91324131,1.0,0.66713994,0.40750287,0.0,0.36380899,0.42955825,0.4662228,0.26158593,0.46238165,0,0,0,14,0,2,0,0,0
38,09:30,1,17,100.0,33.16985091,64.43912804,761.70598692,1.0,0.33169851,0.64439128,0.36380899,0.42955825,0.4662228,0.26158593,0.46238165,0.48829303,0,0,0,14,0,2,0,1,0
39,09:45,5,20,96.61498951,22.22100121,56.23859598,838.83797214,0.9661499,0.22221001,0.56238596,0.42955825,0.4662228,0.26158593,0.46238165,0.48829303,0.49623698,0,0,0,14,0,2,0,4,0
40,10:00,10,22,76.63889367,63.52132439,100.0,881.849995,0.76638894,0.63521324,1.0,0.4662228,0.26158593,0.46238165,0.48829303,0.49623698,0.48459969,4,3,0,11,0,0,0,4,0
41,10:15,6,25,100.0,60.90757457,65.96909096,641.78575166,1.0,0.60907575,0.65969091,0.26158593,0.46238165,0.48829303,0.49623698,0.48459969,0.51306222,4,7,0,10,0,0,0,4,0
42,10:30,6,31,81.37648573,63.6852182,100.0,877.34386117,0.81376486,0.63685218,1.0,0.46238165,0.48829303,0.49623698,0.48459969,0.51306222,0.42287012,5,10,2,10,0,0,0,4,0
43,10:45,11,42,88.2578421,29.56610068,71.57361346,907.74109879,0.88257842,0.29566101,0.71573613,0.48829303,0.49623698,0.48459969,0.51306222,0.42287012,0.37533065,5,13,2,13,5,0,0,4,0
44,11:00,3,40,27.06465509,100.0,100.0,917.06032867,0.27064655,1.0,1.0,0.49623698,0.48459969,0.51306222,0.42287012,0.37533065,0.27600487,5,13,2,9,5,0,0,4,2
45,11:15,7,46,39.78846336,95.37105021,100.0,903.40835272,0.39788463,0.9537105,1.0,0.48459969,0.51306222,0.42287012,0.37533065,0.27600487,0.49933238,8,17,2,8,5,0,0,4,2
46,11:30,5,36,39.51674387,86.49609516,100.0,936.7984101,0.39516744,0.86496095,1.0,0.51306222,0.42287012,0.37533065,0.27600487,0.49933238,0.44627612,3,12,1,7,5,0,0,3,5
47,11:45,7,34,60.5959914,64.84145965,72.21698377,830.99196154,0.60595991,0.6484146,0.72216984,0.42287012,0.37533065,0.27600487,0.49933238,0.44627612,0.36646561,3,9,2,5,4,3,0,3,5
48,12:00,16,47,28.18673913,100.0,83.07047662,775.22231445,0.28186739,1.0,0.83070477,0.37533065,0.27600487,0.49933238,0.44627612,0.36646561,0.24882411,5,9,4,12,4,3,0,3,7
49,12:15,20,64,46.95466418,100.0,84.21948814,658.70094356,0.46954664,1.0,0.84219488,0.27600487,0.49933238,0.44627612,0.36646561,0.24882411,0.28686218,6,16,4,11,10,7,0,3,7
50,12:30,8,62,13.428381,70.9102211,75.72688662,920.69161522,0.13428381,0.70910221,0.75726887,0.49933238,0.44627612,0.36646561,0.24882411,0.28686218,0.52504719,6,14,3,14,9,7,0,2,7
51,12:45,15,64,37.76438484,68.24287865,100.0,858.45009074,0.37764385,0.68242879,1.0,0.44627612,0.36646561,0.24882411,0.28686218,0.52504719,0.52127472,10,13,3,14,13,7,0,0,4
52,13:00,11,63,6.75846595,100.0,73.04387956,764.82253353,0.06758466,1.0,0.7304388,0.36646561,0.24882411,0.28686218,0.52504719,0.52127472,0.32351561,14,14,2,6,15,7,0,0,5
53,13:15,9,60,32.41861391,99.3708117,75.3595131,626.81456673,0.32418614,0.99370812,0.75359513,0.24882411,0.28686218,0.52504719,0.52127472,0.32351561,0.31871395,14,11,2,5,18,5,0,2,3
54,13:30,6,57,38.41756989,93.26811797,95.96080608,671.43790627,0.3841757,0.93268118,0.95960806,0.28686218,0.52504719,0.52127472,0.32351561,0.31871395,0.60399184,13,5,2,11,16,5,0,2,3
55,13:45,7,49,14.91551614,64.40057831,100.0,950.85825105,0.14915516,0.64400578,1.0,0.52504719,0.52127472,0.32351561,0.31871395,0.60399184,0.23643448,9,2,2,11,15,2,3,2,3
56,14:00,14,58,25.51220897,53.23239356,100.0,946.4326838,0.25512209,0.53232394,1.0,0.52127472,0.32351561,0.31871395,0.60399184,0.23643448,0.27628237,12,2,6,13,16,2,3,2,2
57,14:15,2,53,25.38420733,77.57719858,59.04427262,714.4368879,0.25384207,0.77577199,0.59044273,0.32351561,0.31871395,0.60399184,0.23643448,0.27628237,0.27317864,12,2,4,12,16,2,3,0,2
