Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,16.96284889,1007.07299595,0.0,0.0,0.16962849,0.60662623,0.54507071,0.54997504,0.53744667,0.60537359,0.59271764,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,12.60719923,28.18883505,935.12399668,0.0,0.12607199,0.28188835,0.54507071,0.54997504,0.53744667,0.60537359,0.59271764,0.76803663,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,14.80153534,33.62170335,940.85640504,0.0,0.14801535,0.33621703,0.54997504,0.53744667,0.60537359,0.59271764,0.76803663,0.67793143,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,0.0,0.0,926.21265516,0.0,0.0,0.0,0.53744667,0.60537359,0.59271764,0.76803663,0.67793143,0.6742962,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,0.0,19.97429422,1005.60884402,0.0,0.0,0.19974294,0.60537359,0.59271764,0.76803663,0.67793143,0.6742962,0.72420068,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,0.0,10.95995258,990.81597727,0.0,0.0,0.10959953,0.59271764,0.76803663,0.67793143,0.6742962,0.72420068,0.65182646,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,30.04005671,1195.73707652,0.0,0.0,0.30040057,0.76803663,0.67793143,0.6742962,0.72420068,0.65182646,0.74374295,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,3.37966598,27.96133529,1090.41786754,0.0,0.03379666,0.27961335,0.67793143,0.6742962,0.72420068,0.65182646,0.74374295,0.68738659,0,0,0,0,0,0,0,0,0
8,02:00,0,0,1.94005535,0.0,0.0,1086.16883954,0.01940055,0.0,0.0,0.6742962,0.72420068,0.65182646,0.74374295,0.68738659,0.75099571,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,12.93505237,28.34415064,1144.49955557,0.0,0.12935052,0.28344151,0.72420068,0.65182646,0.74374295,0.68738659,0.75099571,0.72645327,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,22.67357731,0.0,1059.90515708,0.0,0.22673577,0.0,0.65182646,0.74374295,0.68738659,0.75099571,0.72645327,0.65844527,0,0,0,0,0,0,0,0,0
11,02:45,0,0,3.52766084,21.23468772,12.46701248,1167.34147321,0.03527661,0.21234688,0.12467012,0.74374295,0.68738659,0.75099571,0.72645327,0.65844527,0.59528989,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,40.77509803,1.64196689,1101.46950572,0.0,0.40775098,0.01641967,0.68738659,0.75099571,0.72645327,0.65844527,0.59528989,0.63250206,0,0,0,0,0,0,0,0,0
