Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,42.61084334,1148.92340133,0.0,0.0,0.42610843,0.78089317,0.69741163,0.66512018,0.61029176,0.6774544,0.64538326,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,8.70239512,50.27908754,1055.01908662,0.0,0.08702395,0.50279088,0.69741163,0.66512018,0.61029176,0.6774544,0.64538326,0.80614769,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,10.08268776,55.4917891,1018.69601021,0.0,0.10082688,0.55491789,0.66512018,0.61029176,0.6774544,0.64538326,0.80614769,0.70432915,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,0.0,14.47402252,957.02219786,0.0,0.0,0.14474023,0.61029176,0.6774544,0.64538326,0.80614769,0.70432915,0.65965006,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,0.0,40.63374624,1032.570172,0.0,0.0,0.40633746,0.6774544,0.64538326,0.80614769,0.70432915,0.65965006,0.71578686,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,0.0,30.67851935,996.49491312,0.0,0.0,0.30678519,0.64538326,0.80614769,0.70432915,0.65965006,0.71578686,0.62096002,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,49.2252467,1177.3309769,0.0,0.0,0.49225247,0.80614769,0.70432915,0.65965006,0.71578686,0.62096002,0.71641678,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,19.70029498,50.40996655,1062.80027339,0.0,0.19700295,0.50409967,0.70432915,0.65965006,0.71578686,0.62096002,0.71641678,0.65315441,0,0,0,0,0,0,0,0,0
8,02:00,0,0,3.92319031,5.06641569,16.95716535,1012.54293766,0.0392319,0.05066416,0.16957165,0.65965006,0.71578686,0.62096002,0.71641678,0.65315441,0.68332869,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,26.16113725,54.19158403,1075.68849257,0.0,0.26161137,0.54191584,0.71578686,0.62096002,0.71641678,0.65315441,0.68332869,0.63913862,0,0,0,0,0,0,0,0,0
