Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,17.31984261,39.02593052,1103.78494474,0.0,0.17319843,0.39025931,0.72450391,0.67218508,0.68010748,0.6716767,0.75226766,0.74035919,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,37.97281509,48.82661786,1038.52932994,0.0,0.37972815,0.48826618,0.67218508,0.68010748,0.6716767,0.75226766,0.74035919,0.90586331,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,41.53322753,54.01708356,1048.41069331,0.0,0.41533228,0.54017084,0.68010748,0.6716767,0.75226766,0.74035919,0.90586331,0.82634731,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,17.49746514,17.89143584,1037.8952546,0.0,0.17497465,0.17891436,0.6716767,0.75226766,0.74035919,0.90586331,0.82634731,0.80715074,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,24.18552295,43.13787156,1138.41379138,0.0,0.24185523,0.43137872,0.75226766,0.74035919,0.90586331,0.82634731,0.80715074,0.85976679,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,25.65259811,33.26868426,1123.56073583,0.0,0.25652598,0.33268684,0.74035919,0.90586331,0.82634731,0.80715074,0.85976679,0.76713408,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,7.11081974,48.52123442,1329.98874315,0.0,0.0711082,0.48521234,0.90586331,0.82634731,0.80715074,0.85976679,0.76713408,0.83787398,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,27.87209129,45.59877075,1230.81097005,0.0,0.27872091,0.45598771,0.82634731,0.80715074,0.85976679,0.76713408,0.83787398,0.75900041,0,0,0,0,0,0,0,0,0
8,02:00,0,0,3.25929655,6.49116105,7.36757475,1206.86770152,0.03259297,0.06491161,0.07367575,0.80715074,0.85976679,0.76713408,0.83787398,0.75900041,0.76895122,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,23.20811797,39.32427425,1272.49402716,0.0,0.23208118,0.39324274,0.85976679,0.76713408,0.83787398,0.75900041,0.76895122,0.71683433,0,0,0,0,0,0,0,0,0
