Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,53.32422664,971.96522833,0.0,0.0,0.53324227,0.78819397,0.72714316,0.71067413,0.66357106,0.74463552,0.68823915,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,24.86902541,59.44826747,924.33724489,0.0,0.24869025,0.59448267,0.72714316,0.71067413,0.66357106,0.74463552,0.68823915,0.86779768,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,36.83069636,59.00941125,911.48914522,0.0,0.36830696,0.59009411,0.71067413,0.66357106,0.74463552,0.68823915,0.86779768,0.71383833,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,12.06228179,17.24735571,874.74231061,0.0,0.12062282,0.17247356,0.66357106,0.74463552,0.68823915,0.86779768,0.71383833,0.64700175,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,20.52754758,43.80123544,937.98368101,0.0,0.20527548,0.43801235,0.74463552,0.68823915,0.86779768,0.71383833,0.64700175,0.72831605,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,20.76032677,36.20254631,893.98679702,0.0,0.20760327,0.36202546,0.68823915,0.86779768,0.71383833,0.64700175,0.72831605,0.59609611,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,53.85126061,1034.06701032,0.0,0.0,0.53851261,0.86779768,0.71383833,0.64700175,0.72831605,0.59609611,0.74851034,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,18.74826109,55.35352034,913.9576557,0.0,0.18748261,0.5535352,0.71383833,0.64700175,0.72831605,0.59609611,0.74851034,0.68151748,0,0,0,0,0,0,0,0,0
8,02:00,0,0,2.71386392,0.0,19.39753291,861.81598576,0.02713864,0.0,0.19397533,0.64700175,0.72831605,0.59609611,0.74851034,0.68151748,0.78946462,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,18.06898189,55.88405752,925.25226213,0.0,0.18068982,0.55884058,0.72831605,0.59609611,0.74851034,0.68151748,0.78946462,0.76162144,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,20.99867656,20.48200607,822.10262469,0.0,0.20998677,0.20482006,0.59609611,0.74851034,0.68151748,0.78946462,0.76162144,0.66906855,0,0,0,0,0,0,0,0,0
11,02:45,0,0,3.10183594,8.78046903,38.47951477,941.00656511,0.03101836,0.08780469,0.38479515,0.74851034,0.68151748,0.78946462,0.76162144,0.66906855,0.63112211,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,24.84017117,28.04084275,888.74297158,0.0,0.24840171,0.28040843,0.68151748,0.78946462,0.76162144,0.66906855,0.63112211,0.64268159,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,15.85506798,34.32697591,972.9565058,0.0,0.15855068,0.34326976,0.78946462,0.76162144,0.66906855,0.63112211,0.64268159,0.72665126,0,0,0,0,0,0,0,0,0
14,03:30,0,0,0.0,47.39655321,61.37092549,951.23502193,0.0,0.47396553,0.61370925,0.76162144,0.66906855,0.63112211,0.64268159,0.72665126,0.54562013,0,0,0,0,0,0,0,0,0
15,03:45,0,0,0.0,40.89777435,28.22016556,879.03110505,0.0,0.40897774,0.28220166,0.66906855,0.63112211,0.64268159,0.72665126,0.54562013,0.60375031,0,0,0,0,0,0,0,0,0
16,04:00,0,0,10.67474834,56.78750004,46.32263409,849.42768952,0.10674748,0.567875,0.46322634,0.63112211,0.64268159,0.72665126,0.54562013,0.60375031,0.54381573,0,0,0,0,0,0,0,0,0
