Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,54.80600801,1203.93824532,0.0,0.0,0.54806008,0.82824239,0.75576831,0.74573777,0.71103245,0.78003409,0.73714979,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,17.96712673,64.16023575,1119.56348562,0.0,0.17967127,0.64160236,0.75576831,0.74573777,0.71103245,0.78003409,0.73714979,0.87991804,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,25.33191934,68.21972303,1107.88587604,0.0,0.25331919,0.68219723,0.74573777,0.71103245,0.78003409,0.73714979,0.87991804,0.7487413,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,0.0,25.99200905,1067.48173883,0.0,0.0,0.25992009,0.71103245,0.78003409,0.73714979,0.87991804,0.7487413,0.68894723,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,3.70717925,51.41086675,1147.81385164,0.0,0.03707179,0.51410867,0.78003409,0.73714979,0.87991804,0.7487413,0.68894723,0.74039454,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,9.40141463,39.97041089,1097.88770435,0.0,0.09401415,0.39970411,0.73714979,0.87991804,0.7487413,0.68894723,0.74039454,0.62255494,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,54.08433783,1264.09934127,0.0,0.0,0.54084338,0.87991804,0.7487413,0.68894723,0.74039454,0.62255494,0.71870988,0,0,0,0,0,0,0,0,0
7,01:45,3,3,0.0,18.06226608,48.36127761,1111.38260203,0.0,0.18062266,0.48361278,0.7487413,0.68894723,0.74039454,0.62255494,0.71870988,0.65737988,0,0,0,3,0,0,0,0,0
8,02:00,0,3,0.99784151,0.0,5.51511261,1041.76999268,0.00997842,0.0,0.05515113,0.68894723,0.74039454,0.62255494,0.71870988,0.65737988,0.69832182,0,0,0,3,0,0,0,0,0
9,02:15,0,3,0.0,17.41435257,39.73846339,1101.66525775,0.0,0.17414353,0.39738463,0.74039454,0.62255494,0.71870988,0.65737988,0.69832182,0.68252191,0,0,0,3,0,0,0,0,0
