Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,15.02443061,38.78392763,1038.39614528,0.0,0.15024431,0.38783928,0.73140331,0.64723426,0.63050701,0.60430747,0.66758547,0.63375135,0,0,0,0,0,0,0,0,0
1,00:15,2,2,0.0,36.50169626,49.32047342,954.83136654,0.0,0.36501696,0.49320473,0.64723426,0.63050701,0.60430747,0.66758547,0.63375135,0.80516827,2,0,0,0,0,0,0,0,0
2,00:30,0,2,0.0,41.62657687,53.40324613,938.2242011,0.0,0.41626577,0.53403246,0.63050701,0.60430747,0.66758547,0.63375135,0.80516827,0.70390127,2,0,0,0,0,0,0,0,0
3,00:45,0,2,0.0,12.52557854,14.65625319,912.21275834,0.0,0.12525579,0.14656253,0.60430747,0.66758547,0.63375135,0.80516827,0.70390127,0.65143718,2,0,0,0,0,0,0,0,0
4,01:00,0,2,0.0,13.29168042,38.26407537,975.03647087,0.0,0.1329168,0.38264075,0.66758547,0.63375135,0.80516827,0.70390127,0.65143718,0.7305934,2,0,0,0,0,0,0,0,0
5,01:15,0,2,0.0,7.28869495,27.92802056,941.44525091,0.0,0.07288695,0.27928021,0.63375135,0.80516827,0.70390127,0.65143718,0.7305934,0.62961602,2,0,0,0,0,0,0,0,0
6,01:30,0,2,0.0,0.0,43.41324875,1111.63153362,0.0,0.0,0.43413249,0.80516827,0.70390127,0.65143718,0.7305934,0.62961602,0.7237102,2,0,0,0,0,0,0,0,0
7,01:45,0,2,0.0,0.0,40.73014567,1011.09155255,0.0,0.0,0.40730146,0.70390127,0.65143718,0.7305934,0.62961602,0.7237102,0.66074971,2,0,0,0,0,0,0,0,0
8,02:00,0,2,3.37997609,0.0,4.33684704,959.00410639,0.03379976,0.0,0.04336847,0.65143718,0.7305934,0.62961602,0.7237102,0.66074971,0.69695626,2,0,0,0,0,0,0,0,0
9,02:15,0,2,0.0,0.0,34.57324892,1037.59204881,0.0,0.0,0.34573249,0.7305934,0.62961602,0.7237102,0.66074971,0.69695626,0.641686,2,0,0,0,0,0,0,0,0
