Time_slot,Clock_time,New_arrivals,Active_vehicles,PV_raw,WT_raw,Load_raw,Price_raw,PV_norm,WT_norm,Load_norm,Price_norm,Price_t_plus_1_norm,Price_t_plus_2_norm,Price_t_plus_3_norm,Price_t_plus_4_norm,Price_t_plus_5_norm,Active_station_0,Active_station_1,Active_station_2,Active_station_3,Active_station_4,Active_station_5,Active_station_6,Active_station_7,Active_station_8
0,00:00,0,0,0.0,0.0,15.03010404,879.25250459,0.0,0.0,0.15030104,0.57957913,0.53333857,0.56237695,0.57076853,0.64368512,0.65295855,0,0,0,0,0,0,0,0,0
1,00:15,0,0,0.0,8.96869057,23.94375459,825.07042741,0.0,0.08968691,0.23943755,0.53333857,0.56237695,0.57076853,0.64368512,0.65295855,0.82354422,0,0,0,0,0,0,0,0,0
2,00:30,0,0,0.0,13.73116818,30.91269263,859.09596472,0.0,0.13731168,0.30912693,0.56237695,0.57076853,0.64368512,0.65295855,0.82354422,0.74787965,0,0,0,0,0,0,0,0,0
3,00:45,0,0,0.0,0.0,0.0,868.92873767,0.0,0.0,0.0,0.57076853,0.64368512,0.65295855,0.82354422,0.74787965,0.70191347,0,0,0,0,0,0,0,0,0
4,01:00,0,0,0.0,0.0,22.19074291,954.36829376,0.0,0.0,0.22190743,0.64368512,0.65295855,0.82354422,0.74787965,0.70191347,0.77720252,0,0,0,0,0,0,0,0,0
5,01:15,0,0,0.0,5.16954008,16.33663202,965.23437541,0.0,0.0516954,0.16336632,0.65295855,0.82354422,0.74787965,0.70191347,0.77720252,0.67388575,0,0,0,0,0,0,0,0,0
6,01:30,0,0,0.0,0.0,38.94113776,1165.11705921,0.0,0.0,0.38941138,0.82354422,0.74787965,0.70191347,0.77720252,0.67388575,0.75594958,0,0,0,0,0,0,0,0,0
7,01:45,0,0,0.0,21.61664426,40.25687955,1076.45757767,0.0,0.21616644,0.4025688,0.74787965,0.70191347,0.77720252,0.67388575,0.75594958,0.6797798,0,0,0,0,0,0,0,0,0
8,02:00,0,0,3.73292436,3.21795815,3.87044832,1022.59700079,0.03732924,0.03217958,0.03870448,0.70191347,0.77720252,0.67388575,0.75594958,0.6797798,0.69262098,0,0,0,0,0,0,0,0,0
9,02:15,0,0,0.0,22.6419124,46.21876846,1110.81647063,0.0,0.22641912,0.46218768,0.77720252,0.67388575,0.75594958,0.6797798,0.69262098,0.6439117,0,0,0,0,0,0,0,0,0
10,02:30,0,0,0.0,19.11952873,11.02649477,989.7556958,0.0,0.19119529,0.11026495,0.67388575,0.75594958,0.6797798,0.69262098,0.6439117,0.54562429,0,0,0,0,0,0,0,0,0
11,02:45,0,0,4.66349535,0.72467905,33.31448809,1085.91347471,0.04663495,0.00724679,0.33314488,0.75594958,0.6797798,0.69262098,0.6439117,0.54562429,0.47756952,0,0,0,0,0,0,0,0,0
12,03:00,0,0,0.0,9.33120167,25.45498129,996.66201268,0.0,0.09331202,0.25454981,0.6797798,0.69262098,0.6439117,0.54562429,0.47756952,0.45608,0,0,0,0,0,0,0,0,0
13,03:15,0,0,0.0,0.12067785,31.66159434,1011.70858697,0.0,0.00120678,0.31661594,0.69262098,0.6439117,0.54562429,0.47756952,0.45608,0.53862158,0,0,0,0,0,0,0,0,0
14,03:30,3,3,0.0,31.37943589,62.95489862,954.6337927,0.0,0.31379436,0.62954899,0.6439117,0.54562429,0.47756952,0.45608,0.53862158,0.42912043,3,0,0,0,0,0,0,0,0
15,03:45,0,3,0.0,30.21568099,28.1781875,839.46614122,0.0,0.30215681,0.28178188,0.54562429,0.47756952,0.45608,0.53862158,0.42912043,0.4717792,3,0,0,0,0,0,0,0,0
16,04:00,0,3,14.94569147,50.24843591,46.86340642,759.72338974,0.14945691,0.50248436,0.46863406,0.47756952,0.45608,0.53862158,0.42912043,0.4717792,0.44436794,3,0,0,0,0,0,0,0,0
17,04:15,0,3,20.8681068,18.91920494,7.7709769,734.54317898,0.20868107,0.18919205,0.07770977,0.45608,0.53862158,0.42912043,0.4717792,0.44436794,0.3521688,3,0,0,0,0,0,0,0,0
18,04:30,0,3,19.70533671,25.87537198,41.71299848,831.26075106,0.19705337,0.25875372,0.41712998,0.53862158,0.42912043,0.4717792,0.44436794,0.3521688,0.3186163,3,0,0,0,0,0,0,0,0
19,04:45,0,3,13.49750103,57.77120634,28.15061371,702.95346892,0.13497501,0.57771206,0.28150614,0.42912043,0.4717792,0.44436794,0.3521688,0.3186163,0.4698429,3,0,0,0,0,0,0,0,0
20,05:00,0,3,6.92851462,39.47603101,17.31498947,752.93861684,0.06928515,0.39476031,0.17314989,0.4717792,0.44436794,0.3521688,0.3186163,0.4698429,0.60721841,3,0,0,0,0,0,0,0,0
21,05:15,0,3,33.26985884,45.17960065,49.34571414,720.81964376,0.33269859,0.45179601,0.49345714,0.44436794,0.3521688,0.3186163,0.4698429,0.60721841,0.52133449,3,0,0,0,0,0,0,0,0
22,05:30,0,3,37.0660964,28.07689864,0.0,612.78588906,0.37066096,0.28076899,0.0,0.3521688,0.3186163,0.4698429,0.60721841,0.52133449,0.50076887,3,0,0,0,0,0,0,0,0
23,05:45,0,3,42.31557056,62.67399255,45.45633441,573.47095657,0.42315571,0.62673993,0.45456334,0.3186163,0.4698429,0.60721841,0.52133449,0.50076887,0.36798401,3,0,0,0,0,0,0,0,0
24,06:00,0,3,42.90265784,7.4632849,40.57193928,750.66977532,0.42902658,0.07463285,0.40571939,0.4698429,0.60721841,0.52133449,0.50076887,0.36798401,0.61987069,3,0,0,0,0,0,0,0,0
25,06:15,0,0,13.4305089,8.06797212,52.76659967,911.6386614,0.13430509,0.08067972,0.527666,0.60721841,0.52133449,0.50076887,0.36798401,0.61987069,0.38421633,0,0,0,0,0,0,0,0,0
26,06:30,0,0,21.17304367,0.0,14.72773375,811.00472049,0.21173044,0.0,0.14727734,0.52133449,0.50076887,0.36798401,0.61987069,0.38421633,0.44265954,0,0,0,0,0,0,0,0,0
27,06:45,0,0,52.12438661,0.0,43.80262239,786.90707828,0.52124387,0.0,0.43802622,0.50076887,0.36798401,0.61987069,0.38421633,0.44265954,0.35764471,0,0,0,0,0,0,0,0,0
28,07:00,0,0,50.70021007,18.27793239,12.00428182,631.31726156,0.5070021,0.18277932,0.12004282,0.36798401,0.61987069,0.38421633,0.44265954,0.35764471,0.53066638,0,0,0,0,0,0,0,0,0
29,07:15,0,0,44.94748249,0.0,69.09203537,926.46388777,0.44947482,0.0,0.69092035,0.61987069,0.38421633,0.44265954,0.35764471,0.53066638,0.30361821,0,0,0,0,0,0,0,0,0
30,07:30,0,0,67.63771104,0.77018678,13.79469417,650.33737973,0.67637711,0.00770187,0.13794694,0.38421633,0.44265954,0.35764471,0.53066638,0.30361821,0.22095009,0,0,0,0,0,0,0,0,0
31,07:45,0,0,74.19597562,0.0,28.74145012,718.81783416,0.74195976,0.0,0.2874145,0.44265954,0.35764471,0.53066638,0.30361821,0.22095009,0.33012189,0,0,0,0,0,0,0,0,0
32,08:00,0,0,100.0,0.0,43.33700426,619.20225207,1.0,0.0,0.43337004,0.35764471,0.53066638,0.30361821,0.22095009,0.33012189,0.0,0,0,0,0,0,0,0,0,0
33,08:15,0,0,40.61526207,0.0,46.09381999,821.93930071,0.40615262,0.0,0.4609382,0.53066638,0.30361821,0.22095009,0.33012189,0.0,0.30010858,0,0,0,0,0,0,0,0,0
34,08:30,0,0,100.0,12.38817997,43.02948342,555.89703731,1.0,0.1238818,0.43029483,0.30361821,0.22095009,0.33012189,0.0,0.30010858,0.35523536,0,0,0,0,0,0,0,0,0
35,08:45,5,5,68.87252871,48.56262024,12.30362169,459.03119333,0.68872529,0.4856262,0.12303622,0.22095009,0.33012189,0.0,0.30010858,0.35523536,0.3748505,0,2,0,0,0,0,3,0,0
36,09:00,1,6,45.02595899,60.54974618,25.17950041,586.95255259,0.45025959,0.60549746,0.251795,0.33012189,0.0,0.30010858,0.35523536,0.3748505,0.195679,0,2,0,0,1,0,3,0,0
37,09:15,3,9,100.0,87.84513478,25.66825323,200.13431308,1.0,0.87845135,0.25668253,0.0,0.30010858,0.35523536,0.3748505,0.195679,0.39147441,0,5,0,0,1,0,3,0,0
38,09:30,2,11,91.47883971,59.75633841,51.63530047,551.78464678,0.9147884,0.59756338,0.516353,0.30010858,0.35523536,0.3748505,0.195679,0.39147441,0.413238,0,5,0,0,2,0,4,0,0
39,09:45,3,9,76.2874404,51.62219591,44.0453037,616.3791113,0.7628744,0.51622196,0.44045304,0.35523536,0.3748505,0.195679,0.39147441,0.413238,0.47972205,0,3,0,0,2,0,1,3,0
40,10:00,17,25,56.6110007,94.93928373,83.73373772,639.36301948,0.56611001,0.94939284,0.83733738,0.3748505,0.195679,0.39147441,0.413238,0.47972205,0.50906711,0,3,0,0,9,0,1,12,0
41,10:15,5,27,84.18567005,86.44376645,44.02927374,429.41995076,0.8418567,0.86443766,0.44029274,0.195679,0.39147441,0.413238,0.47972205,0.50906711,0.60587452,3,0,0,0,11,0,1,12,0
42,10:30,2,28,60.15006854,78.00564904,77.45702407,658.84198758,0.60150069,0.78005649,0.77457024,0.39147441,0.413238,0.47972205,0.50906711,0.60587452,0.514142,3,0,0,2,11,0,0,12,0
43,10:45,8,36,67.24981667,35.4097767,37.64135194,684.34333992,0.67249817,0.35409777,0.37641352,0.413238,0.47972205,0.50906711,0.60587452,0.514142,0.50357668,3,0,0,2,15,4,0,12,0
44,11:00,11,37,21.56466963,100.0,78.70857238,762.24559894,0.2156467,1.0,0.78708572,0.47972205,0.50906711,0.60587452,0.514142,0.50357668,0.42970655,5,0,5,2,18,4,0,3,0
45,11:15,13,42,31.99877034,90.74045817,80.05988751,796.63049633,0.3199877,0.90740458,0.80059888,0.50906711,0.60587452,0.514142,0.50357668,0.42970655,0.67014166,5,8,5,2,10,4,5,3,0
46,11:30,9,46,34.20309098,79.31471642,97.33807623,910.06396995,0.34203091,0.79314716,0.97338076,0.60587452,0.514142,0.50357668,0.42970655,0.67014166,0.59931018,2,8,8,0,10,6,5,5,2
47,11:45,4,39,57.83751617,54.91771721,55.03729018,802.57695879,0.57837516,0.54917717,0.5503729,0.514142,0.50357668,0.42970655,0.67014166,0.59931018,0.58281796,2,8,11,0,7,2,5,2,2
48,12:00,5,39,30.29870903,99.98175454,74.52318771,790.19711487,0.30298709,0.99981755,0.74523188,0.50357668,0.42970655,0.67014166,0.59931018,0.58281796,0.47366576,7,8,6,0,7,2,5,2,2
49,12:15,21,45,57.76479292,100.0,84.12636305,703.64025261,0.57764793,1.0,0.84126363,0.42970655,0.67014166,0.59931018,0.58281796,0.47366576,0.43903968,13,0,12,0,9,7,0,2,2
50,12:30,14,55,17.63904663,61.7687838,85.65786571,985.36858076,0.17639047,0.61768784,0.85657866,0.67014166,0.59931018,0.58281796,0.47366576,0.43903968,0.62229875,19,0,16,0,9,7,0,2,2
51,12:45,18,66,51.56154827,61.35630225,100.0,902.3722383,0.51561548,0.61356302,1.0,0.59931018,0.58281796,0.47366576,0.43903968,0.62229875,0.59499058,24,0,15,0,6,13,4,2,2
52,13:00,14,73,9.24019485,100.0,96.74148847,883.04758924,0.09240195,1.0,0.96741488,0.58281796,0.47366576,0.43903968,0.62229875,0.59499058,0.43053607,19,0,21,0,6,14,7,2,4
53,13:15,11,67,44.0547933,100.0,100.0,755.14917732,0.44054793,1.0,1.0,0.47366576,0.43903968,0.62229875,0.59499058,0.43053607,0.42463879,16,0,15,0,11,9,10,2,4
54,13:30,2,65,51.10992181,100.0,100.0,714.57628632,0.51109922,1.0,1.0,0.43903968,0.62229875,0.59499058,0.43053607,0.42463879,0.67032164,16,0,15,0,11,7,10,0,6
55,13:45,1,60,17.40339273,78.31857357,100.0,929.30895575,0.17403393,0.78318574,1.0,0.62229875,0.59499058,0.43053607,0.42463879,0.67032164,0.39413204,16,0,9,1,11,7,10,0,6
56,14:00,14,54,25.72297465,66.81345933,100.0,897.31077138,0.25722975,0.66813459,1.0,0.59499058,0.43053607,0.42463879,0.67032164,0.39413204,0.44840439,16,0,4,1,11,7,6,3,6
57,14:15,13,53,23.58943434,90.94314951,68.26959423,704.61224104,0.23589434,0.9094315,0.68269594,0.43053607,0.42463879,0.67032164,0.39413204,0.44840439,0.4780768,18,0,8,1,7,7,3,3,6
58,14:30,5,46,29.72275919,69.77041999,51.53589327,697.70214382,0.29722759,0.6977042,0.51535893,0.42463879,0.67032164,0.39413204,0.44840439,0.4780768,0.56138456,9,0,8,1,6,7,6,3,6
59,14:45,13,57,7.24855714,69.37951025,100.0,985.57946946,0.07248557,0.6937951,1.0,0.67032164,0.39413204,0.44840439,0.4780768,0.56138456,0.51024667,9,3,8,2,7,6,7,7,8
60,15:00,5,45,25.67558372,74.25885134,32.11664359,661.95605283,0.25675584,0.74258851,0.32116644,0.39413204,0.44840439,0.4780768,0.56138456,0.51024667,0.51893635,7,3,4,2,8,4,4,5,8
61,15:15,10,45,21.36573025,100.0,67.5943895,725.54933595,0.2136573,1.0,0.67594389,0.44840439,0.4780768,0.56138456,0.51024667,0.51893635,0.40356609,2,4,0,6,12,4,4,5,8
62,15:30,7,41,13.23511075,98.21766771,51.06557556,760.31778736,0.13235111,0.98217668,0.51065576,0.4780768,0.56138456,0.51024667,0.51893635,0.40356609,0.35651042,0,4,2,6,15,0,1,5,8
